
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       9.30435e-13       4.74527e-14       3.79789e-15       7.36384e-16       4.86192e-01       3.93517e-02       4.86192e-01      
 9.00000e-03       1.24772e-12       5.62987e-14       3.78234e-15       9.87618e-16       4.86192e-01       3.93517e-02       4.86192e-01      
 1.80000e-02       1.67310e-12       6.85605e-14       3.76745e-15       1.32451e-15       4.86192e-01       3.93518e-02       4.86192e-01      
 2.70000e-02       2.24335e-12       8.53598e-14       3.75326e-15       1.77625e-15       4.86192e-01       3.93518e-02       4.86192e-01      
 3.60000e-02       3.00772e-12       1.08204e-13       3.73983e-15       2.38193e-15       4.86192e-01       3.93519e-02       4.86192e-01      
 4.50000e-02       4.03216e-12       1.39115e-13       3.72721e-15       3.19393e-15       4.86192e-01       3.93520e-02       4.86192e-01      
 5.40000e-02       5.40494e-12       1.80806e-13       3.71550e-15       4.28244e-15       4.86192e-01       3.93521e-02       4.86192e-01      
 6.30000e-02       7.24417e-12       2.36913e-13       3.70478e-15       5.74144e-15       4.86192e-01       3.93523e-02       4.86192e-01      
 7.20000e-02       9.70782e-12       3.12306e-13       3.69519e-15       7.69676e-15       4.86192e-01       3.93526e-02       4.86192e-01      
 8.10000e-02       1.30071e-11       4.13507e-13       3.68688e-15       1.03168e-14       4.86192e-01       3.93529e-02       4.86192e-01      
 9.00000e-02       1.74240e-11       5.49244e-13       3.68004e-15       1.38268e-14       4.86192e-01       3.93534e-02       4.86192e-01      
 9.90000e-02       2.33354e-11       7.31189e-13       3.67491e-15       1.85281e-14       4.86192e-01       3.93540e-02       4.86192e-01      
 1.08000e-01       3.12434e-11       9.74947e-13       3.67176e-15       2.48234e-14       4.86192e-01       3.93548e-02       4.86192e-01      
 1.17000e-01       4.18178e-11       1.30136e-12       3.67093e-15       3.32503e-14       4.86192e-01       3.93558e-02       4.86192e-01      
 1.26000e-01       5.59478e-11       1.73826e-12       3.67273e-15       4.45264e-14       4.86192e-01       3.93573e-02       4.86192e-01      
