
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       2.48811e-12       9.55810e-14       1.45990e-15       4.66477e-15       4.92219e-01       4.04843e-02       4.92219e-01      
 9.00000e-03       3.33212e-12       1.20709e-13       1.45427e-15       6.24786e-15       4.92219e-01       4.04844e-02       4.92219e-01      
 1.80000e-02       4.46219e-12       1.54758e-13       1.44887e-15       8.36789e-15       4.92219e-01       4.04844e-02       4.92219e-01      
 2.70000e-02       5.97513e-12       2.00709e-13       1.44371e-15       1.12068e-14       4.92219e-01       4.04845e-02       4.92219e-01      
 3.60000e-02       8.00046e-12       2.62556e-13       1.43880e-15       1.50082e-14       4.92219e-01       4.04845e-02       4.92219e-01      
 4.50000e-02       1.07114e-11       3.45648e-13       1.43417e-15       2.00978e-14       4.92219e-01       4.04846e-02       4.92219e-01      
 5.40000e-02       1.43394e-11       4.57142e-13       1.42984e-15       2.69116e-14       4.92219e-01       4.04847e-02       4.92219e-01      
 6.30000e-02       1.91941e-11       6.06615e-13       1.42584e-15       3.60327e-14       4.92219e-01       4.04849e-02       4.92219e-01      
 7.20000e-02       2.56889e-11       8.06879e-13       1.42222e-15       4.82409e-14       4.92219e-01       4.04851e-02       4.92219e-01      
 8.10000e-02       3.43759e-11       1.07506e-12       1.41901e-15       6.45785e-14       4.92219e-01       4.04854e-02       4.92219e-01      
 9.00000e-02       4.59919e-11       1.43405e-12       1.41629e-15       8.64385e-14       4.92219e-01       4.04858e-02       4.92219e-01      
 9.90000e-02       6.15197e-11       1.91443e-12       1.41413e-15       1.15682e-13       4.92219e-01       4.04864e-02       4.92219e-01      
 1.08000e-01       8.22691e-11       2.55704e-12       1.41262e-15       1.54792e-13       4.92219e-01       4.04871e-02       4.92219e-01      
 1.17000e-01       1.09984e-10       3.41636e-12       1.41187e-15       2.07083e-13       4.92219e-01       4.04880e-02       4.92219e-01      
 1.26000e-01       1.46979e-10       4.56504e-12       1.41197e-15       2.76974e-13       4.92219e-01       4.04893e-02       4.92219e-01      
 1.35000e-01       1.96328e-10       6.09981e-12       1.41307e-15       3.70346e-13       4.92219e-01       4.04910e-02       4.92219e-01      
 1.44000e-01       2.62116e-10       8.14944e-12       1.41541e-15       4.95028e-13       4.92219e-01       4.04932e-02       4.92219e-01      
 1.53000e-01       3.49745e-10       1.08851e-11       1.41920e-15       6.61422e-13       4.92219e-01       4.04963e-02       4.92219e-01      
 1.62000e-01       4.66354e-10       1.45342e-11       1.42468e-15       8.83337e-13       4.92219e-01       4.05003e-02       4.92219e-01      
 1.71000e-01       6.21347e-10       1.93979e-11       1.43216e-15       1.17907e-12       4.92219e-01       4.05057e-02       4.92219e-01      
 1.80000e-01       8.27089e-10       2.58751e-11       1.44194e-15       1.57280e-12       4.92219e-01       4.05128e-02       4.92219e-01      
 1.89000e-01       1.09977e-09       3.44924e-11       1.45441e-15       2.09645e-12       4.92219e-01       4.05223e-02       4.92219e-01      
 1.98000e-01       1.46052e-09       4.59433e-11       1.46995e-15       2.79201e-12       4.92219e-01       4.05349e-02       4.92219e-01      
 2.07000e-01       1.93679e-09       6.11392e-11       1.48900e-15       3.71450e-12       4.92219e-01       4.05516e-02       4.92219e-01      
 2.16000e-01       2.56404e-09       8.12729e-11       1.51202e-15       4.93584e-12       4.92219e-01       4.05738e-02       4.92219e-01      
 2.25000e-01       3.38781e-09       1.07901e-10       1.53946e-15       6.54952e-12       4.92219e-01       4.06031e-02       4.92219e-01      
 2.34000e-01       4.46622e-09       1.43043e-10       1.57180e-15       8.67640e-12       4.92219e-01       4.06416e-02       4.92219e-01      
 2.43000e-01       5.87278e-09       1.89311e-10       1.60949e-15       1.14718e-11       4.92219e-01       4.06923e-02       4.92219e-01      
