
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       1.00843e-12       4.98520e-14       3.50562e-15       8.56774e-16       4.86530e-01       3.94093e-02       4.86530e-01      
 9.00000e-03       1.35222e-12       5.95139e-14       3.49130e-15       1.14901e-15       4.86530e-01       3.94094e-02       4.86530e-01      
 1.80000e-02       1.81311e-12       7.28687e-14       3.47760e-15       1.54085e-15       4.86530e-01       3.94094e-02       4.86530e-01      
 2.70000e-02       2.43093e-12       9.11324e-14       3.46454e-15       2.06623e-15       4.86530e-01       3.94095e-02       4.86530e-01      
 3.60000e-02       3.25900e-12       1.15938e-13       3.45217e-15       2.77060e-15       4.86530e-01       3.94095e-02       4.86530e-01      
 4.50000e-02       4.36873e-12       1.49477e-13       3.44055e-15       3.71487e-15       4.86530e-01       3.94096e-02       4.86530e-01      
 5.40000e-02       5.85572e-12       1.94688e-13       3.42975e-15       4.98059e-15       4.86530e-01       3.94098e-02       4.86530e-01      
 6.30000e-02       7.84784e-12       2.55508e-13       3.41987e-15       6.67700e-15       4.86530e-01       3.94100e-02       4.86530e-01      
 7.20000e-02       1.05161e-11       3.37213e-13       3.41102e-15       8.95034e-15       4.86530e-01       3.94102e-02       4.86530e-01      
 8.10000e-02       1.40892e-11       4.46865e-13       3.40334e-15       1.19963e-14       4.86530e-01       3.94106e-02       4.86530e-01      
 9.00000e-02       1.88725e-11       5.93915e-13       3.39701e-15       1.60768e-14       4.86530e-01       3.94110e-02       4.86530e-01      
 9.90000e-02       2.52737e-11       7.91001e-13       3.39224e-15       2.15417e-14       4.86530e-01       3.94116e-02       4.86530e-01      
 1.08000e-01       3.38367e-11       1.05502e-12       3.38928e-15       2.88591e-14       4.86530e-01       3.94124e-02       4.86530e-01      
 1.17000e-01       4.52861e-11       1.40853e-12       3.38845e-15       3.86537e-14       4.86530e-01       3.94135e-02       4.86530e-01      
 1.26000e-01       6.05848e-11       1.88166e-12       3.39003e-15       5.17592e-14       4.86530e-01       3.94149e-02       4.86530e-01      
 1.35000e-01       8.10114e-11       2.51454e-12       3.39443e-15       6.92863e-14       4.86530e-01       3.94168e-02       4.86530e-01      
 1.44000e-01       1.08266e-10       3.36064e-12       3.40229e-15       9.27142e-14       4.86530e-01       3.94194e-02       4.86530e-01      
