
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       3.90005e-12       1.39569e-13       9.78707e-16       1.06362e-14       4.96447e-01       4.14274e-02       4.96447e-01      
 9.00000e-03       5.21698e-12       1.79438e-13       9.75134e-16       1.42292e-14       4.96447e-01       4.14275e-02       4.96447e-01      
 1.80000e-02       6.97823e-12       2.33164e-13       9.71700e-16       1.90355e-14       4.96447e-01       4.14275e-02       4.96447e-01      
 2.70000e-02       9.33352e-12       3.05382e-13       9.68412e-16       2.54640e-14       4.96447e-01       4.14276e-02       4.96447e-01      
 3.60000e-02       1.24829e-11       4.02287e-13       9.65278e-16       3.40620e-14       4.96447e-01       4.14276e-02       4.96447e-01      
 4.50000e-02       1.66936e-11       5.32170e-13       9.62310e-16       4.55608e-14       4.96447e-01       4.14277e-02       4.96447e-01      
 5.40000e-02       2.23225e-11       7.06107e-13       9.59523e-16       6.09374e-14       4.96447e-01       4.14278e-02       4.96447e-01      
 6.30000e-02       2.98462e-11       9.38905e-13       9.56936e-16       8.14976e-14       4.96447e-01       4.14280e-02       4.96447e-01      
 7.20000e-02       3.99006e-11       1.25034e-12       9.54572e-16       1.08986e-13       4.96447e-01       4.14282e-02       4.96447e-01      
 8.10000e-02       5.33341e-11       1.66684e-12       9.52460e-16       1.45730e-13       4.96447e-01       4.14285e-02       4.96447e-01      
 9.00000e-02       7.12777e-11       2.22367e-12       9.50637e-16       1.94841e-13       4.96447e-01       4.14288e-02       4.96447e-01      
 9.90000e-02       9.52389e-11       2.96790e-12       9.49146e-16       2.60467e-13       4.96447e-01       4.14293e-02       4.96447e-01      
 1.08000e-01       1.27224e-10       3.96230e-12       9.48040e-16       3.48141e-13       4.96447e-01       4.14300e-02       4.96447e-01      
 1.17000e-01       1.69905e-10       5.29059e-12       9.47385e-16       4.65240e-13       4.96447e-01       4.14309e-02       4.96447e-01      
 1.26000e-01       2.26819e-10       7.06424e-12       9.47227e-16       6.21587e-13       4.96447e-01       4.14320e-02       4.96447e-01      
 1.35000e-01       3.02669e-10       9.43159e-12       9.47671e-16       8.30250e-13       4.96447e-01       4.14336e-02       4.96447e-01      
 1.44000e-01       4.03696e-10       1.25899e-11       9.48845e-16       1.10861e-12       4.96447e-01       4.14357e-02       4.96447e-01      
 1.53000e-01       5.38150e-10       1.68013e-11       9.50878e-16       1.47974e-12       4.96447e-01       4.14385e-02       4.96447e-01      
 1.62000e-01       7.16927e-10       2.24136e-11       9.53920e-16       1.97425e-12       4.96447e-01       4.14422e-02       4.96447e-01      
 1.71000e-01       9.54386e-10       2.98875e-11       9.58144e-16       2.63270e-12       4.96447e-01       4.14471e-02       4.96447e-01      
 1.80000e-01       1.26939e-09       3.98325e-11       9.63746e-16       3.50865e-12       4.96447e-01       4.14537e-02       4.96447e-01      
 1.89000e-01       1.68667e-09       5.30532e-11       9.70946e-16       4.67278e-12       4.96447e-01       4.14624e-02       4.96447e-01      
 1.98000e-01       2.23848e-09       7.06094e-11       9.79988e-16       6.21808e-12       4.96447e-01       4.14739e-02       4.96447e-01      
 2.07000e-01       2.96677e-09       9.38929e-11       9.91134e-16       8.26647e-12       4.96447e-01       4.14893e-02       4.96447e-01      
 2.16000e-01       3.92577e-09       1.24727e-10       1.00467e-15       1.09773e-11       4.96447e-01       4.15096e-02       4.96447e-01      
 2.25000e-01       5.18524e-09       1.65489e-10       1.02088e-15       1.45578e-11       4.96447e-01       4.15364e-02       4.96447e-01      
