
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       1.70110e-12       7.12089e-14       2.09590e-15       2.29122e-15       4.89366e-01       3.99193e-02       4.89366e-01      
 9.00000e-03       2.27967e-12       8.81132e-14       2.08757e-15       3.07087e-15       4.89366e-01       3.99193e-02       4.89366e-01      
 1.80000e-02       3.05485e-12       1.11165e-13       2.07958e-15       4.11566e-15       4.89366e-01       3.99194e-02       4.89366e-01      
 2.70000e-02       4.09336e-12       1.42411e-13       2.07196e-15       5.51567e-15       4.89366e-01       3.99194e-02       4.89366e-01      
 3.60000e-02       5.48450e-12       1.84598e-13       2.06472e-15       7.39155e-15       4.89366e-01       3.99195e-02       4.89366e-01      
 4.50000e-02       7.34776e-12       2.41403e-13       2.05791e-15       9.90483e-15       4.89366e-01       3.99196e-02       4.89366e-01      
 5.40000e-02       9.84300e-12       3.17756e-13       2.05156e-15       1.32718e-14       4.89366e-01       3.99197e-02       4.89366e-01      
 6.30000e-02       1.31840e-11       4.20256e-13       2.04572e-15       1.77818e-14       4.89366e-01       3.99199e-02       4.89366e-01      
 7.20000e-02       1.76566e-11       5.57738e-13       2.04046e-15       2.38221e-14       4.89366e-01       3.99201e-02       4.89366e-01      
 8.10000e-02       2.36425e-11       7.42020e-13       2.03585e-15       3.19108e-14       4.89366e-01       3.99205e-02       4.89366e-01      
 9.00000e-02       3.16516e-11       9.88909e-13       2.03199e-15       4.27405e-14       4.89366e-01       3.99209e-02       4.89366e-01      
 9.90000e-02       4.23643e-11       1.31953e-12       2.02899e-15       5.72369e-14       4.89366e-01       3.99214e-02       4.89366e-01      
 1.08000e-01       5.66876e-11       1.76212e-12       2.02701e-15       7.66365e-14       4.89366e-01       3.99222e-02       4.89366e-01      
 1.17000e-01       7.58300e-11       2.35435e-12       2.02620e-15       1.02590e-13       4.89366e-01       3.99232e-02       4.89366e-01      
