
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       1.74543e-12       7.25790e-14       2.04433e-15       2.40462e-15       4.89537e-01       3.99517e-02       4.89537e-01      
 9.00000e-03       2.33900e-12       8.99467e-14       2.03621e-15       3.22274e-15       4.89537e-01       3.99517e-02       4.89537e-01      
 1.80000e-02       3.13423e-12       1.13619e-13       2.02844e-15       4.31904e-15       4.89537e-01       3.99517e-02       4.89537e-01      
 2.70000e-02       4.19957e-12       1.45695e-13       2.02101e-15       5.78801e-15       4.89537e-01       3.99518e-02       4.89537e-01      
 3.60000e-02       5.62659e-12       1.88991e-13       2.01397e-15       7.75622e-15       4.89537e-01       3.99519e-02       4.89537e-01      
 4.50000e-02       7.53784e-12       2.47281e-13       2.00733e-15       1.03931e-14       4.89537e-01       3.99520e-02       4.89537e-01      
 5.40000e-02       1.00973e-11       3.25621e-13       2.00114e-15       1.39255e-14       4.89537e-01       3.99521e-02       4.89537e-01      
 6.30000e-02       1.35241e-11       4.30778e-13       1.99546e-15       1.86569e-14       4.89537e-01       3.99523e-02       4.89537e-01      
 7.20000e-02       1.81113e-11       5.71813e-13       1.99032e-15       2.49936e-14       4.89537e-01       3.99525e-02       4.89537e-01      
 8.10000e-02       2.42505e-11       7.60847e-13       1.98583e-15       3.34788e-14       4.89537e-01       3.99528e-02       4.89537e-01      
 9.00000e-02       3.24645e-11       1.01409e-12       1.98206e-15       4.48390e-14       4.89537e-01       3.99532e-02       4.89537e-01      
 9.90000e-02       4.34507e-11       1.35320e-12       1.97913e-15       6.00450e-14       4.89537e-01       3.99538e-02       4.89537e-01      
 1.08000e-01       5.81394e-11       1.80713e-12       1.97718e-15       8.03936e-14       4.89537e-01       3.99545e-02       4.89537e-01      
 1.17000e-01       7.77694e-11       2.41453e-12       1.97638e-15       1.07616e-13       4.89537e-01       3.99555e-02       4.89537e-01      
 1.26000e-01       1.03986e-10       3.22693e-12       1.97686e-15       1.44020e-13       4.89537e-01       3.99569e-02       4.89537e-01      
 1.35000e-01       1.38974e-10       4.31302e-12       1.97886e-15       1.92682e-13       4.89537e-01       3.99587e-02       4.89537e-01      
 1.44000e-01       1.85639e-10       5.76422e-12       1.98272e-15       2.57694e-13       4.89537e-01       3.99611e-02       4.89537e-01      
 1.53000e-01       2.47821e-10       7.70216e-12       1.98877e-15       3.44500e-13       4.89537e-01       3.99643e-02       4.89537e-01      
 1.62000e-01       3.30599e-10       1.02884e-11       1.99737e-15       4.60323e-13       4.89537e-01       3.99685e-02       4.89537e-01      
 1.71000e-01       4.40663e-10       1.37370e-11       2.00897e-15       6.14739e-13       4.89537e-01       3.99742e-02       4.89537e-01      
 1.80000e-01       5.86803e-10       1.83315e-11       2.02405e-15       8.20409e-13       4.89537e-01       3.99818e-02       4.89537e-01      
 1.89000e-01       7.80533e-10       2.44463e-11       2.04314e-15       1.09404e-12       4.89537e-01       3.99918e-02       4.89537e-01      
 1.98000e-01       1.03687e-09       3.25745e-11       2.06686e-15       1.45759e-12       4.89537e-01       4.00052e-02       4.89537e-01      
 2.07000e-01       1.37530e-09       4.33637e-11       2.09582e-15       1.93987e-12       4.89537e-01       4.00230e-02       4.89537e-01      
 2.16000e-01       1.82100e-09       5.76616e-11       2.13070e-15       2.57848e-12       4.89537e-01       4.00464e-02       4.89537e-01      
 2.25000e-01       2.40626e-09       7.65736e-11       2.17217e-15       3.42227e-12       4.89537e-01       4.00775e-02       4.89537e-01      
 2.34000e-01       3.17223e-09       1.01534e-10       2.22090e-15       4.53437e-12       4.89537e-01       4.01183e-02       4.89537e-01      
 2.43000e-01       4.17089e-09       1.34395e-10       2.27755e-15       5.99579e-12       4.89537e-01       4.01720e-02       4.89537e-01      
 2.52000e-01       5.46732e-09       1.77534e-10       2.34270e-15       7.90969e-12       4.89537e-01       4.02423e-02       4.89537e-01      
 2.61000e-01       7.14212e-09       2.33983e-10       2.41685e-15       1.04063e-11       4.89537e-01       4.03340e-02       4.89537e-01      
 2.70000e-01       9.29396e-09       3.07577e-10       2.50040e-15       1.36480e-11       4.89537e-01       4.04529e-02       4.89537e-01      
 2.79000e-01       1.20421e-08       4.03133e-10       2.59363e-15       1.78352e-11       4.89537e-01       4.06063e-02       4.89537e-01      
 2.88000e-01       1.55284e-08       5.26640e-10       2.69665e-15       2.32115e-11       4.89537e-01       4.08030e-02       4.89537e-01      
 2.97000e-01       1.99195e-08       6.85476e-10       2.80944e-15       3.00677e-11       4.89537e-01       4.10534e-02       4.89537e-01      
 3.06000e-01       2.54069e-08       8.88630e-10       2.93180e-15       3.87451e-11       4.89537e-01       4.13697e-02       4.89537e-01      
 3.15000e-01       3.22074e-08       1.14693e-09       3.06336e-15       4.96351e-11       4.89537e-01       4.17656e-02       4.89537e-01      
 3.24000e-01       4.05607e-08       1.47327e-09       3.20358e-15       6.31756e-11       4.89537e-01       4.22563e-02       4.89537e-01      
 3.33000e-01       5.07261e-08       1.88277e-09       3.35179e-15       7.98435e-11       4.89537e-01       4.28579e-02       4.89537e-01      
 3.42000e-01       6.29765e-08       2.39297e-09       3.50715e-15       1.00142e-10       4.89537e-01       4.35872e-02       4.89537e-01      
 3.51000e-01       7.75907e-08       3.02391e-09       3.66871e-15       1.24583e-10       4.89537e-01       4.44606e-02       4.89537e-01      
 3.60000e-01       9.48445e-08       3.79810e-09       3.83544e-15       1.53670e-10       4.89537e-01       4.54936e-02       4.89537e-01      
 3.69000e-01       1.15001e-07       4.74052e-09       4.00621e-15       1.87874e-10       4.89537e-01       4.66998e-02       4.89537e-01      
 3.78000e-01       1.38304e-07       5.87840e-09       4.17986e-15       2.27622e-10       4.89537e-01       4.80905e-02       4.89537e-01      
 3.87000e-01       1.64971e-07       7.24108e-09       4.35521e-15       2.73275e-10       4.89537e-01       4.96741e-02       4.89537e-01      
 3.96000e-01       1.95195e-07       8.85972e-09       4.53109e-15       3.25127e-10       4.89537e-01       5.14562e-02       4.89537e-01      
 4.05000e-01       2.29151e-07       1.07671e-08       4.70639e-15       3.83402e-10       4.89537e-01       5.34397e-02       4.89537e-01      
 4.14000e-01       2.67005e-07       1.29977e-08       4.88003e-15       4.48264e-10       4.89537e-01       5.56248e-02       4.89537e-01      
 4.23000e-01       3.08924e-07       1.55872e-08       5.05103e-15       5.19822e-10       4.89537e-01       5.80101e-02       4.89537e-01      
 4.32000e-01       3.55089e-07       1.85731e-08       5.21850e-15       5.98151e-10       4.89537e-01       6.05932e-02       4.89537e-01      
 4.41000e-01       4.05700e-07       2.19944e-08       5.38166e-15       6.83302e-10       4.89537e-01       6.33706e-02       4.89537e-01      
 4.50000e-01       4.60979e-07       2.58922e-08       5.53985e-15       7.75318e-10       4.89537e-01       6.63390e-02       4.89537e-01      
 4.59000e-01       5.21163e-07       3.03096e-08       5.69253e-15       8.74237e-10       4.89537e-01       6.94949e-02       4.89537e-01      
 4.68000e-01       5.86498e-07       3.52917e-08       5.83925e-15       9.80101e-10       4.89537e-01       7.28353e-02       4.89537e-01      
 4.77000e-01       6.57224e-07       4.08861e-08       5.97971e-15       1.09296e-09       4.89537e-01       7.63574e-02       4.89537e-01      
 4.86000e-01       7.33565e-07       4.71423e-08       6.11369e-15       1.21287e-09       4.89537e-01       8.00587e-02       4.89537e-01      
 4.95000e-01       8.15715e-07       5.41117e-08       6.24106e-15       1.33989e-09       4.89537e-01       8.39367e-02       4.89537e-01      
 5.04000e-01       9.03824e-07       6.18474e-08       6.36179e-15       1.47406e-09       4.89537e-01       8.79892e-02       4.89537e-01      
 5.13000e-01       9.97994e-07       7.04034e-08       6.47592e-15       1.61544e-09       4.89537e-01       9.22136e-02       4.89537e-01      
 5.22000e-01       1.09827e-06       7.98345e-08       6.58355e-15       1.76407e-09       4.89537e-01       9.66072e-02       4.89537e-01      
 5.31000e-01       1.20463e-06       9.01956e-08       6.68484e-15       1.91998e-09       4.89537e-01       1.01167e-01       4.89537e-01      
 5.40000e-01       1.31700e-06       1.01541e-07       6.77998e-15       2.08316e-09       4.89537e-01       1.05889e-01       4.89537e-01      
 5.49000e-01       1.43526e-06       1.13925e-07       6.86921e-15       2.25362e-09       4.89537e-01       1.10770e-01       4.89537e-01      
 5.58000e-01       1.55920e-06       1.27399e-07       6.95277e-15       2.43133e-09       4.89537e-01       1.15804e-01       4.89537e-01      
 5.67000e-01       1.68859e-06       1.42013e-07       7.03093e-15       2.61624e-09       4.89537e-01       1.20988e-01       4.89537e-01      
 5.76000e-01       1.82316e-06       1.57816e-07       7.10399e-15       2.80830e-09       4.89537e-01       1.26316e-01       4.89537e-01      
