
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       9.47672e-13       4.79828e-14       3.72912e-15       7.62250e-16       4.86267e-01       3.93644e-02       4.86267e-01      
 9.00000e-03       1.27082e-12       5.70092e-14       3.71386e-15       1.02229e-15       4.86267e-01       3.93645e-02       4.86267e-01      
 1.80000e-02       1.70405e-12       6.95126e-14       3.69925e-15       1.37100e-15       4.86267e-01       3.93645e-02       4.86267e-01      
 2.70000e-02       2.28481e-12       8.66356e-14       3.68533e-15       1.83856e-15       4.86267e-01       3.93646e-02       4.86267e-01      
 3.60000e-02       3.06327e-12       1.09913e-13       3.67214e-15       2.46545e-15       4.86267e-01       3.93646e-02       4.86267e-01      
 4.50000e-02       4.10656e-12       1.41405e-13       3.65976e-15       3.30588e-15       4.86267e-01       3.93647e-02       4.86267e-01      
 5.40000e-02       5.50459e-12       1.83874e-13       3.64826e-15       4.43248e-15       4.86267e-01       3.93649e-02       4.86267e-01      
 6.30000e-02       7.37763e-12       2.41023e-13       3.63774e-15       5.94251e-15       4.86267e-01       3.93651e-02       4.86267e-01      
 7.20000e-02       9.88653e-12       3.17812e-13       3.62833e-15       7.96618e-15       4.86267e-01       3.93653e-02       4.86267e-01      
 8.10000e-02       1.32463e-11       4.20881e-13       3.62016e-15       1.06778e-14       4.86267e-01       3.93657e-02       4.86267e-01      
 9.00000e-02       1.77443e-11       5.59119e-13       3.61345e-15       1.43104e-14       4.86267e-01       3.93661e-02       4.86267e-01      
 9.90000e-02       2.37640e-11       7.44413e-13       3.60840e-15       1.91759e-14       4.86267e-01       3.93667e-02       4.86267e-01      
 1.08000e-01       3.18169e-11       9.92651e-13       3.60529e-15       2.56909e-14       4.86267e-01       3.93675e-02       4.86267e-01      
 1.17000e-01       4.25848e-11       1.32506e-12       3.60446e-15       3.44118e-14       4.86267e-01       3.93686e-02       4.86267e-01      
 1.26000e-01       5.69733e-11       1.76997e-12       3.60621e-15       4.60812e-14       4.86267e-01       3.93700e-02       4.86267e-01      
 1.35000e-01       7.61854e-11       2.36512e-12       3.61099e-15       6.16884e-14       4.86267e-01       3.93719e-02       4.86267e-01      
 1.44000e-01       1.01820e-10       3.16082e-12       3.61947e-15       8.25509e-14       4.86267e-01       3.93745e-02       4.86267e-01      
 1.53000e-01       1.35994e-10       4.22397e-12       3.63229e-15       1.10421e-13       4.86267e-01       3.93779e-02       4.86267e-01      
 1.62000e-01       1.81502e-10       5.64345e-12       3.65020e-15       1.47625e-13       4.86267e-01       3.93825e-02       4.86267e-01      
 1.71000e-01       2.42028e-10       7.53715e-12       3.67406e-15       1.97246e-13       4.86267e-01       3.93886e-02       4.86267e-01      
 1.80000e-01       3.22412e-10       1.00611e-11       3.70481e-15       2.63362e-13       4.86267e-01       3.93968e-02       4.86267e-01      
 1.89000e-01       4.28986e-10       1.34212e-11       3.74352e-15       3.51352e-13       4.86267e-01       3.94076e-02       4.86267e-01      
 1.98000e-01       5.70005e-10       1.78890e-11       3.79133e-15       4.68287e-13       4.86267e-01       3.94220e-02       4.86267e-01      
 2.07000e-01       7.56178e-10       2.38207e-11       3.84948e-15       6.23436e-13       4.86267e-01       3.94412e-02       4.86267e-01      
 2.16000e-01       1.00131e-09       3.16824e-11       3.91925e-15       8.28890e-13       4.86267e-01       3.94665e-02       4.86267e-01      
 2.25000e-01       1.32310e-09       4.20813e-11       4.00191e-15       1.10034e-12       4.86267e-01       3.94999e-02       4.86267e-01      
 2.34000e-01       1.74406e-09       5.58051e-11       4.09874e-15       1.45806e-12       4.86267e-01       3.95439e-02       4.86267e-01      
 2.43000e-01       2.29254e-09       7.38693e-11       4.21092e-15       1.92799e-12       4.86267e-01       3.96017e-02       4.86267e-01      
 2.52000e-01       3.00401e-09       9.75762e-11       4.33954e-15       2.54314e-12       4.86267e-01       3.96773e-02       4.86267e-01      
 2.61000e-01       3.92225e-09       1.28583e-10       4.48547e-15       3.34506e-12       4.86267e-01       3.97758e-02       4.86267e-01      
 2.70000e-01       5.10071e-09       1.68986e-10       4.64942e-15       4.38549e-12       4.86267e-01       3.99034e-02       4.86267e-01      
 2.79000e-01       6.60377e-09       2.21407e-10       4.83181e-15       5.72804e-12       4.86267e-01       4.00679e-02       4.86267e-01      
 2.88000e-01       8.50787e-09       2.89105e-10       5.03276e-15       7.44975e-12       4.86267e-01       4.02783e-02       4.86267e-01      
 2.97000e-01       1.09023e-08       3.76082e-10       5.25213e-15       9.64233e-12       4.86267e-01       4.05457e-02       4.86267e-01      
 3.06000e-01       1.38896e-08       4.87204e-10       5.48941e-15       1.24129e-11       4.86267e-01       4.08826e-02       4.86267e-01      
 3.15000e-01       1.75851e-08       6.28320e-10       5.74381e-15       1.58839e-11       4.86267e-01       4.13031e-02       4.86267e-01      
 3.24000e-01       2.21161e-08       8.06371e-10       6.01420e-15       2.01915e-11       4.86267e-01       4.18226e-02       4.86267e-01      
 3.33000e-01       2.76196e-08       1.02949e-09       6.29920e-15       2.54835e-11       4.86267e-01       4.24573e-02       4.86267e-01      
 3.42000e-01       3.42391e-08       1.30707e-09       6.59713e-15       3.19153e-11       4.86267e-01       4.32237e-02       4.86267e-01      
 3.51000e-01       4.21206e-08       1.64983e-09       6.90614e-15       3.96445e-11       4.86267e-01       4.41379e-02       4.86267e-01      
 3.60000e-01       5.14075e-08       2.06976e-09       7.22417e-15       4.88257e-11       4.86267e-01       4.52145e-02       4.86267e-01      
 3.69000e-01       6.22363e-08       2.58015e-09       7.54908e-15       5.96041e-11       4.86267e-01       4.64663e-02       4.86267e-01      
 3.78000e-01       7.47324e-08       3.19546e-09       7.87863e-15       7.21112e-11       4.86267e-01       4.79034e-02       4.86267e-01      
 3.87000e-01       8.90088e-08       3.93120e-09       8.21059e-15       8.64601e-11       4.86267e-01       4.95333e-02       4.86267e-01      
 3.96000e-01       1.05167e-07       4.80387e-09       8.54277e-15       1.02745e-10       4.86267e-01       5.13603e-02       4.86267e-01      
 4.05000e-01       1.23300e-07       5.83083e-09       8.87307e-15       1.21040e-10       4.86267e-01       5.33864e-02       4.86267e-01      
 4.14000e-01       1.43500e-07       7.03029e-09       9.19951e-15       1.41402e-10       4.86267e-01       5.56114e-02       4.86267e-01      
 4.23000e-01       1.65860e-07       8.42124e-09       9.52029e-15       1.63875e-10       4.86267e-01       5.80333e-02       4.86267e-01      
 4.32000e-01       1.90483e-07       1.00236e-08       9.83381e-15       1.88492e-10       4.86267e-01       6.06495e-02       4.86267e-01      
 4.41000e-01       2.17482e-07       1.18582e-08       1.01387e-14       2.15281e-10       4.86267e-01       6.34567e-02       4.86267e-01      
 4.50000e-01       2.46980e-07       1.39471e-08       1.04337e-14       2.44266e-10       4.86267e-01       6.64517e-02       4.86267e-01      
 4.59000e-01       2.79109e-07       1.63132e-08       1.07179e-14       2.75472e-10       4.86267e-01       6.96312e-02       4.86267e-01      
 4.68000e-01       3.14000e-07       1.89809e-08       1.09906e-14       3.08924e-10       4.86267e-01       7.29925e-02       4.86267e-01      
 4.77000e-01       3.51780e-07       2.19757e-08       1.12512e-14       3.44646e-10       4.86267e-01       7.65331e-02       4.86267e-01      
 4.86000e-01       3.92567e-07       2.53239e-08       1.14995e-14       3.82666e-10       4.86267e-01       8.02507e-02       4.86267e-01      
 4.95000e-01       4.36459e-07       2.90532e-08       1.17352e-14       4.23007e-10       4.86267e-01       8.41431e-02       4.86267e-01      
 5.04000e-01       4.83528e-07       3.31919e-08       1.19583e-14       4.65695e-10       4.86267e-01       8.82080e-02       4.86267e-01      
 5.13000e-01       5.33822e-07       3.77688e-08       1.21690e-14       5.10747e-10       4.86267e-01       9.24431e-02       4.86267e-01      
 5.22000e-01       5.87355e-07       4.28130e-08       1.23675e-14       5.58182e-10       4.86267e-01       9.68455e-02       4.86267e-01      
 5.31000e-01       6.44114e-07       4.83535e-08       1.25541e-14       6.08009e-10       4.86267e-01       1.01412e-01       4.86267e-01      
 5.40000e-01       7.04048e-07       5.44193e-08       1.27293e-14       6.60234e-10       4.86267e-01       1.06139e-01       4.86267e-01      
 5.49000e-01       7.67083e-07       6.10386e-08       1.28934e-14       7.14854e-10       4.86267e-01       1.11023e-01       4.86267e-01      
 5.58000e-01       8.33112e-07       6.82389e-08       1.30470e-14       7.71863e-10       4.86267e-01       1.16059e-01       4.86267e-01      
 5.67000e-01       9.02007e-07       7.60464e-08       1.31906e-14       8.31246e-10       4.86267e-01       1.21243e-01       4.86267e-01      
 5.76000e-01       9.73620e-07       8.44864e-08       1.33248e-14       8.92985e-10       4.86267e-01       1.26568e-01       4.86267e-01      
 5.85000e-01       1.04779e-06       9.35826e-08       1.34500e-14       9.57054e-10       4.86267e-01       1.32030e-01       4.86267e-01      
 5.94000e-01       1.12433e-06       1.03357e-07       1.35669e-14       1.02342e-09       4.86267e-01       1.37623e-01       4.86267e-01      
 6.03000e-01       1.20307e-06       1.13831e-07       1.36759e-14       1.09206e-09       4.86267e-01       1.43340e-01       4.86267e-01      
 6.12000e-01       1.28382e-06       1.25022e-07       1.37776e-14       1.16293e-09       4.86267e-01       1.49176e-01       4.86267e-01      
 6.21000e-01       1.36639e-06       1.36948e-07       1.38724e-14       1.23600e-09       4.86267e-01       1.55124e-01       4.86267e-01      
 6.30000e-01       1.45060e-06       1.49625e-07       1.39609e-14       1.31122e-09       4.86267e-01       1.61179e-01       4.86267e-01      
 6.39000e-01       1.53626e-06       1.63067e-07       1.40435e-14       1.38856e-09       4.86267e-01       1.67335e-01       4.86267e-01      
 6.48000e-01       1.62322e-06       1.77285e-07       1.41206e-14       1.46797e-09       4.86267e-01       1.73586e-01       4.86267e-01      
 6.57000e-01       1.71130e-06       1.92292e-07       1.41927e-14       1.54942e-09       4.86267e-01       1.79926e-01       4.86267e-01      
 6.66000e-01       1.80035e-06       2.08095e-07       1.42601e-14       1.63287e-09       4.86267e-01       1.86350e-01       4.86267e-01      
 6.75000e-01       1.89024e-06       2.24704e-07       1.43231e-14       1.71827e-09       4.86267e-01       1.92853e-01       4.86267e-01      
 6.84000e-01       1.98083e-06       2.42125e-07       1.43821e-14       1.80560e-09       4.86267e-01       1.99430e-01       4.86267e-01      
 6.93000e-01       2.07201e-06       2.60364e-07       1.44375e-14       1.89482e-09       4.86267e-01       2.06076e-01       4.86267e-01      
 7.02000e-01       2.16365e-06       2.79425e-07       1.44894e-14       1.98589e-09       4.86267e-01       2.12787e-01       4.86267e-01      
 7.11000e-01       2.25568e-06       2.99313e-07       1.45382e-14       2.07879e-09       4.86267e-01       2.19560e-01       4.86267e-01      
 7.20000e-01       2.34798e-06       3.20031e-07       1.45840e-14       2.17349e-09       4.86267e-01       2.26389e-01       4.86267e-01      
 7.29000e-01       2.44050e-06       3.41580e-07       1.46272e-14       2.26996e-09       4.86267e-01       2.33273e-01       4.86267e-01      
 7.38000e-01       2.53315e-06       3.63962e-07       1.46679e-14       2.36819e-09       4.86267e-01       2.40206e-01       4.86267e-01      
 7.47000e-01       2.62588e-06       3.87179e-07       1.47064e-14       2.46814e-09       4.86267e-01       2.47188e-01       4.86267e-01      
 7.56000e-01       2.71862e-06       4.11230e-07       1.47427e-14       2.56981e-09       4.86267e-01       2.54214e-01       4.86267e-01      
 7.65000e-01       2.81133e-06       4.36116e-07       1.47770e-14       2.67318e-09       4.86267e-01       2.61282e-01       4.86267e-01      
 7.74000e-01       2.90396e-06       4.61835e-07       1.48096e-14       2.77823e-09       4.86267e-01       2.68390e-01       4.86267e-01      
 7.83000e-01       2.99648e-06       4.88388e-07       1.48405e-14       2.88495e-09       4.86267e-01       2.75535e-01       4.86267e-01      
 7.92000e-01       3.08884e-06       5.15772e-07       1.48699e-14       2.99334e-09       4.86267e-01       2.82716e-01       4.86267e-01      
 8.01000e-01       3.18103e-06       5.43987e-07       1.48978e-14       3.10339e-09       4.86267e-01       2.89932e-01       4.86267e-01      
 8.10000e-01       3.27300e-06       5.73031e-07       1.49245e-14       3.21509e-09       4.86267e-01       2.97179e-01       4.86267e-01      
 8.19000e-01       3.36475e-06       6.02901e-07       1.49499e-14       3.32844e-09       4.86267e-01       3.04457e-01       4.86267e-01      
 8.28000e-01       3.45623e-06       6.33596e-07       1.49741e-14       3.44344e-09       4.86267e-01       3.11765e-01       4.86267e-01      
 8.37000e-01       3.54745e-06       6.65113e-07       1.49973e-14       3.56009e-09       4.86267e-01       3.19101e-01       4.86267e-01      
