
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       8.38958e-13       4.46401e-14       4.21052e-15       6.06193e-16       4.85790e-01       3.92841e-02       4.85790e-01      
 9.00000e-03       1.12514e-12       5.25293e-14       4.19322e-15       8.13073e-16       4.85790e-01       3.92842e-02       4.85790e-01      
 1.80000e-02       1.50884e-12       6.35089e-14       4.17665e-15       1.09051e-15       4.85790e-01       3.92842e-02       4.85790e-01      
 2.70000e-02       2.02327e-12       7.85901e-14       4.16088e-15       1.46256e-15       4.85790e-01       3.92843e-02       4.85790e-01      
 3.60000e-02       2.71286e-12       9.91321e-14       4.14594e-15       1.96142e-15       4.85790e-01       3.92843e-02       4.85790e-01      
 4.50000e-02       3.63714e-12       1.26959e-13       4.13193e-15       2.63028e-15       4.85790e-01       3.92844e-02       4.85790e-01      
 5.40000e-02       4.87580e-12       1.64519e-13       4.11891e-15       3.52697e-15       4.85790e-01       3.92846e-02       4.85790e-01      
 6.30000e-02       6.53545e-12       2.15092e-13       4.10702e-15       4.72894e-15       4.85790e-01       3.92848e-02       4.85790e-01      
 7.20000e-02       8.75873e-12       2.83075e-13       4.09638e-15       6.33992e-15       4.85790e-01       3.92850e-02       4.85790e-01      
 8.10000e-02       1.17363e-11       3.74353e-13       4.08718e-15       8.49871e-15       4.85790e-01       3.92854e-02       4.85790e-01      
 9.00000e-02       1.57228e-11       4.96803e-13       4.07963e-15       1.13910e-14       4.85790e-01       3.92858e-02       4.85790e-01      
 9.90000e-02       2.10585e-11       6.60965e-13       4.07398e-15       1.52653e-14       4.85790e-01       3.92864e-02       4.85790e-01      
 1.08000e-01       2.81969e-11       8.80925e-13       4.07056e-15       2.04534e-14       4.85790e-01       3.92872e-02       4.85790e-01      
 1.17000e-01       3.77426e-11       1.17550e-12       4.06974e-15       2.73987e-14       4.85790e-01       3.92883e-02       4.85790e-01      
 1.26000e-01       5.04989e-11       1.56982e-12       4.07187e-15       3.66929e-14       4.85790e-01       3.92898e-02       4.85790e-01      
 1.35000e-01       6.75326e-11       2.09734e-12       4.07746e-15       4.91244e-14       4.85790e-01       3.92917e-02       4.85790e-01      
 1.44000e-01       9.02622e-11       2.80268e-12       4.08728e-15       6.57429e-14       4.85790e-01       3.92943e-02       4.85790e-01      
