
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       1.85872e-12       7.60814e-14       1.92400e-15       2.70575e-15       4.89969e-01       4.00341e-02       4.89969e-01      
 9.00000e-03       2.49057e-12       9.46332e-14       1.91640e-15       3.62597e-15       4.89969e-01       4.00342e-02       4.89969e-01      
 1.80000e-02       3.33702e-12       1.19889e-13       1.90911e-15       4.85896e-15       4.89969e-01       4.00342e-02       4.89969e-01      
 2.70000e-02       4.47085e-12       1.54085e-13       1.90215e-15       6.51093e-15       4.89969e-01       4.00343e-02       4.89969e-01      
 3.60000e-02       5.98947e-12       2.00216e-13       1.89554e-15       8.72412e-15       4.89969e-01       4.00343e-02       4.89969e-01      
 4.50000e-02       8.02321e-12       2.62298e-13       1.88932e-15       1.16889e-14       4.89969e-01       4.00344e-02       4.89969e-01      
 5.40000e-02       1.07464e-11       3.45710e-13       1.88351e-15       1.56602e-14       4.89969e-01       4.00345e-02       4.89969e-01      
 6.30000e-02       1.43922e-11       4.57651e-13       1.87817e-15       2.09790e-14       4.89969e-01       4.00347e-02       4.89969e-01      
 7.20000e-02       1.92721e-11       6.07757e-13       1.87335e-15       2.81017e-14       4.89969e-01       4.00350e-02       4.89969e-01      
 8.10000e-02       2.58024e-11       8.08918e-13       1.86912e-15       3.76386e-14       4.89969e-01       4.00353e-02       4.89969e-01      
 9.00000e-02       3.45388e-11       1.07837e-12       1.86556e-15       5.04055e-14       4.89969e-01       4.00357e-02       4.89969e-01      
 9.90000e-02       4.62229e-11       1.43915e-12       1.86279e-15       6.74930e-14       4.89969e-01       4.00362e-02       4.89969e-01      
 1.08000e-01       6.18432e-11       1.92204e-12       1.86093e-15       9.03572e-14       4.89969e-01       4.00370e-02       4.89969e-01      
 1.17000e-01       8.27166e-11       2.56811e-12       1.86013e-15       1.20942e-13       4.89969e-01       4.00380e-02       4.89969e-01      
 1.26000e-01       1.10592e-10       3.43217e-12       1.86053e-15       1.61841e-13       4.89969e-01       4.00393e-02       4.89969e-01      
 1.35000e-01       1.47791e-10       4.58721e-12       1.86234e-15       2.16504e-13       4.89969e-01       4.00411e-02       4.89969e-01      
 1.44000e-01       1.97400e-10       6.13042e-12       1.86588e-15       2.89530e-13       4.89969e-01       4.00434e-02       4.89969e-01      
 1.53000e-01       2.63503e-10       8.19107e-12       1.87146e-15       3.87028e-13       4.89969e-01       4.00466e-02       4.89969e-01      
 1.62000e-01       3.51495e-10       1.09408e-11       1.87941e-15       5.17109e-13       4.89969e-01       4.00508e-02       4.89969e-01      
 1.71000e-01       4.68485e-10       1.46073e-11       1.89015e-15       6.90522e-13       4.89969e-01       4.00565e-02       4.89969e-01      
 1.80000e-01       6.23817e-10       1.94918e-11       1.90413e-15       9.21482e-13       4.89969e-01       4.00640e-02       4.89969e-01      
 1.89000e-01       8.29727e-10       2.59922e-11       1.92184e-15       1.22874e-12       4.89969e-01       4.00739e-02       4.89969e-01      
 1.98000e-01       1.10217e-09       3.46324e-11       1.94386e-15       1.63696e-12       4.89969e-01       4.00872e-02       4.89969e-01      
 2.07000e-01       1.46188e-09       4.61010e-11       1.97077e-15       2.17848e-12       4.89969e-01       4.01047e-02       4.89969e-01      
 2.16000e-01       1.93559e-09       6.12989e-11       2.00318e-15       2.89551e-12       4.89969e-01       4.01280e-02       4.89969e-01      
 2.25000e-01       2.55767e-09       8.14009e-11       2.04175e-15       3.84293e-12       4.89969e-01       4.01587e-02       4.89969e-01      
 2.34000e-01       3.37185e-09       1.07932e-10       2.08709e-15       5.09162e-12       4.89969e-01       4.01992e-02       4.89969e-01      
 2.43000e-01       4.43345e-09       1.42861e-10       2.13981e-15       6.73258e-12       4.89969e-01       4.02524e-02       4.89969e-01      
 2.52000e-01       5.81171e-09       1.88717e-10       2.20046e-15       8.88174e-12       4.89969e-01       4.03220e-02       4.89969e-01      
 2.61000e-01       7.59242e-09       2.48723e-10       2.26953e-15       1.16854e-11       4.89969e-01       4.04128e-02       4.89969e-01      
 2.70000e-01       9.88067e-09       3.26960e-10       2.34738e-15       1.53262e-11       4.89969e-01       4.05306e-02       4.89969e-01      
 2.79000e-01       1.28034e-08       4.28553e-10       2.43428e-15       2.00296e-11       4.89969e-01       4.06827e-02       4.89969e-01      
 2.88000e-01       1.65120e-08       5.59876e-10       2.53035e-15       2.60696e-11       4.89969e-01       4.08777e-02       4.89969e-01      
 2.97000e-01       2.11839e-08       7.28785e-10       2.63557e-15       3.37737e-11       4.89969e-01       4.11260e-02       4.89969e-01      
 3.06000e-01       2.70235e-08       9.44851e-10       2.74976e-15       4.35263e-11       4.89969e-01       4.14397e-02       4.89969e-01      
 3.15000e-01       3.42620e-08       1.21961e-09       2.87257e-15       5.57687e-11       4.89969e-01       4.18324e-02       4.89969e-01      
 3.24000e-01       4.31555e-08       1.56679e-09       3.00353e-15       7.09950e-11       4.89969e-01       4.23195e-02       4.89969e-01      
 3.33000e-01       5.39807e-08       2.00253e-09       3.14199e-15       8.97435e-11       4.89969e-01       4.29169e-02       4.89969e-01      
 3.42000e-01       6.70294e-08       2.54552e-09       3.28719e-15       1.12583e-10       4.89969e-01       4.36415e-02       4.89969e-01      
 3.51000e-01       8.25998e-08       3.21713e-09       3.43824e-15       1.40092e-10       4.89969e-01       4.45097e-02       4.89969e-01      
