
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       1.47686e-12       6.42854e-14       2.40534e-15       1.75663e-15       4.88482e-01       3.97550e-02       4.88482e-01      
 9.00000e-03       1.97955e-12       7.88456e-14       2.39569e-15       2.35483e-15       4.88482e-01       3.97550e-02       4.88482e-01      
 1.80000e-02       2.65319e-12       9.87601e-14       2.38644e-15       3.15662e-15       4.88482e-01       3.97550e-02       4.88482e-01      
 2.70000e-02       3.55584e-12       1.25808e-13       2.37763e-15       4.23122e-15       4.88482e-01       3.97551e-02       4.88482e-01      
 3.60000e-02       4.76520e-12       1.62375e-13       2.36926e-15       5.67134e-15       4.88482e-01       3.97552e-02       4.88482e-01      
 4.50000e-02       6.38531e-12       2.11662e-13       2.36139e-15       7.60118e-15       4.88482e-01       3.97553e-02       4.88482e-01      
 5.40000e-02       8.55533e-12       2.77956e-13       2.35406e-15       1.01870e-14       4.88482e-01       3.97554e-02       4.88482e-01      
 6.30000e-02       1.14614e-11       3.66999e-13       2.34734e-15       1.36513e-14       4.88482e-01       3.97556e-02       4.88482e-01      
 7.20000e-02       1.53524e-11       4.86479e-13       2.34128e-15       1.82920e-14       4.88482e-01       3.97558e-02       4.88482e-01      
 8.10000e-02       2.05609e-11       6.46683e-13       2.33600e-15       2.45076e-14       4.88482e-01       3.97561e-02       4.88482e-01      
 9.00000e-02       2.75311e-11       8.61373e-13       2.33159e-15       3.28310e-14       4.88482e-01       3.97566e-02       4.88482e-01      
 9.90000e-02       3.68557e-11       1.14895e-12       2.32820e-15       4.39744e-14       4.88482e-01       3.97571e-02       4.88482e-01      
 1.08000e-01       4.93251e-11       1.53399e-12       2.32599e-15       5.88896e-14       4.88482e-01       3.97579e-02       4.88482e-01      
 1.17000e-01       6.59925e-11       2.04932e-12       2.32517e-15       7.88472e-14       4.88482e-01       3.97589e-02       4.88482e-01      
 1.26000e-01       8.82564e-11       2.73874e-12       2.32591e-15       1.05542e-13       4.88482e-01       3.97603e-02       4.88482e-01      
 1.35000e-01       1.17975e-10       3.66060e-12       2.32849e-15       1.41232e-13       4.88482e-01       3.97621e-02       4.88482e-01      
 1.44000e-01       1.57616e-10       4.89261e-12       2.33332e-15       1.88922e-13       4.88482e-01       3.97646e-02       4.88482e-01      
 1.53000e-01       2.10449e-10       6.53814e-12       2.34080e-15       2.52610e-13       4.88482e-01       3.97678e-02       4.88482e-01      
 1.62000e-01       2.80788e-10       8.73449e-12       2.35137e-15       3.37602e-13       4.88482e-01       3.97722e-02       4.88482e-01      
 1.71000e-01       3.74323e-10       1.16637e-11       2.36557e-15       4.50930e-13       4.88482e-01       3.97780e-02       4.88482e-01      
 1.80000e-01       4.98527e-10       1.55668e-11       2.38397e-15       6.01893e-13       4.88482e-01       3.97858e-02       4.88482e-01      
 1.89000e-01       6.63187e-10       2.07620e-11       2.40723e-15       8.02760e-13       4.88482e-01       3.97961e-02       4.88482e-01      
 1.98000e-01       8.81065e-10       2.76685e-11       2.43606e-15       1.06967e-12       4.88482e-01       3.98098e-02       4.88482e-01      
 2.07000e-01       1.16872e-09       3.68367e-11       2.47122e-15       1.42376e-12       4.88482e-01       3.98279e-02       4.88482e-01      
 2.16000e-01       1.54753e-09       4.89873e-11       2.51352e-15       1.89265e-12       4.88482e-01       3.98520e-02       4.88482e-01      
 2.25000e-01       2.04492e-09       6.50592e-11       2.56375e-15       2.51218e-12       4.88482e-01       3.98837e-02       4.88482e-01      
 2.34000e-01       2.69580e-09       8.62711e-11       2.62273e-15       3.32868e-12       4.88482e-01       3.99256e-02       4.88482e-01      
 2.43000e-01       3.54424e-09       1.14196e-10       2.69121e-15       4.40156e-12       4.88482e-01       3.99806e-02       4.88482e-01      
 2.52000e-01       4.64541e-09       1.50852e-10       2.76988e-15       5.80642e-12       4.88482e-01       4.00525e-02       4.88482e-01      
 2.61000e-01       6.06754e-09       1.98810e-10       2.85933e-15       7.63862e-12       4.88482e-01       4.01463e-02       4.88482e-01      
 2.70000e-01       7.89412e-09       2.61325e-10       2.96003e-15       1.00171e-11       4.88482e-01       4.02679e-02       4.88482e-01      
 2.79000e-01       1.02259e-08       3.42479e-10       3.07229e-15       1.30882e-11       4.88482e-01       4.04248e-02       4.88482e-01      
 2.88000e-01       1.31828e-08       4.47343e-10       3.19622e-15       1.70299e-11       4.88482e-01       4.06258e-02       4.88482e-01      
 2.97000e-01       1.69051e-08       5.82163e-10       3.33178e-15       2.20544e-11       4.88482e-01       4.08815e-02       4.88482e-01      
 3.06000e-01       2.15544e-08       7.54542e-10       3.47869e-15       2.84100e-11       4.88482e-01       4.12043e-02       4.88482e-01      
 3.15000e-01       2.73130e-08       9.73632e-10       3.63651e-15       3.63814e-11       4.88482e-01       4.16079e-02       4.88482e-01      
 3.24000e-01       3.43825e-08       1.25031e-09       3.80457e-15       4.62866e-11       4.88482e-01       4.21076e-02       4.88482e-01      
 3.33000e-01       4.29804e-08       1.59736e-09       3.98204e-15       5.84709e-11       4.88482e-01       4.27197e-02       4.88482e-01      
 3.42000e-01       5.33355e-08       2.02955e-09       4.16792e-15       7.32983e-11       4.88482e-01       4.34608e-02       4.88482e-01      
 3.51000e-01       6.56812e-08       2.56376e-09       4.36105e-15       9.11390e-11       4.88482e-01       4.43471e-02       4.88482e-01      
 3.60000e-01       8.02479e-08       3.21896e-09       4.56018e-15       1.12355e-10       4.88482e-01       4.53939e-02       4.88482e-01      
 3.69000e-01       9.72553e-08       4.01613e-09       4.76397e-15       1.37288e-10       4.88482e-01       4.66146e-02       4.88482e-01      
 3.78000e-01       1.16906e-07       4.97818e-09       4.97103e-15       1.66244e-10       4.88482e-01       4.80201e-02       4.88482e-01      
 3.87000e-01       1.39382e-07       6.12975e-09       5.17995e-15       1.99484e-10       4.88482e-01       4.96185e-02       4.88482e-01      
 3.96000e-01       1.64845e-07       7.49699e-09       5.38934e-15       2.37222e-10       4.88482e-01       5.14150e-02       4.88482e-01      
 4.05000e-01       1.93442e-07       9.10748e-09       5.59788e-15       2.79622e-10       4.88482e-01       5.34121e-02       4.88482e-01      
 4.14000e-01       2.25313e-07       1.09901e-08       5.80429e-15       3.26804e-10       4.88482e-01       5.56099e-02       4.88482e-01      
 4.23000e-01       2.60604e-07       1.31749e-08       6.00742e-15       3.78854e-10       4.88482e-01       5.80069e-02       4.88482e-01      
 4.32000e-01       2.99469e-07       1.56934e-08       6.20623e-15       4.35832e-10       4.88482e-01       6.06005e-02       4.88482e-01      
 4.41000e-01       3.42080e-07       1.85785e-08       6.39981e-15       4.97782e-10       4.88482e-01       6.33873e-02       4.88482e-01      
 4.50000e-01       3.88626e-07       2.18647e-08       6.58737e-15       5.64741e-10       4.88482e-01       6.63640e-02       4.88482e-01      
 4.59000e-01       4.39309e-07       2.55885e-08       6.76828e-15       6.36745e-10       4.88482e-01       6.95273e-02       4.88482e-01      
 4.68000e-01       4.94338e-07       2.97879e-08       6.94205e-15       7.13832e-10       4.88482e-01       7.28742e-02       4.88482e-01      
 4.77000e-01       5.53914e-07       3.45030e-08       7.10832e-15       7.96045e-10       4.88482e-01       7.64019e-02       4.88482e-01      
 4.86000e-01       6.18226e-07       3.97756e-08       7.26683e-15       8.83428e-10       4.88482e-01       8.01081e-02       4.88482e-01      
 4.95000e-01       6.87432e-07       4.56491e-08       7.41746e-15       9.76027e-10       4.88482e-01       8.39905e-02       4.88482e-01      
 5.04000e-01       7.61658e-07       5.21681e-08       7.56018e-15       1.07388e-09       4.88482e-01       8.80466e-02       4.88482e-01      
 5.13000e-01       8.40984e-07       5.93781e-08       7.69505e-15       1.17704e-09       4.88482e-01       9.22741e-02       4.88482e-01      
 5.22000e-01       9.25443e-07       6.73252e-08       7.82220e-15       1.28552e-09       4.88482e-01       9.66702e-02       4.88482e-01      
 5.31000e-01       1.01502e-06       7.60557e-08       7.94181e-15       1.39936e-09       4.88482e-01       1.01232e-01       4.88482e-01      
 5.40000e-01       1.10964e-06       8.56153e-08       8.05414e-15       1.51854e-09       4.88482e-01       1.05955e-01       4.88482e-01      
 5.49000e-01       1.20920e-06       9.60488e-08       8.15945e-15       1.64308e-09       4.88482e-01       1.10837e-01       4.88482e-01      
 5.58000e-01       1.31353e-06       1.07400e-07       8.25806e-15       1.77295e-09       4.88482e-01       1.15872e-01       4.88482e-01      
 5.67000e-01       1.42243e-06       1.19711e-07       8.35028e-15       1.90812e-09       4.88482e-01       1.21055e-01       4.88482e-01      
 5.76000e-01       1.53566e-06       1.33022e-07       8.43646e-15       2.04855e-09       4.88482e-01       1.26382e-01       4.88482e-01      
 5.85000e-01       1.65298e-06       1.47371e-07       8.51693e-15       2.19417e-09       4.88482e-01       1.31847e-01       4.88482e-01      
 5.94000e-01       1.77410e-06       1.62793e-07       8.59204e-15       2.34494e-09       4.88482e-01       1.37443e-01       4.88482e-01      
 6.03000e-01       1.89873e-06       1.79321e-07       8.66212e-15       2.50076e-09       4.88482e-01       1.43166e-01       4.88482e-01      
 6.12000e-01       2.02657e-06       1.96985e-07       8.72749e-15       2.66157e-09       4.88482e-01       1.49009e-01       4.88482e-01      
 6.21000e-01       2.15731e-06       2.15813e-07       8.78848e-15       2.82727e-09       4.88482e-01       1.54965e-01       4.88482e-01      
 6.30000e-01       2.29067e-06       2.35830e-07       8.84539e-15       2.99777e-09       4.88482e-01       1.61029e-01       4.88482e-01      
 6.39000e-01       2.42636e-06       2.57058e-07       8.89850e-15       3.17300e-09       4.88482e-01       1.67195e-01       4.88482e-01      
 6.48000e-01       2.56409e-06       2.79517e-07       8.94809e-15       3.35284e-09       4.88482e-01       1.73456e-01       4.88482e-01      
 6.57000e-01       2.70360e-06       3.03223e-07       8.99442e-15       3.53723e-09       4.88482e-01       1.79808e-01       4.88482e-01      
 6.66000e-01       2.84466e-06       3.28191e-07       9.03774e-15       3.72605e-09       4.88482e-01       1.86244e-01       4.88482e-01      
 6.75000e-01       2.98702e-06       3.54436e-07       9.07826e-15       3.91924e-09       4.88482e-01       1.92760e-01       4.88482e-01      
 6.84000e-01       3.13047e-06       3.81966e-07       9.11620e-15       4.11670e-09       4.88482e-01       1.99350e-01       4.88482e-01      
 6.93000e-01       3.27482e-06       4.10792e-07       9.15176e-15       4.31836e-09       4.88482e-01       2.06009e-01       4.88482e-01      
 7.02000e-01       3.41990e-06       4.40920e-07       9.18512e-15       4.52415e-09       4.88482e-01       2.12734e-01       4.88482e-01      
 7.11000e-01       3.56553e-06       4.72356e-07       9.21645e-15       4.73399e-09       4.88482e-01       2.19520e-01       4.88482e-01      
 7.20000e-01       3.71158e-06       5.05105e-07       9.24590e-15       4.94783e-09       4.88482e-01       2.26364e-01       4.88482e-01      
 7.29000e-01       3.85792e-06       5.39169e-07       9.27363e-15       5.16559e-09       4.88482e-01       2.33260e-01       4.88482e-01      
 7.38000e-01       4.00442e-06       5.74551e-07       9.29976e-15       5.38724e-09       4.88482e-01       2.40207e-01       4.88482e-01      
 7.47000e-01       4.15099e-06       6.11252e-07       9.32442e-15       5.61272e-09       4.88482e-01       2.47201e-01       4.88482e-01      
 7.56000e-01       4.29753e-06       6.49272e-07       9.34772e-15       5.84200e-09       4.88482e-01       2.54239e-01       4.88482e-01      
 7.65000e-01       4.44397e-06       6.88610e-07       9.36977e-15       6.07502e-09       4.88482e-01       2.61319e-01       4.88482e-01      
 7.74000e-01       4.59022e-06       7.29265e-07       9.39065e-15       6.31177e-09       4.88482e-01       2.68438e-01       4.88482e-01      
 7.83000e-01       4.73624e-06       7.71236e-07       9.41047e-15       6.55221e-09       4.88482e-01       2.75594e-01       4.88482e-01      
 7.92000e-01       4.88195e-06       8.14519e-07       9.42928e-15       6.79632e-09       4.88482e-01       2.82785e-01       4.88482e-01      
 8.01000e-01       5.02731e-06       8.59111e-07       9.44719e-15       7.04409e-09       4.88482e-01       2.90009e-01       4.88482e-01      
 8.10000e-01       5.17229e-06       9.05010e-07       9.46424e-15       7.29550e-09       4.88482e-01       2.97265e-01       4.88482e-01      
 8.19000e-01       5.31683e-06       9.52212e-07       9.48050e-15       7.55054e-09       4.88482e-01       3.04550e-01       4.88482e-01      
 8.28000e-01       5.46090e-06       1.00071e-06       9.49602e-15       7.80921e-09       4.88482e-01       3.11864e-01       4.88482e-01      
 8.37000e-01       5.60447e-06       1.05051e-06       9.51087e-15       8.07152e-09       4.88482e-01       3.19205e-01       4.88482e-01      
 8.46000e-01       5.74752e-06       1.10159e-06       9.52509e-15       8.33745e-09       4.88482e-01       3.26573e-01       4.88482e-01      
 8.55000e-01       5.89001e-06       1.15396e-06       9.53871e-15       8.60702e-09       4.88482e-01       3.33965e-01       4.88482e-01      
 8.64000e-01       6.03193e-06       1.20761e-06       9.55179e-15       8.88024e-09       4.88482e-01       3.41381e-01       4.88482e-01      
 8.73000e-01       6.17324e-06       1.26253e-06       9.56436e-15       9.15713e-09       4.88482e-01       3.48821e-01       4.88482e-01      
 8.82000e-01       6.31394e-06       1.31872e-06       9.57645e-15       9.43770e-09       4.88482e-01       3.56284e-01       4.88482e-01      
 8.91000e-01       6.45399e-06       1.37618e-06       9.58809e-15       9.72197e-09       4.88482e-01       3.63768e-01       4.88482e-01      
 9.00000e-01       6.59339e-06       1.43489e-06       9.59931e-15       1.00100e-08       4.88482e-01       3.71273e-01       4.88482e-01      
 9.09000e-01       6.73211e-06       1.49486e-06       9.61015e-15       1.03017e-08       4.88482e-01       3.78800e-01       4.88482e-01      
 9.18000e-01       6.87014e-06       1.55606e-06       9.62061e-15       1.05973e-08       4.88482e-01       3.86346e-01       4.88482e-01      
 9.27000e-01       7.00745e-06       1.61851e-06       9.63074e-15       1.08966e-08       4.88482e-01       3.93913e-01       4.88482e-01      
 9.36000e-01       7.14404e-06       1.68219e-06       9.64053e-15       1.11998e-08       4.88482e-01       4.01499e-01       4.88482e-01      
 9.45000e-01       7.27988e-06       1.74710e-06       9.65003e-15       1.15069e-08       4.88482e-01       4.09104e-01       4.88482e-01      
 9.54000e-01       7.41497e-06       1.81323e-06       9.65923e-15       1.18179e-08       4.88482e-01       4.16728e-01       4.88482e-01      
 9.63000e-01       7.54928e-06       1.88056e-06       9.66816e-15       1.21329e-08       4.88482e-01       4.24370e-01       4.88482e-01      
