
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       6.12198e-12       2.09378e-13       6.86673e-16       2.35273e-14       5.01336e-01       4.26936e-02       5.01336e-01      
 9.00000e-03       8.17592e-12       2.72415e-13       6.84355e-16       3.14241e-14       5.01336e-01       4.26936e-02       5.01336e-01      
 1.80000e-02       1.09184e-11       3.56995e-13       6.82123e-16       4.19699e-14       5.01336e-01       4.26936e-02       5.01336e-01      
 2.70000e-02       1.45800e-11       4.70295e-13       6.79981e-16       5.60529e-14       5.01336e-01       4.26937e-02       5.01336e-01      
 3.60000e-02       1.94684e-11       6.21902e-13       6.77935e-16       7.48580e-14       5.01336e-01       4.26937e-02       5.01336e-01      
 4.50000e-02       2.59936e-11       8.24614e-13       6.75990e-16       9.99669e-14       5.01336e-01       4.26938e-02       5.01336e-01      
 5.40000e-02       3.47028e-11       1.09551e-12       6.74156e-16       1.33490e-13       5.01336e-01       4.26939e-02       5.01336e-01      
 6.30000e-02       4.63253e-11       1.45737e-12       6.72443e-16       1.78243e-13       5.01336e-01       4.26941e-02       5.01336e-01      
 7.20000e-02       6.18329e-11       1.94059e-12       6.70866e-16       2.37979e-13       5.01336e-01       4.26943e-02       5.01336e-01      
 8.10000e-02       8.25202e-11       2.58570e-12       6.69443e-16       3.17707e-13       5.01336e-01       4.26945e-02       5.01336e-01      
 9.00000e-02       1.10111e-10       3.44672e-12       6.68194e-16       4.24099e-13       5.01336e-01       4.26949e-02       5.01336e-01      
 9.90000e-02       1.46898e-10       4.59565e-12       6.67145e-16       5.66047e-13       5.01336e-01       4.26953e-02       5.01336e-01      
 1.08000e-01       1.95932e-10       6.12837e-12       6.66330e-16       7.55394e-13       5.01336e-01       4.26959e-02       5.01336e-01      
 1.17000e-01       2.61264e-10       8.17253e-12       6.65787e-16       1.00790e-12       5.01336e-01       4.26967e-02       5.01336e-01      
 1.26000e-01       3.48258e-10       1.08979e-11       6.65537e-16       1.34454e-12       5.01336e-01       4.26978e-02       5.01336e-01      
 1.35000e-01       4.64036e-10       1.45301e-11       6.65653e-16       1.79316e-12       5.01336e-01       4.26993e-02       5.01336e-01      
 1.44000e-01       6.18034e-10       1.93688e-11       6.66210e-16       2.39074e-12       5.01336e-01       4.27012e-02       5.01336e-01      
 1.53000e-01       8.22720e-10       2.58118e-11       6.67286e-16       3.18638e-12       5.01336e-01       4.27038e-02       5.01336e-01      
 1.62000e-01       1.09455e-09       3.43859e-11       6.68971e-16       4.24509e-12       5.01336e-01       4.27072e-02       5.01336e-01      
 1.71000e-01       1.45517e-09       4.57890e-11       6.71370e-16       5.65290e-12       5.01336e-01       4.27117e-02       5.01336e-01      
 1.80000e-01       1.93306e-09       6.09430e-11       6.74604e-16       7.52343e-12       5.01336e-01       4.27177e-02       5.01336e-01      
 1.89000e-01       2.56548e-09       8.10640e-11       6.78808e-16       1.00065e-11       5.01336e-01       4.27257e-02       5.01336e-01      
