
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       3.70658e-10       1.24914e-11       1.73144e-16       9.94051e-12       5.20871e-01       5.79992e-02       5.20871e-01      
 9.00000e-03       4.84373e-10       1.63200e-11       1.73087e-16       1.29907e-11       5.20871e-01       5.79992e-02       5.20871e-01      
 1.80000e-02       6.32930e-10       2.13234e-11       1.73031e-16       1.69757e-11       5.20871e-01       5.79993e-02       5.20871e-01      
 2.70000e-02       8.26984e-10       2.78613e-11       1.72975e-16       2.21815e-11       5.20871e-01       5.79995e-02       5.20871e-01      
 3.60000e-02       1.08043e-09       3.64036e-11       1.72919e-16       2.89813e-11       5.20871e-01       5.79997e-02       5.20871e-01      
 4.50000e-02       1.41141e-09       4.75635e-11       1.72865e-16       3.78618e-11       5.20871e-01       5.79999e-02       5.20871e-01      
 5.40000e-02       1.84355e-09       6.21413e-11       1.72811e-16       4.94580e-11       5.20871e-01       5.80002e-02       5.20871e-01      
 6.30000e-02       2.40765e-09       8.11812e-11       1.72760e-16       6.45973e-11       5.20871e-01       5.80006e-02       5.20871e-01      
 7.20000e-02       3.14384e-09       1.06045e-10       1.72712e-16       8.43580e-11       5.20871e-01       5.80011e-02       5.20871e-01      
 8.10000e-02       4.10433e-09       1.38509e-10       1.72668e-16       1.10144e-10       5.20871e-01       5.80018e-02       5.20871e-01      
 9.00000e-02       5.35708e-09       1.80886e-10       1.72630e-16       1.43783e-10       5.20871e-01       5.80027e-02       5.20871e-01      
 9.90000e-02       6.99037e-09       2.36190e-10       1.72600e-16       1.87650e-10       5.20871e-01       5.80038e-02       5.20871e-01      
 1.08000e-01       9.11887e-09       3.08345e-10       1.72579e-16       2.44834e-10       5.20871e-01       5.80054e-02       5.20871e-01      
 1.17000e-01       1.18913e-08       4.02453e-10       1.72571e-16       3.19341e-10       5.20871e-01       5.80073e-02       5.20871e-01      
 1.26000e-01       1.55003e-08       5.25148e-10       1.72579e-16       4.16365e-10       5.20871e-01       5.80099e-02       5.20871e-01      
 1.35000e-01       2.01950e-08       6.85042e-10       1.72606e-16       5.42632e-10       5.20871e-01       5.80133e-02       5.20871e-01      
 1.44000e-01       2.62954e-08       8.93299e-10       1.72654e-16       7.06828e-10       5.20871e-01       5.80176e-02       5.20871e-01      
 1.53000e-01       3.42159e-08       1.16437e-09       1.72731e-16       9.20152e-10       5.20871e-01       5.80233e-02       5.20871e-01      
 1.62000e-01       4.44884e-08       1.51696e-09       1.72843e-16       1.19702e-09       5.20871e-01       5.80307e-02       5.20871e-01      
 1.71000e-01       5.77940e-08       1.97520e-09       1.72996e-16       1.55594e-09       5.20871e-01       5.80403e-02       5.20871e-01      
 1.80000e-01       7.50027e-08       2.57018e-09       1.73198e-16       2.02059e-09       5.20871e-01       5.80528e-02       5.20871e-01      
 1.89000e-01       9.72208e-08       3.34186e-09       1.73457e-16       2.62116e-09       5.20871e-01       5.80689e-02       5.20871e-01      
 1.98000e-01       1.25850e-07       4.34145e-09       1.73782e-16       3.39598e-09       5.20871e-01       5.80899e-02       5.20871e-01      
 2.07000e-01       1.62654e-07       5.63435e-09       1.74184e-16       4.39352e-09       5.20871e-01       5.81169e-02       5.20871e-01      
 2.16000e-01       2.09844e-07       7.30382e-09       1.74673e-16       5.67464e-09       5.20871e-01       5.81518e-02       5.20871e-01      
 2.25000e-01       2.70166e-07       9.45537e-09       1.75260e-16       7.31540e-09       5.20871e-01       5.81968e-02       5.20871e-01      
 2.34000e-01       3.47008e-07       1.22221e-08       1.75957e-16       9.41000e-09       5.20871e-01       5.82545e-02       5.20871e-01      
 2.43000e-01       4.44507e-07       1.57708e-08       1.76775e-16       1.20742e-08       5.20871e-01       5.83284e-02       5.20871e-01      
 2.52000e-01       5.67663e-07       2.03096e-08       1.77726e-16       1.54489e-08       5.20871e-01       5.84228e-02       5.20871e-01      
 2.61000e-01       7.22440e-07       2.60957e-08       1.78820e-16       1.97035e-08       5.20871e-01       5.85428e-02       5.20871e-01      
 2.70000e-01       9.15856e-07       3.34448e-08       1.80068e-16       2.50391e-08       5.20871e-01       5.86947e-02       5.20871e-01      
 2.79000e-01       1.15603e-06       4.27408e-08       1.81477e-16       3.16909e-08       5.20871e-01       5.88860e-02       5.20871e-01      
 2.88000e-01       1.45217e-06       5.44457e-08       1.83055e-16       3.99293e-08       5.20871e-01       5.91258e-02       5.20871e-01      
 2.97000e-01       1.81452e-06       6.91092e-08       1.84806e-16       5.00590e-08       5.20871e-01       5.94242e-02       5.20871e-01      
 3.06000e-01       2.25417e-06       8.73772e-08       1.86735e-16       6.24160e-08       5.20871e-01       5.97932e-02       5.20871e-01      
 3.15000e-01       2.78279e-06       1.09999e-07       1.88840e-16       7.73613e-08       5.20871e-01       6.02458e-02       5.20871e-01      
 3.24000e-01       3.41228e-06       1.37828e-07       1.91122e-16       9.52715e-08       5.20871e-01       6.07963e-02       5.20871e-01      
 3.33000e-01       4.15423e-06       1.71828e-07       1.93575e-16       1.16527e-07       5.20871e-01       6.14598e-02       5.20871e-01      
 3.42000e-01       5.01947e-06       2.13060e-07       1.96192e-16       1.41494e-07       5.20871e-01       6.22516e-02       5.20871e-01      
 3.51000e-01       6.01748e-06       2.62680e-07       1.98965e-16       1.70514e-07       5.20871e-01       6.31869e-02       5.20871e-01      
 3.60000e-01       7.15587e-06       3.21919e-07       2.01882e-16       2.03882e-07       5.20871e-01       6.42798e-02       5.20871e-01      
 3.69000e-01       8.44007e-06       3.92067e-07       2.04929e-16       2.41836e-07       5.20871e-01       6.55429e-02       5.20871e-01      
 3.78000e-01       9.87313e-06       4.74454e-07       2.08092e-16       2.84549e-07       5.20871e-01       6.69867e-02       5.20871e-01      
 3.87000e-01       1.14558e-05       5.70425e-07       2.11354e-16       3.32126e-07       5.20871e-01       6.86188e-02       5.20871e-01      
 3.96000e-01       1.31870e-05       6.81325e-07       2.14696e-16       3.84607e-07       5.20871e-01       7.04445e-02       5.20871e-01      
 4.05000e-01       1.50642e-05       8.08479e-07       2.18099e-16       4.41984e-07       5.20871e-01       7.24658e-02       5.20871e-01      
 4.14000e-01       1.70844e-05       9.53189e-07       2.21545e-16       5.04211e-07       5.20871e-01       7.46824e-02       5.20871e-01      
 4.23000e-01       1.92444e-05       1.11673e-06       2.25014e-16       5.71228e-07       5.20871e-01       7.70916e-02       5.20871e-01      
 4.32000e-01       2.15421e-05       1.30034e-06       2.28488e-16       6.42972e-07       5.20871e-01       7.96893e-02       5.20871e-01      
 4.41000e-01       2.39762e-05       1.50527e-06       2.31947e-16       7.19392e-07       5.20871e-01       8.24699e-02       5.20871e-01      
 4.50000e-01       2.65465e-05       1.73273e-06       2.35375e-16       8.00455e-07       5.20871e-01       8.54271e-02       5.20871e-01      
 4.59000e-01       2.92542e-05       1.98396e-06       2.38756e-16       8.86148e-07       5.20871e-01       8.85544e-02       5.20871e-01      
 4.68000e-01       3.21007e-05       2.26019e-06       2.42074e-16       9.76469e-07       5.20871e-01       9.18450e-02       5.20871e-01      
 4.77000e-01       3.50878e-05       2.56269e-06       2.45318e-16       1.07142e-06       5.20871e-01       9.52924e-02       5.20871e-01      
 4.86000e-01       3.82167e-05       2.89272e-06       2.48476e-16       1.17099e-06       5.20871e-01       9.88899e-02       5.20871e-01      
 4.95000e-01       4.14876e-05       3.25157e-06       2.51538e-16       1.27517e-06       5.20871e-01       1.02631e-01       5.20871e-01      
 5.04000e-01       4.48991e-05       3.64050e-06       2.54497e-16       1.38388e-06       5.20871e-01       1.06510e-01       5.20871e-01      
