
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       1.49876e-12       6.49611e-14       2.37095e-15       1.80593e-15       4.88570e-01       3.97711e-02       4.88570e-01      
 9.00000e-03       2.00886e-12       7.97502e-14       2.36145e-15       2.42087e-15       4.88570e-01       3.97711e-02       4.88570e-01      
 1.80000e-02       2.69243e-12       9.99711e-14       2.35235e-15       3.24509e-15       4.88570e-01       3.97711e-02       4.88570e-01      
 2.70000e-02       3.60835e-12       1.27429e-13       2.34366e-15       4.34972e-15       4.88570e-01       3.97712e-02       4.88570e-01      
 3.60000e-02       4.83549e-12       1.64546e-13       2.33542e-15       5.83008e-15       4.88570e-01       3.97713e-02       4.88570e-01      
 4.50000e-02       6.47937e-12       2.14567e-13       2.32767e-15       7.81378e-15       4.88570e-01       3.97714e-02       4.88570e-01      
 5.40000e-02       8.68120e-12       2.81844e-13       2.32045e-15       1.04717e-14       4.88570e-01       3.97715e-02       4.88570e-01      
 6.30000e-02       1.16298e-11       3.72203e-13       2.31382e-15       1.40326e-14       4.88570e-01       3.97717e-02       4.88570e-01      
 7.20000e-02       1.55777e-11       4.93443e-13       2.30786e-15       1.88026e-14       4.88570e-01       3.97719e-02       4.88570e-01      
 8.10000e-02       2.08623e-11       6.56002e-13       2.30265e-15       2.51912e-14       4.88570e-01       3.97722e-02       4.88570e-01      
 9.00000e-02       2.79342e-11       8.73841e-13       2.29830e-15       3.37461e-14       4.88570e-01       3.97726e-02       4.88570e-01      
 9.90000e-02       3.73946e-11       1.16563e-12       2.29495e-15       4.51994e-14       4.88570e-01       3.97732e-02       4.88570e-01      
 1.08000e-01       5.00455e-11       1.55630e-12       2.29277e-15       6.05290e-14       4.88570e-01       3.97740e-02       4.88570e-01      
 1.17000e-01       6.69552e-11       2.07915e-12       2.29195e-15       8.10407e-14       4.88570e-01       3.97750e-02       4.88570e-01      
 1.26000e-01       8.95425e-11       2.77863e-12       2.29266e-15       1.08476e-13       4.88570e-01       3.97764e-02       4.88570e-01      
 1.35000e-01       1.19692e-10       3.71392e-12       2.29519e-15       1.45156e-13       4.88570e-01       3.97782e-02       4.88570e-01      
 1.44000e-01       1.59908e-10       4.96386e-12       2.29993e-15       1.94168e-13       4.88570e-01       3.97806e-02       4.88570e-01      
 1.53000e-01       2.13506e-10       6.63331e-12       2.30727e-15       2.59620e-13       4.88570e-01       3.97839e-02       4.88570e-01      
 1.62000e-01       2.84863e-10       8.86155e-12       2.31765e-15       3.46966e-13       4.88570e-01       3.97883e-02       4.88570e-01      
 1.71000e-01       3.79751e-10       1.18333e-11       2.33160e-15       4.63431e-13       4.88570e-01       3.97941e-02       4.88570e-01      
 1.80000e-01       5.05752e-10       1.57930e-11       2.34968e-15       6.18571e-13       4.88570e-01       3.98018e-02       4.88570e-01      
 1.89000e-01       6.72793e-10       2.10634e-11       2.37254e-15       8.24994e-13       4.88570e-01       3.98121e-02       4.88570e-01      
 1.98000e-01       8.93819e-10       2.80699e-11       2.40088e-15       1.09928e-12       4.88570e-01       3.98257e-02       4.88570e-01      
 2.07000e-01       1.18563e-09       3.73709e-11       2.43546e-15       1.46316e-12       4.88570e-01       3.98439e-02       4.88570e-01      
 2.16000e-01       1.56992e-09       4.96972e-11       2.47704e-15       1.94501e-12       4.88570e-01       3.98679e-02       4.88570e-01      
 2.25000e-01       2.07451e-09       6.60017e-11       2.52644e-15       2.58168e-12       4.88570e-01       3.98996e-02       4.88570e-01      
 2.34000e-01       2.73481e-09       8.75205e-11       2.58444e-15       3.42075e-12       4.88570e-01       3.99414e-02       4.88570e-01      
 2.43000e-01       3.59555e-09       1.15849e-10       2.65179e-15       4.52330e-12       4.88570e-01       3.99962e-02       4.88570e-01      
 2.52000e-01       4.71270e-09       1.53036e-10       2.72917e-15       5.96704e-12       4.88570e-01       4.00680e-02       4.88570e-01      
 2.61000e-01       6.15551e-09       2.01690e-10       2.81716e-15       7.84996e-12       4.88570e-01       4.01616e-02       4.88570e-01      
 2.70000e-01       8.00871e-09       2.65112e-10       2.91623e-15       1.02943e-11       4.88570e-01       4.02830e-02       4.88570e-01      
 2.79000e-01       1.03746e-08       3.47444e-10       3.02667e-15       1.34507e-11       4.88570e-01       4.04396e-02       4.88570e-01      
 2.88000e-01       1.33747e-08       4.53834e-10       3.14861e-15       1.75018e-11       4.88570e-01       4.06402e-02       4.88570e-01      
 2.97000e-01       1.71517e-08       5.90620e-10       3.28199e-15       2.26660e-11       4.88570e-01       4.08955e-02       4.88570e-01      
 3.06000e-01       2.18695e-08       7.65516e-10       3.42657e-15       2.91987e-11       4.88570e-01       4.12177e-02       4.88570e-01      
 3.15000e-01       2.77132e-08       9.87812e-10       3.58188e-15       3.73925e-11       4.88570e-01       4.16207e-02       4.88570e-01      
 3.24000e-01       3.48875e-08       1.26855e-09       3.74729e-15       4.75746e-11       4.88570e-01       4.21197e-02       4.88570e-01      
 3.33000e-01       4.36133e-08       1.62070e-09       3.92197e-15       6.01004e-11       4.88570e-01       4.27309e-02       4.88570e-01      
 3.42000e-01       5.41230e-08       2.05927e-09       4.10494e-15       7.53442e-11       4.88570e-01       4.34709e-02       4.88570e-01      
 3.51000e-01       6.66537e-08       2.60138e-09       4.29506e-15       9.36868e-11       4.88570e-01       4.43562e-02       4.88570e-01      
 3.60000e-01       8.14395e-08       3.26629e-09       4.49111e-15       1.15502e-10       4.88570e-01       4.54019e-02       4.88570e-01      
 3.69000e-01       9.87035e-08       4.07532e-09       4.69175e-15       1.41139e-10       4.88570e-01       4.66214e-02       4.88570e-01      
 3.78000e-01       1.18652e-07       5.05172e-09       4.89563e-15       1.70914e-10       4.88570e-01       4.80256e-02       4.88570e-01      
 3.87000e-01       1.41468e-07       6.22050e-09       5.10135e-15       2.05096e-10       4.88570e-01       4.96228e-02       4.88570e-01      
 3.96000e-01       1.67319e-07       7.60824e-09       5.30755e-15       2.43905e-10       4.88570e-01       5.14181e-02       4.88570e-01      
 4.05000e-01       1.96352e-07       9.24293e-09       5.51293e-15       2.87508e-10       4.88570e-01       5.34140e-02       4.88570e-01      
 4.14000e-01       2.28710e-07       1.11539e-08       5.71622e-15       3.36031e-10       4.88570e-01       5.56108e-02       4.88570e-01      
 4.23000e-01       2.64540e-07       1.33716e-08       5.91629e-15       3.89559e-10       4.88570e-01       5.80068e-02       4.88570e-01      
 4.32000e-01       3.03999e-07       1.59282e-08       6.11212e-15       4.48155e-10       4.88570e-01       6.05995e-02       4.88570e-01      
 4.41000e-01       3.47260e-07       1.88570e-08       6.30280e-15       5.11863e-10       4.88570e-01       6.33855e-02       4.88570e-01      
 4.50000e-01       3.94517e-07       2.21930e-08       6.48756e-15       5.80720e-10       4.88570e-01       6.63615e-02       4.88570e-01      
 4.59000e-01       4.45973e-07       2.59732e-08       6.66579e-15       6.54763e-10       4.88570e-01       6.95242e-02       4.88570e-01      
 4.68000e-01       5.01841e-07       3.02364e-08       6.83699e-15       7.34031e-10       4.88570e-01       7.28705e-02       4.88570e-01      
 4.77000e-01       5.62325e-07       3.50231e-08       7.00079e-15       8.18566e-10       4.88570e-01       7.63978e-02       4.88570e-01      
 4.86000e-01       6.27615e-07       4.03758e-08       7.15697e-15       9.08415e-10       4.88570e-01       8.01036e-02       4.88570e-01      
 4.95000e-01       6.97875e-07       4.63385e-08       7.30539e-15       1.00362e-09       4.88570e-01       8.39855e-02       4.88570e-01      
 5.04000e-01       7.73231e-07       5.29565e-08       7.44602e-15       1.10423e-09       4.88570e-01       8.80414e-02       4.88570e-01      
 5.13000e-01       8.53766e-07       6.02761e-08       7.57891e-15       1.21029e-09       4.88570e-01       9.22686e-02       4.88570e-01      
 5.22000e-01       9.39513e-07       6.83440e-08       7.70420e-15       1.32182e-09       4.88570e-01       9.66645e-02       4.88570e-01      
