
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       1.80011e-12       7.67240e-14       8.93022e-15       1.90352e-15       5.18737e-01       4.03725e-02       5.18737e-01      
 9.00000e-03       2.41285e-12       9.55479e-14       8.89006e-15       2.55168e-15       5.18737e-01       4.03725e-02       5.18737e-01      
 1.80000e-02       3.23402e-12       1.20779e-13       8.85123e-15       3.42045e-15       5.18737e-01       4.03725e-02       5.18737e-01      
 2.70000e-02       4.33445e-12       1.54596e-13       8.81375e-15       4.58486e-15       5.18737e-01       4.03725e-02       5.18737e-01      
 3.60000e-02       5.80899e-12       1.99918e-13       8.77768e-15       6.14543e-15       5.18737e-01       4.03726e-02       5.18737e-01      
 4.50000e-02       7.78464e-12       2.60656e-13       8.74305e-15       8.23682e-15       5.18737e-01       4.03726e-02       5.18737e-01      
 5.40000e-02       1.04314e-11       3.42049e-13       8.70996e-15       1.10394e-14       5.18737e-01       4.03727e-02       5.18737e-01      
 6.30000e-02       1.39768e-11       4.51110e-13       8.67849e-15       1.47946e-14       5.18737e-01       4.03728e-02       5.18737e-01      
 7.20000e-02       1.87253e-11       5.97231e-13       8.64877e-15       1.98259e-14       5.18737e-01       4.03729e-02       5.18737e-01      
 8.10000e-02       2.50838e-11       7.92982e-13       8.62097e-15       2.65661e-14       5.18737e-01       4.03731e-02       5.18737e-01      
 9.00000e-02       3.35967e-11       1.05518e-12       8.59529e-15       3.55942e-14       5.18737e-01       4.03733e-02       5.18737e-01      
 9.90000e-02       4.49909e-11       1.40634e-12       8.57198e-15       4.76852e-14       5.18737e-01       4.03736e-02       5.18737e-01      
 1.08000e-01       6.02374e-11       1.87655e-12       8.55136e-15       6.38750e-14       5.18737e-01       4.03740e-02       5.18737e-01      
 1.17000e-01       8.06315e-11       2.50601e-12       8.53379e-15       8.55482e-14       5.18737e-01       4.03746e-02       5.18737e-01      
 1.26000e-01       1.07900e-10       3.34848e-12       8.51977e-15       1.14554e-13       5.18737e-01       4.03753e-02       5.18737e-01      
 1.35000e-01       1.44344e-10       4.47567e-12       8.50985e-15       1.53363e-13       5.18737e-01       4.03763e-02       5.18737e-01      
 1.44000e-01       1.93023e-10       5.98328e-12       8.50473e-15       2.05267e-13       5.18737e-01       4.03776e-02       5.18737e-01      
 1.53000e-01       2.58002e-10       7.99886e-12       8.50523e-15       2.74656e-13       5.18737e-01       4.03793e-02       5.18737e-01      
 1.62000e-01       3.44647e-10       1.06921e-11       8.51185e-15       3.67370e-13       5.18737e-01       4.03817e-02       5.18737e-01      
 1.71000e-01       4.60094e-10       1.42887e-11       8.52626e-15       4.91170e-13       5.18737e-01       4.03848e-02       5.18737e-01      
 1.80000e-01       6.13751e-10       1.90882e-11       8.54981e-15       6.56357e-13       5.18737e-01       4.03890e-02       5.18737e-01      
 1.89000e-01       8.18002e-10       2.54876e-11       8.58410e-15       8.76579e-13       5.18737e-01       4.03945e-02       5.18737e-01      
