
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       1.18710e-12       5.78217e-14       1.37183e-14       9.01736e-16       5.16377e-01       4.00640e-02       5.16377e-01      
 9.00000e-03       1.59215e-12       7.02393e-14       1.36555e-14       1.20953e-15       5.16377e-01       4.00640e-02       5.16377e-01      
 1.80000e-02       2.13532e-12       8.68936e-14       1.35948e-14       1.62233e-15       5.16377e-01       4.00640e-02       5.16377e-01      
 2.70000e-02       2.86365e-12       1.09229e-13       1.35362e-14       2.17595e-15       5.16377e-01       4.00640e-02       5.16377e-01      
 3.60000e-02       3.84018e-12       1.39182e-13       1.34799e-14       2.91838e-15       5.16377e-01       4.00641e-02       5.16377e-01      
 4.50000e-02       5.14936e-12       1.79347e-13       1.34259e-14       3.91395e-15       5.16377e-01       4.00641e-02       5.16377e-01      
 5.40000e-02       6.90432e-12       2.33204e-13       1.33743e-14       5.24886e-15       5.16377e-01       4.00642e-02       5.16377e-01      
 6.30000e-02       9.25652e-12       3.05412e-13       1.33253e-14       7.03864e-15       5.16377e-01       4.00643e-02       5.16377e-01      
 7.20000e-02       1.24087e-11       4.02214e-13       1.32791e-14       9.43802e-15       5.16377e-01       4.00644e-02       5.16377e-01      
 8.10000e-02       1.66322e-11       5.31974e-13       1.32360e-14       1.26543e-14       5.16377e-01       4.00646e-02       5.16377e-01      
 9.00000e-02       2.22900e-11       7.05885e-13       1.31964e-14       1.69649e-14       5.16377e-01       4.00648e-02       5.16377e-01      
 9.90000e-02       2.98670e-11       9.38935e-13       1.31605e-14       2.27412e-14       5.16377e-01       4.00652e-02       5.16377e-01      
 1.08000e-01       4.00113e-11       1.25117e-12       1.31289e-14       3.04802e-14       5.16377e-01       4.00656e-02       5.16377e-01      
 1.17000e-01       5.35881e-11       1.66941e-12       1.31024e-14       4.08463e-14       5.16377e-01       4.00662e-02       5.16377e-01      
 1.26000e-01       7.17513e-11       2.22948e-12       1.30815e-14       5.47275e-14       5.16377e-01       4.00669e-02       5.16377e-01      
 1.35000e-01       9.60381e-11       2.97925e-12       1.30673e-14       7.33099e-14       5.16377e-01       4.00680e-02       5.16377e-01      
 1.44000e-01       1.28494e-10       3.98261e-12       1.30609e-14       9.81762e-14       5.16377e-01       4.00693e-02       5.16377e-01      
 1.53000e-01       1.71839e-10       5.32473e-12       1.30636e-14       1.31437e-13       5.16377e-01       4.00712e-02       5.16377e-01      
 1.62000e-01       2.29661e-10       7.11901e-12       1.30763e-14       1.75900e-13       5.16377e-01       4.00736e-02       5.16377e-01      
 1.71000e-01       3.06736e-10       9.51623e-12       1.31016e-14       2.35299e-13       5.16377e-01       4.00769e-02       5.16377e-01      
 1.80000e-01       4.09357e-10       1.27167e-11       1.31418e-14       3.14591e-13       5.16377e-01       4.00813e-02       5.16377e-01      
 1.89000e-01       5.45813e-10       1.69859e-11       1.31995e-14       4.20347e-13       5.16377e-01       4.00871e-02       5.16377e-01      
 1.98000e-01       7.26976e-10       2.26751e-11       1.32775e-14       5.61248e-13       5.16377e-01       4.00949e-02       5.16377e-01      
 2.07000e-01       9.67061e-10       3.02478e-11       1.33792e-14       7.48747e-13       5.16377e-01       4.01052e-02       5.16377e-01      
 2.16000e-01       1.28456e-09       4.03139e-11       1.35083e-14       9.97891e-13       5.16377e-01       4.01189e-02       5.16377e-01      
 2.25000e-01       1.70342e-09       5.36733e-11       1.36690e-14       1.32839e-12       5.16377e-01       4.01371e-02       5.16377e-01      
 2.34000e-01       2.25441e-09       7.13710e-11       1.38654e-14       1.76593e-12       5.16377e-01       4.01612e-02       5.16377e-01      
 2.43000e-01       2.97687e-09       9.47661e-11       1.41023e-14       2.34385e-12       5.16377e-01       4.01930e-02       5.16377e-01      
 2.52000e-01       3.92060e-09       1.25617e-10       1.43843e-14       3.10512e-12       5.16377e-01       4.02349e-02       5.16377e-01      
 2.61000e-01       5.14807e-09       1.66187e-10       1.47160e-14       4.10474e-12       5.16377e-01       4.02898e-02       5.16377e-01      
 2.70000e-01       6.73685e-09       2.19365e-10       1.51019e-14       5.41257e-12       5.16377e-01       4.03616e-02       5.16377e-01      
 2.79000e-01       8.78204e-09       2.88817e-10       1.55460e-14       7.11647e-12       5.16377e-01       4.04549e-02       5.16377e-01      
 2.88000e-01       1.13987e-08       3.79153e-10       1.60518e-14       9.32576e-12       5.16377e-01       4.05757e-02       5.16377e-01      
 2.97000e-01       1.47239e-08       4.96117e-10       1.66221e-14       1.21747e-11       5.16377e-01       4.07311e-02       5.16377e-01      
 3.06000e-01       1.89182e-08       6.46788e-10       1.72588e-14       1.58259e-11       5.16377e-01       4.09295e-02       5.16377e-01      
 3.15000e-01       2.41665e-08       8.39803e-10       1.79627e-14       2.04732e-11       5.16377e-01       4.11810e-02       5.16377e-01      
 3.24000e-01       3.06773e-08       1.08557e-09       1.87337e-14       2.63432e-11       5.16377e-01       4.14970e-02       5.16377e-01      
 3.33000e-01       3.86811e-08       1.39647e-09       1.95703e-14       3.36962e-11       5.16377e-01       4.18903e-02       5.16377e-01      
 3.42000e-01       4.84265e-08       1.78705e-09       2.04701e-14       4.28239e-11       5.16377e-01       4.23746e-02       5.16377e-01      
 3.51000e-01       6.01760e-08       2.27416e-09       2.14295e-14       5.40462e-11       5.16377e-01       4.29644e-02       5.16377e-01      
 3.60000e-01       7.41991e-08       2.87704e-09       2.24436e-14       6.77052e-11       5.16377e-01       4.36741e-02       5.16377e-01      
 3.69000e-01       9.07659e-08       3.61738e-09       2.35069e-14       8.41573e-11       5.16377e-01       4.45177e-02       5.16377e-01      
 3.78000e-01       1.10141e-07       4.51926e-09       2.46127e-14       1.03764e-10       5.16377e-01       4.55079e-02       5.16377e-01      
 3.87000e-01       1.32578e-07       5.60910e-09       2.57539e-14       1.26886e-10       5.16377e-01       4.66556e-02       5.16377e-01      
 3.96000e-01       1.58320e-07       6.91558e-09       2.69228e-14       1.53870e-10       5.16377e-01       4.79696e-02       5.16377e-01      
 4.05000e-01       1.87601e-07       8.46949e-09       2.81114e-14       1.85050e-10       5.16377e-01       4.94566e-02       5.16377e-01      
 4.14000e-01       2.20651e-07       1.03037e-08       2.93116e-14       2.20742e-10       5.16377e-01       5.11207e-02       5.16377e-01      
 4.23000e-01       2.57710e-07       1.24532e-08       3.05153e-14       2.61245e-10       5.16377e-01       5.29645e-02       5.16377e-01      
 4.32000e-01       2.99040e-07       1.49553e-08       3.17149e-14       3.06846e-10       5.16377e-01       5.49888e-02       5.16377e-01      
 4.41000e-01       3.44928e-07       1.78496e-08       3.29030e-14       3.57825e-10       5.16377e-01       5.71935e-02       5.16377e-01      
 4.50000e-01       3.95699e-07       2.11786e-08       3.40728e-14       4.14464e-10       5.16377e-01       5.95779e-02       5.16377e-01      
 4.59000e-01       4.51714e-07       2.49879e-08       3.52183e-14       4.77046e-10       5.16377e-01       6.21413e-02       5.16377e-01      
 4.68000e-01       5.13361e-07       2.93264e-08       3.63341e-14       5.45867e-10       5.16377e-01       6.48830e-02       5.16377e-01      
 4.77000e-01       5.81050e-07       3.42465e-08       3.74158e-14       6.21236e-10       5.16377e-01       6.78025e-02       5.16377e-01      
 4.86000e-01       6.55195e-07       3.98047e-08       3.84595e-14       7.03473e-10       5.16377e-01       7.08994e-02       5.16377e-01      
 4.95000e-01       7.36203e-07       4.60607e-08       3.94623e-14       7.92910e-10       5.16377e-01       7.41738e-02       5.16377e-01      
 5.04000e-01       8.24449e-07       5.30780e-08       4.04221e-14       8.89890e-10       5.16377e-01       7.76257e-02       5.16377e-01      
 5.13000e-01       9.20268e-07       6.09235e-08       4.13374e-14       9.94757e-10       5.16377e-01       8.12549e-02       5.16377e-01      
 5.22000e-01       1.02394e-06       6.96664e-08       4.22075e-14       1.10786e-09       5.16377e-01       8.50609e-02       5.16377e-01      
 5.31000e-01       1.13568e-06       7.93786e-08       4.30320e-14       1.22954e-09       5.16377e-01       8.90432e-02       5.16377e-01      
