
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       1.59366e-12       7.03487e-14       1.01272e-14       1.52614e-15       5.17947e-01       4.02675e-02       5.17947e-01      
 9.00000e-03       2.13657e-12       8.70156e-14       1.00814e-14       2.04624e-15       5.17947e-01       4.02675e-02       5.17947e-01      
 1.80000e-02       2.86431e-12       1.09360e-13       1.00371e-14       2.74349e-15       5.17947e-01       4.02675e-02       5.17947e-01      
 2.70000e-02       3.83975e-12       1.39314e-13       9.99434e-15       3.67822e-15       5.17947e-01       4.02676e-02       5.17947e-01      
 3.60000e-02       5.14707e-12       1.79468e-13       9.95320e-15       4.93122e-15       5.17947e-01       4.02676e-02       5.17947e-01      
 4.50000e-02       6.89903e-12       2.33292e-13       9.91372e-15       6.61077e-15       5.17947e-01       4.02676e-02       5.17947e-01      
 5.40000e-02       9.24660e-12       3.05432e-13       9.87600e-15       8.86192e-15       5.17947e-01       4.02677e-02       5.17947e-01      
 6.30000e-02       1.23919e-11       4.02117e-13       9.84015e-15       1.18789e-14       5.17947e-01       4.02678e-02       5.17947e-01      
 7.20000e-02       1.66052e-11       5.31681e-13       9.80632e-15       1.59220e-14       5.17947e-01       4.02679e-02       5.17947e-01      
 8.10000e-02       2.22484e-11       7.05288e-13       9.77469e-15       2.13393e-14       5.17947e-01       4.02681e-02       5.17947e-01      
 9.00000e-02       2.98050e-11       9.37877e-13       9.74551e-15       2.85971e-14       5.17947e-01       4.02683e-02       5.17947e-01      
 9.90000e-02       3.99213e-11       1.24944e-12       9.71905e-15       3.83190e-14       5.17947e-01       4.02687e-02       5.17947e-01      
 1.08000e-01       5.34603e-11       1.66670e-12       9.69569e-15       5.13392e-14       5.17947e-01       4.02691e-02       5.17947e-01      
 1.17000e-01       7.15739e-11       2.22541e-12       9.67586e-15       6.87727e-14       5.17947e-01       4.02696e-02       5.17947e-01      
 1.26000e-01       9.57979e-11       2.97331e-12       9.66012e-15       9.21093e-14       5.17947e-01       4.02704e-02       5.17947e-01      
 1.35000e-01       1.28178e-10       3.97417e-12       9.64912e-15       1.23338e-13       5.17947e-01       4.02714e-02       5.17947e-01      
 1.44000e-01       1.71436e-10       5.31306e-12       9.64366e-15       1.65113e-13       5.17947e-01       4.02727e-02       5.17947e-01      
 1.53000e-01       2.29188e-10       7.10339e-12       9.64469e-15       2.20970e-13       5.17947e-01       4.02745e-02       5.17947e-01      
