
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       1.34256e-12       6.26076e-14       1.20860e-14       1.12185e-15       5.16979e-01       4.01412e-02       5.16979e-01      
 9.00000e-03       1.80039e-12       7.66503e-14       1.20309e-14       1.50454e-15       5.16979e-01       4.01413e-02       5.16979e-01      
 1.80000e-02       2.41423e-12       9.54813e-14       1.19776e-14       2.01772e-15       5.16979e-01       4.01413e-02       5.16979e-01      
 2.70000e-02       3.23719e-12       1.20732e-13       1.19263e-14       2.70585e-15       5.16979e-01       4.01413e-02       5.16979e-01      
 3.60000e-02       4.34044e-12       1.54589e-13       1.18768e-14       3.62853e-15       5.16979e-01       4.01414e-02       5.16979e-01      
 4.50000e-02       5.81929e-12       1.99984e-13       1.18294e-14       4.86561e-15       5.16979e-01       4.01414e-02       5.16979e-01      
 5.40000e-02       7.80139e-12       2.60842e-13       1.17841e-14       6.52411e-15       5.16979e-01       4.01415e-02       5.16979e-01      
 6.30000e-02       1.04576e-11       3.42425e-13       1.17411e-14       8.74739e-15       5.16979e-01       4.01416e-02       5.16979e-01      
 7.20000e-02       1.40168e-11       4.51780e-13       1.17006e-14       1.17275e-14       5.16979e-01       4.01417e-02       5.16979e-01      
 8.10000e-02       1.87848e-11       5.98344e-13       1.16627e-14       1.57216e-14       5.16979e-01       4.01419e-02       5.16979e-01      
 9.00000e-02       2.51711e-11       7.94748e-13       1.16278e-14       2.10739e-14       5.16979e-01       4.01421e-02       5.16979e-01      
 9.90000e-02       3.37226e-11       1.05790e-12       1.15962e-14       2.82451e-14       5.16979e-01       4.01424e-02       5.16979e-01      
 1.08000e-01       4.51700e-11       1.41042e-12       1.15683e-14       3.78515e-14       5.16979e-01       4.01429e-02       5.16979e-01      
 1.17000e-01       6.04888e-11       1.88254e-12       1.15448e-14       5.07171e-14       5.16979e-01       4.01434e-02       5.16979e-01      
 1.26000e-01       8.09795e-11       2.51469e-12       1.15263e-14       6.79430e-14       5.16979e-01       4.01442e-02       5.16979e-01      
 1.35000e-01       1.08375e-10       3.36083e-12       1.15135e-14       9.09997e-14       5.16979e-01       4.01452e-02       5.16979e-01      
 1.44000e-01       1.44982e-10       4.49300e-12       1.15075e-14       1.21849e-13       5.16979e-01       4.01465e-02       5.16979e-01      
 1.53000e-01       1.93863e-10       6.00723e-12       1.15095e-14       1.63107e-13       5.16979e-01       4.01484e-02       5.16979e-01      
 1.62000e-01       2.59065e-10       8.03135e-12       1.15201e-14       2.18255e-13       5.16979e-01       4.01508e-02       5.16979e-01      
 1.71000e-01       3.45967e-10       1.07353e-11       1.15417e-14       2.91919e-13       5.16979e-01       4.01540e-02       5.16979e-01      
 1.80000e-01       4.61664e-10       1.43449e-11       1.15761e-14       3.90243e-13       5.16979e-01       4.01583e-02       5.16979e-01      
 1.89000e-01       6.15493e-10       1.91594e-11       1.16258e-14       5.21368e-13       5.16979e-01       4.01641e-02       5.16979e-01      
 1.98000e-01       8.19710e-10       2.55746e-11       1.16931e-14       6.96054e-13       5.16979e-01       4.01717e-02       5.16979e-01      
 2.07000e-01       1.09033e-09       3.41129e-11       1.17811e-14       9.28491e-13       5.16979e-01       4.01819e-02       5.16979e-01      
 2.16000e-01       1.44822e-09       4.54618e-11       1.18928e-14       1.23733e-12       5.16979e-01       4.01955e-02       5.16979e-01      
 2.25000e-01       1.92034e-09       6.05227e-11       1.20320e-14       1.64699e-12       5.16979e-01       4.02135e-02       5.16979e-01      
 2.34000e-01       2.54142e-09       8.04738e-11       1.22023e-14       2.18932e-12       5.16979e-01       4.02372e-02       5.16979e-01      
 2.43000e-01       3.35582e-09       1.06847e-10       1.24079e-14       2.90564e-12       5.16979e-01       4.02686e-02       5.16979e-01      
 2.52000e-01       4.41973e-09       1.41626e-10       1.26526e-14       3.84922e-12       5.16979e-01       4.03099e-02       5.16979e-01      
 2.61000e-01       5.80369e-09       1.87361e-10       1.29408e-14       5.08829e-12       5.16979e-01       4.03641e-02       5.16979e-01      
 2.70000e-01       7.59531e-09       2.47313e-10       1.32761e-14       6.70953e-12       5.16979e-01       4.04350e-02       5.16979e-01      
 2.79000e-01       9.90208e-09       3.25619e-10       1.36623e-14       8.82198e-12       5.16979e-01       4.05271e-02       5.16979e-01      
 2.88000e-01       1.28541e-08       4.27484e-10       1.41024e-14       1.15614e-11       5.16979e-01       4.06464e-02       5.16979e-01      
 2.97000e-01       1.66066e-08       5.59392e-10       1.45988e-14       1.50947e-11       5.16979e-01       4.07998e-02       5.16979e-01      
 3.06000e-01       2.13415e-08       7.29347e-10       1.51533e-14       1.96240e-11       5.16979e-01       4.09958e-02       5.16979e-01      
 3.15000e-01       2.72685e-08       9.47113e-10       1.57667e-14       2.53905e-11       5.16979e-01       4.12444e-02       5.16979e-01      
 3.24000e-01       3.46243e-08       1.22446e-09       1.64389e-14       3.26766e-11       5.16979e-01       4.15568e-02       5.16979e-01      
 3.33000e-01       4.36710e-08       1.57542e-09       1.71688e-14       4.18068e-11       5.16979e-01       4.19459e-02       5.16979e-01      
 3.42000e-01       5.46916e-08       2.01646e-09       1.79541e-14       5.31452e-11       5.16979e-01       4.24252e-02       5.16979e-01      
 3.51000e-01       6.79853e-08       2.56669e-09       1.87918e-14       6.70917e-11       5.16979e-01       4.30093e-02       5.16979e-01      
 3.60000e-01       8.38598e-08       3.24794e-09       1.96778e-14       8.40739e-11       5.16979e-01       4.37127e-02       5.16979e-01      
 3.69000e-01       1.02624e-07       4.08483e-09       2.06071e-14       1.04538e-10       5.16979e-01       4.45493e-02       5.16979e-01      
 3.78000e-01       1.24580e-07       5.10475e-09       2.15742e-14       1.28938e-10       5.16979e-01       4.55319e-02       5.16979e-01      
 3.87000e-01       1.50020e-07       6.33773e-09       2.25726e-14       1.57722e-10       5.16979e-01       4.66717e-02       5.16979e-01      
 3.96000e-01       1.79220e-07       7.81639e-09       2.35958e-14       1.91329e-10       5.16979e-01       4.79777e-02       5.16979e-01      
 4.05000e-01       2.12448e-07       9.57578e-09       2.46367e-14       2.30174e-10       5.16979e-01       4.94565e-02       5.16979e-01      
 4.14000e-01       2.49966e-07       1.16533e-08       2.56882e-14       2.74652e-10       5.16979e-01       5.11127e-02       5.16979e-01      
 4.23000e-01       2.92049e-07       1.40889e-08       2.67433e-14       3.25135e-10       5.16979e-01       5.29486e-02       5.16979e-01      
 4.32000e-01       3.38989e-07       1.69248e-08       2.77952e-14       3.81979e-10       5.16979e-01       5.49652e-02       5.16979e-01      
 4.41000e-01       3.91114e-07       2.02062e-08       2.88375e-14       4.45528e-10       5.16979e-01       5.71627e-02       5.16979e-01      
 4.50000e-01       4.48790e-07       2.39815e-08       2.98642e-14       5.16128e-10       5.16979e-01       5.95402e-02       5.16979e-01      
 4.59000e-01       5.12424e-07       2.83023e-08       3.08699e-14       5.94128e-10       5.16979e-01       6.20969e-02       5.16979e-01      
 4.68000e-01       5.82459e-07       3.32243e-08       3.18499e-14       6.79889e-10       5.16979e-01       6.48322e-02       5.16979e-01      
