
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       1.45727e-12       6.61421e-14       1.11066e-14       1.29907e-15       5.17422e-01       4.01987e-02       5.17422e-01      
 9.00000e-03       1.95398e-12       8.13837e-14       1.10561e-14       1.74202e-15       5.17422e-01       4.01987e-02       5.17422e-01      
 1.80000e-02       2.61989e-12       1.01820e-13       1.10073e-14       2.33594e-15       5.17422e-01       4.01987e-02       5.17422e-01      
 2.70000e-02       3.51257e-12       1.29220e-13       1.09603e-14       3.13223e-15       5.17422e-01       4.01988e-02       5.17422e-01      
 3.60000e-02       4.70913e-12       1.65955e-13       1.09150e-14       4.19982e-15       5.17422e-01       4.01988e-02       5.17422e-01      
 4.50000e-02       6.31288e-12       2.15202e-13       1.08716e-14       5.63103e-15       5.17422e-01       4.01989e-02       5.17422e-01      
 5.40000e-02       8.46215e-12       2.81219e-13       1.08301e-14       7.54958e-15       5.17422e-01       4.01989e-02       5.17422e-01      
 6.30000e-02       1.13421e-11       3.69707e-13       1.07906e-14       1.01212e-14       5.17422e-01       4.01990e-02       5.17422e-01      
 7.20000e-02       1.52006e-11       4.88304e-13       1.07534e-14       1.35678e-14       5.17422e-01       4.01992e-02       5.17422e-01      
 8.10000e-02       2.03691e-11       6.47236e-13       1.07187e-14       1.81866e-14       5.17422e-01       4.01993e-02       5.17422e-01      
 9.00000e-02       2.72909e-11       8.60193e-13       1.06866e-14       2.43754e-14       5.17422e-01       4.01996e-02       5.17422e-01      
 9.90000e-02       3.65587e-11       1.14549e-12       1.06576e-14       3.26664e-14       5.17422e-01       4.01999e-02       5.17422e-01      
 1.08000e-01       4.89636e-11       1.52763e-12       1.06320e-14       4.37717e-14       5.17422e-01       4.02003e-02       5.17422e-01      
 1.17000e-01       6.55619e-11       2.03938e-12       1.06103e-14       5.86432e-14       5.17422e-01       4.02009e-02       5.17422e-01      
 1.26000e-01       8.77621e-11       2.72451e-12       1.05932e-14       7.85527e-14       5.17422e-01       4.02016e-02       5.17422e-01      
 1.35000e-01       1.17441e-10       3.64147e-12       1.05813e-14       1.05199e-13       5.17422e-01       4.02026e-02       5.17422e-01      
 1.44000e-01       1.57094e-10       4.86828e-12       1.05756e-14       1.40847e-13       5.17422e-01       4.02040e-02       5.17422e-01      
 1.53000e-01       2.10038e-10       6.50893e-12       1.05771e-14       1.88518e-13       5.17422e-01       4.02058e-02       5.17422e-01      
 1.62000e-01       2.80655e-10       8.70183e-12       1.05864e-14       2.52232e-13       5.17422e-01       4.02081e-02       5.17422e-01      
 1.71000e-01       3.74767e-10       1.16310e-11       1.06058e-14       3.37331e-13       5.17422e-01       4.02114e-02       5.17422e-01      
 1.80000e-01       5.00053e-10       1.55409e-11       1.06368e-14       4.50909e-13       5.17422e-01       4.02156e-02       5.17422e-01      
 1.89000e-01       6.66623e-10       2.07555e-11       1.06817e-14       6.02365e-13       5.17422e-01       4.02213e-02       5.17422e-01      
 1.98000e-01       8.87744e-10       2.77034e-11       1.07426e-14       8.04122e-13       5.17422e-01       4.02289e-02       5.17422e-01      
 2.07000e-01       1.18076e-09       3.69501e-11       1.08223e-14       1.07256e-12       5.17422e-01       4.02390e-02       5.17422e-01      
 2.16000e-01       1.56824e-09       4.92398e-11       1.09237e-14       1.42922e-12       5.17422e-01       4.02524e-02       5.17422e-01      
 2.25000e-01       2.07941e-09       6.55486e-11       1.10500e-14       1.90229e-12       5.17422e-01       4.02702e-02       5.17422e-01      
 2.34000e-01       2.75187e-09       8.71520e-11       1.12047e-14       2.52855e-12       5.17422e-01       4.02938e-02       5.17422e-01      
 2.43000e-01       3.63367e-09       1.15709e-10       1.13915e-14       3.35571e-12       5.17422e-01       4.03249e-02       5.17422e-01      
 2.52000e-01       4.78570e-09       1.53367e-10       1.16140e-14       4.44532e-12       5.17422e-01       4.03658e-02       5.17422e-01      
 2.61000e-01       6.28442e-09       2.02890e-10       1.18760e-14       5.87618e-12       5.17422e-01       4.04195e-02       5.17422e-01      
 2.70000e-01       8.22483e-09       2.67810e-10       1.21811e-14       7.74846e-12       5.17422e-01       4.04896e-02       5.17422e-01      
 2.79000e-01       1.07235e-08       3.52609e-10       1.25326e-14       1.01882e-11       5.17422e-01       4.05809e-02       5.17422e-01      
 2.88000e-01       1.39217e-08       4.62929e-10       1.29332e-14       1.33524e-11       5.17422e-01       4.06990e-02       5.17422e-01      
 2.97000e-01       1.79880e-08       6.05802e-10       1.33854e-14       1.74340e-11       5.17422e-01       4.08511e-02       5.17422e-01      
 3.06000e-01       2.31201e-08       7.89907e-10       1.38907e-14       2.26672e-11       5.17422e-01       4.10454e-02       5.17422e-01      
 3.15000e-01       2.95460e-08       1.02584e-09       1.44498e-14       2.93312e-11       5.17422e-01       4.12918e-02       5.17422e-01      
