
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd

 0.00000e+00       2.38588e-11       8.26813e-13       7.58851e-16       1.15967e-13       5.67272e-01       4.88950e-02      
 9.00000e-03       3.14422e-11       1.07199e-12       7.57036e-16       1.52837e-13       5.67272e-01       4.88950e-02      
 1.80000e-02       4.14349e-11       1.39606e-12       7.55265e-16       2.01423e-13       5.67272e-01       4.88950e-02      
 2.70000e-02       5.46017e-11       1.82399e-12       7.53537e-16       2.65450e-13       5.67272e-01       4.88950e-02      
 3.60000e-02       7.19498e-11       2.38868e-12       7.51852e-16       3.49821e-13       5.67272e-01       4.88950e-02      
 4.50000e-02       9.48059e-11       3.13345e-12       7.50211e-16       4.60995e-13       5.67272e-01       4.88951e-02      
 5.40000e-02       1.24917e-10       4.11540e-12       7.48613e-16       6.07480e-13       5.67272e-01       4.88951e-02      
 6.30000e-02       1.64581e-10       5.40973e-12       7.47061e-16       8.00481e-13       5.67272e-01       4.88952e-02      
 7.20000e-02       2.16826e-10       7.11549e-12       7.45557e-16       1.05475e-12       5.67272e-01       4.88953e-02      
 8.10000e-02       2.85635e-10       9.36307e-12       7.44104e-16       1.38973e-12       5.67272e-01       4.88953e-02      
 9.00000e-02       3.76247e-10       1.23242e-11       7.42705e-16       1.83097e-12       5.67272e-01       4.88955e-02      
 9.90000e-02       4.95554e-10       1.62247e-11       7.41367e-16       2.41215e-12       5.67272e-01       4.88957e-02      
 1.08000e-01       6.52616e-10       2.13621e-11       7.40095e-16       3.17756e-12       5.67272e-01       4.88959e-02      
 1.17000e-01       8.59341e-10       2.81276e-11       7.38899e-16       4.18545e-12       5.67272e-01       4.88962e-02      
 1.26000e-01       1.13137e-09       3.70356e-11       7.37788e-16       5.51246e-12       5.67272e-01       4.88966e-02      
 1.35000e-01       1.48923e-09       4.87626e-11       7.36775e-16       7.25928e-12       5.67272e-01       4.88971e-02      
 1.44000e-01       1.95987e-09       6.41974e-11       7.35875e-16       9.55827e-12       5.67272e-01       4.88978e-02      
 1.53000e-01       2.57860e-09       8.45076e-11       7.35107e-16       1.25832e-11       5.67272e-01       4.88987e-02      
 1.62000e-01       3.39164e-09       1.11226e-10       7.34488e-16       1.65622e-11       5.67272e-01       4.88998e-02      
 1.71000e-01       4.45923e-09       1.46361e-10       7.34028e-16       2.17942e-11       5.67272e-01       4.89014e-02      
 1.80000e-01       5.86044e-09       1.92546e-10       7.33780e-16       2.86709e-11       5.67272e-01       4.89034e-02      
 1.89000e-01       7.69825e-09       2.53229e-10       7.33781e-16       3.77048e-11       5.67272e-01       4.89061e-02      
 1.98000e-01       1.01068e-08       3.32920e-10       7.34074e-16       4.95662e-11       5.67272e-01       4.89096e-02      
 2.07000e-01       1.32602e-08       4.37508e-10       7.34711e-16       6.51302e-11       5.67272e-01       4.89142e-02      
 2.16000e-01       1.73846e-08       5.74677e-10       7.35751e-16       8.55369e-11       5.67272e-01       4.89202e-02      
 2.25000e-01       2.27718e-08       7.54429e-10       7.37260e-16       1.12270e-10       5.67272e-01       4.89281e-02      
 2.34000e-01       2.97985e-08       9.89764e-10       7.39315e-16       1.47254e-10       5.67272e-01       4.89385e-02      
 2.43000e-01       3.89478e-08       1.29753e-09       7.42003e-16       1.92983e-10       5.67272e-01       4.89520e-02      
 2.52000e-01       5.08375e-08       1.69952e-09       7.45419e-16       2.52671e-10       5.67272e-01       4.89697e-02      
 2.61000e-01       6.62532e-08       2.22380e-09       7.49664e-16       3.30455e-10       5.67272e-01       4.89927e-02      
 2.70000e-01       8.61884e-08       2.90644e-09       7.54851e-16       4.31629e-10       5.67272e-01       4.90227e-02      
 2.79000e-01       1.11891e-07       3.79355e-09       7.61095e-16       5.62939e-10       5.67272e-01       4.90615e-02      
 2.88000e-01       1.44915e-07       4.94382e-09       7.68515e-16       7.32927e-10       5.67272e-01       4.91119e-02      
 2.97000e-01       1.87181e-07       6.43153e-09       7.77230e-16       9.52341e-10       5.67272e-01       4.91769e-02      
 3.06000e-01       2.41037e-07       8.35014e-09       7.87357e-16       1.23460e-09       5.67272e-01       4.92605e-02      
 3.15000e-01       3.09318e-07       1.08164e-08       7.99004e-16       1.59628e-09       5.67272e-01       4.93676e-02      
 3.24000e-01       3.95409e-07       1.39751e-08       8.12269e-16       2.05769e-09       5.67272e-01       4.95042e-02      
 3.33000e-01       5.03285e-07       1.80040e-08       8.27234e-16       2.64336e-09       5.67272e-01       4.96777e-02      
 3.42000e-01       6.37541e-07       2.31196e-08       8.43963e-16       3.38255e-09       5.67272e-01       4.98965e-02      
 3.51000e-01       8.03393e-07       2.95824e-08       8.62498e-16       4.30955e-09       5.67272e-01       5.01708e-02      
 3.60000e-01       1.00664e-06       3.77028e-08       8.82859e-16       5.46387e-09       5.67272e-01       5.05122e-02      
 3.69000e-01       1.25358e-06       4.78454e-08       9.05037e-16       6.89007e-09       5.67272e-01       5.09335e-02      
 3.78000e-01       1.55090e-06       6.04338e-08       9.28998e-16       8.63727e-09       5.67272e-01       5.14489e-02      
 3.87000e-01       1.90550e-06       7.59524e-08       9.54680e-16       1.07582e-08       5.67272e-01       5.20734e-02      
 3.96000e-01       2.32426e-06       9.49484e-08       9.81994e-16       1.33078e-08       5.67272e-01       5.28224e-02      
 4.05000e-01       2.81388e-06       1.18030e-07       1.01083e-15       1.63418e-08       5.67272e-01       5.37112e-02      
 4.14000e-01       3.38059e-06       1.45863e-07       1.04104e-15       1.99142e-08       5.67272e-01       5.47541e-02      
 4.23000e-01       4.03003e-06       1.79169e-07       1.07248e-15       2.40760e-08       5.67272e-01       5.59641e-02      
 4.32000e-01       4.76713e-06       2.18714e-07       1.10496e-15       2.88730e-08       5.67272e-01       5.73522e-02      
 4.41000e-01       5.59610e-06       2.65308e-07       1.13830e-15       3.43447e-08       5.67272e-01       5.89271e-02      
 4.50000e-01       6.52057e-06       3.19794e-07       1.17229e-15       4.05238e-08       5.67272e-01       6.06950e-02      
 4.59000e-01       7.54383e-06       3.83047e-07       1.20674e-15       4.74360e-08       5.67272e-01       6.26594e-02      
 4.68000e-01       8.66909e-06       4.55972e-07       1.24144e-15       5.51011e-08       5.67272e-01       6.48220e-02      
 4.77000e-01       9.89987e-06       5.39501e-07       1.27618e-15       6.35335e-08       5.67272e-01       6.71825e-02      
 4.86000e-01       1.12402e-05       6.34602e-07       1.31077e-15       7.27447e-08       5.67272e-01       6.97393e-02      
 4.95000e-01       1.26948e-05       7.42283e-07       1.34503e-15       8.27435e-08       5.67272e-01       7.24900e-02      
 5.04000e-01       1.42692e-05       8.63596e-07       1.37878e-15       9.35385e-08       5.67272e-01       7.54317e-02      
 5.13000e-01       1.59693e-05       9.99645e-07       1.41188e-15       1.05138e-07       5.67272e-01       7.85614e-02      
 5.22000e-01       1.78018e-05       1.15159e-06       1.44418e-15       1.17552e-07       5.67272e-01       8.18764e-02      
 5.31000e-01       1.97730e-05       1.32066e-06       1.47557e-15       1.30791e-07       5.67272e-01       8.53737e-02      
 5.40000e-01       2.18891e-05       1.50812e-06       1.50595e-15       1.44867e-07       5.67272e-01       8.90509e-02      
 5.49000e-01       2.41557e-05       1.71530e-06       1.53524e-15       1.59791e-07       5.67272e-01       9.29054e-02      
 5.58000e-01       2.65771e-05       1.94359e-06       1.56337e-15       1.75577e-07       5.67272e-01       9.69345e-02      
 5.67000e-01       2.91565e-05       2.19438e-06       1.59032e-15       1.92236e-07       5.67272e-01       1.01136e-01      
 5.76000e-01       3.18954e-05       2.46911e-06       1.61604e-15       2.09779e-07       5.67272e-01       1.05506e-01      
 5.85000e-01       3.47936e-05       2.76921e-06       1.64053e-15       2.28216e-07       5.67272e-01       1.10041e-01      
 5.94000e-01       3.78490e-05       3.09612e-06       1.66379e-15       2.47555e-07       5.67272e-01       1.14738e-01      
 6.03000e-01       4.10577e-05       3.45122e-06       1.68583e-15       2.67800e-07       5.67272e-01       1.19591e-01      
 6.12000e-01       4.44143e-05       3.83587e-06       1.70667e-15       2.88955e-07       5.67272e-01       1.24597e-01      
 6.21000e-01       4.79112e-05       4.25137e-06       1.72634e-15       3.11018e-07       5.67272e-01       1.29749e-01      
 6.30000e-01       5.15399e-05       4.69895e-06       1.74488e-15       3.33987e-07       5.67272e-01       1.35040e-01      
 6.39000e-01       5.52903e-05       5.17975e-06       1.76233e-15       3.57854e-07       5.67272e-01       1.40465e-01      
 6.48000e-01       5.91512e-05       5.69481e-06       1.77874e-15       3.82613e-07       5.67272e-01       1.46015e-01      
 6.57000e-01       6.31110e-05       6.24507e-06       1.79414e-15       4.08250e-07       5.67272e-01       1.51684e-01      
 6.66000e-01       6.71571e-05       6.83136e-06       1.80860e-15       4.34753e-07       5.67272e-01       1.57464e-01      
 6.75000e-01       7.12770e-05       7.45442e-06       1.82216e-15       4.62106e-07       5.67272e-01       1.63347e-01      
 6.84000e-01       7.54580e-05       8.11484e-06       1.83488e-15       4.90291e-07       5.67272e-01       1.69325e-01      
 6.93000e-01       7.96874e-05       8.81311e-06       1.84679e-15       5.19290e-07       5.67272e-01       1.75389e-01      
 7.02000e-01       8.39531e-05       9.54961e-06       1.85795e-15       5.49083e-07       5.67272e-01       1.81533e-01      
 7.11000e-01       8.82433e-05       1.03246e-05       1.86842e-15       5.79649e-07       5.67272e-01       1.87748e-01      
 7.20000e-01       9.25469e-05       1.11383e-05       1.87822e-15       6.10966e-07       5.67272e-01       1.94027e-01      
 7.29000e-01       9.68536e-05       1.19908e-05       1.88741e-15       6.43014e-07       5.67272e-01       2.00363e-01      
 7.38000e-01       1.01154e-04       1.28819e-05       1.89603e-15       6.75771e-07       5.67272e-01       2.06748e-01      
 7.47000e-01       1.05438e-04       1.38117e-05       1.90412e-15       7.09215e-07       5.67272e-01       2.13177e-01      
 7.56000e-01       1.09699e-04       1.47800e-05       1.91171e-15       7.43324e-07       5.67272e-01       2.19642e-01      
 7.65000e-01       1.13930e-04       1.57864e-05       1.91884e-15       7.78079e-07       5.67272e-01       2.26138e-01      
 7.74000e-01       1.18123e-04       1.68308e-05       1.92555e-15       8.13458e-07       5.67272e-01       2.32660e-01      
 7.83000e-01       1.22274e-04       1.79127e-05       1.93185e-15       8.49443e-07       5.67272e-01       2.39202e-01      
 7.92000e-01       1.26378e-04       1.90318e-05       1.93780e-15       8.86014e-07       5.67272e-01       2.45760e-01      
 8.01000e-01       1.30430e-04       2.01876e-05       1.94340e-15       9.23152e-07       5.67272e-01       2.52329e-01      
 8.10000e-01       1.34426e-04       2.13795e-05       1.94868e-15       9.60842e-07       5.67272e-01       2.58905e-01      
 8.19000e-01       1.38365e-04       2.26072e-05       1.95367e-15       9.99066e-07       5.67272e-01       2.65484e-01      
 8.28000e-01       1.42243e-04       2.38701e-05       1.95839e-15       1.03781e-06       5.67272e-01       2.72064e-01      
 8.37000e-01       1.46059e-04       2.51675e-05       1.96286e-15       1.07705e-06       5.67272e-01       2.78641e-01      
 8.46000e-01       1.49811e-04       2.64990e-05       1.96710e-15       1.11679e-06       5.67272e-01       2.85212e-01      
 8.55000e-01       1.53498e-04       2.78640e-05       1.97112e-15       1.15700e-06       5.67272e-01       2.91775e-01      
 8.64000e-01       1.57119e-04       2.92619e-05       1.97494e-15       1.19768e-06       5.67272e-01       2.98328e-01      
 8.73000e-01       1.60674e-04       3.06920e-05       1.97858e-15       1.23881e-06       5.67272e-01       3.04868e-01      
 8.82000e-01       1.64162e-04       3.21538e-05       1.98204e-15       1.28038e-06       5.67272e-01       3.11395e-01      
 8.91000e-01       1.67584e-04       3.36468e-05       1.98535e-15       1.32239e-06       5.67272e-01       3.17906e-01      
 9.00000e-01       1.70939e-04       3.51702e-05       1.98851e-15       1.36481e-06       5.67272e-01       3.24399e-01      
 9.09000e-01       1.74228e-04       3.67235e-05       1.99153e-15       1.40766e-06       5.67272e-01       3.30875e-01      
 9.18000e-01       1.77451e-04       3.83060e-05       1.99442e-15       1.45090e-06       5.67272e-01       3.37331e-01      
 9.27000e-01       1.80609e-04       3.99173e-05       1.99719e-15       1.49455e-06       5.67272e-01       3.43768e-01      
 9.36000e-01       1.83702e-04       4.15568e-05       1.99986e-15       1.53858e-06       5.67272e-01       3.50183e-01      
 9.45000e-01       1.86732e-04       4.32237e-05       2.00242e-15       1.58300e-06       5.67272e-01       3.56577e-01      
 9.54000e-01       1.89698e-04       4.49177e-05       2.00488e-15       1.62780e-06       5.67272e-01       3.62949e-01      
 9.63000e-01       1.92602e-04       4.66381e-05       2.00726e-15       1.67298e-06       5.67272e-01       3.69299e-01      
 9.72000e-01       1.95444e-04       4.83843e-05       2.00955e-15       1.71852e-06       5.67272e-01       3.75626e-01      
