
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd
 2.34000e-01       2.43545e-08       7.97935e-10       3.81483e-16       1.14954e-10       5.45077e-01       4.93822e-02      
 2.43000e-01       3.19206e-08       1.04985e-09       3.83702e-16       1.51178e-10       5.45077e-01       4.94034e-02      
 2.52000e-01       4.17641e-08       1.37973e-09       3.86419e-16       1.98568e-10       5.45077e-01       4.94311e-02      
 2.61000e-01       5.45329e-08       1.81089e-09       3.89695e-16       2.60437e-10       5.45077e-01       4.94672e-02      
 2.70000e-01       7.10407e-08       2.37320e-09       3.93595e-16       3.41008e-10       5.45077e-01       4.95143e-02      
 2.79000e-01       9.23006e-08       3.10474e-09       3.98183e-16       4.45635e-10       5.45077e-01       4.95755e-02      
 2.88000e-01       1.19561e-07       4.05374e-09       4.03523e-16       5.81051e-10       5.45077e-01       4.96546e-02      
 2.97000e-01       1.54344e-07       5.28088e-09       4.09672e-16       7.55651e-10       5.45077e-01       4.97566e-02      
 3.06000e-01       1.98480e-07       6.86189e-09       4.16681e-16       9.79795e-10       5.45077e-01       4.98876e-02      
 3.15000e-01       2.54140e-07       8.89053e-09       4.24596e-16       1.26612e-09       5.45077e-01       5.00547e-02      
 3.24000e-01       3.23856e-07       1.14817e-08       4.33448e-16       1.62981e-09       5.45077e-01       5.02670e-02      
 3.33000e-01       4.10529e-07       1.47748e-08       4.43258e-16       2.08887e-09       5.45077e-01       5.05346e-02      
 3.42000e-01       5.17415e-07       1.89369e-08       4.54033e-16       2.66424e-09       5.45077e-01       5.08696e-02      
 3.51000e-01       6.48087e-07       2.41660e-08       4.65766e-16       3.37979e-09       5.45077e-01       5.12855e-02      
 3.60000e-01       8.06370e-07       3.06933e-08       4.78435e-16       4.26215e-09       5.45077e-01       5.17971e-02      
 3.69000e-01       9.96249e-07       3.87853e-08       4.92002e-16       5.34023e-09       5.45077e-01       5.24204e-02      
 3.78000e-01       1.22174e-06       4.87447e-08       5.06415e-16       6.64460e-09       5.45077e-01       5.31718e-02      
 3.87000e-01       1.48678e-06       6.09101e-08       5.21608e-16       8.20658e-09       5.45077e-01       5.40676e-02      
 3.96000e-01       1.79506e-06       7.56543e-08       5.37504e-16       1.00572e-08       5.45077e-01       5.51233e-02      
 4.05000e-01       2.14990e-06       9.33820e-08       5.54013e-16       1.22260e-08       5.45077e-01       5.63530e-02      
 4.14000e-01       2.55423e-06       1.14526e-07       5.71037e-16       1.47404e-08       5.45077e-01       5.77685e-02      
 4.23000e-01       3.01049e-06       1.39543e-07       5.88471e-16       1.76242e-08       5.45077e-01       5.93792e-02      
 4.32000e-01       3.52075e-06       1.68911e-07       6.06207e-16       2.08978e-08       5.45077e-01       6.11917e-02      
 4.41000e-01       4.08680e-06       2.03124e-07       6.24133e-16       2.45779e-08       5.45077e-01       6.32097e-02      
 4.50000e-01       4.71034e-06       2.42691e-07       6.42140e-16       2.86777e-08       5.45077e-01       6.54348e-02      
 4.59000e-01       5.39317e-06       2.88138e-07       6.60121e-16       3.32075e-08       5.45077e-01       6.78663e-02      
 4.68000e-01       6.13737e-06       3.40009e-07       6.77972e-16       3.81756e-08       5.45077e-01       7.05022e-02      
 4.77000e-01       6.94537e-06       3.98865e-07       6.95599e-16       4.35890e-08       5.45077e-01       7.33396e-02      
 4.86000e-01       7.81999e-06       4.65294e-07       7.12915e-16       4.94541e-08       5.45077e-01       7.63751e-02      
 4.95000e-01       8.76439e-06       5.39910e-07       7.29841e-16       5.57774e-08       5.45077e-01       7.96050e-02      
 5.04000e-01       9.78192e-06       6.23356e-07       7.46310e-16       6.25656e-08       5.45077e-01       8.30260e-02      
 5.13000e-01       1.08759e-05       7.16304e-07       7.62265e-16       6.98261e-08       5.45077e-01       8.66347e-02      
 5.22000e-01       1.20495e-05       8.19458e-07       7.77660e-16       7.75665e-08       5.45077e-01       9.04280e-02      
 5.31000e-01       1.33054e-05       9.33545e-07       7.92458e-16       8.57948e-08       5.45077e-01       9.44028e-02      
 5.40000e-01       1.46456e-05       1.05932e-06       8.06632e-16       9.45190e-08       5.45077e-01       9.85560e-02      
 5.49000e-01       1.60714e-05       1.19754e-06       8.20166e-16       1.03747e-07       5.45077e-01       1.02884e-01      
 5.58000e-01       1.75831e-05       1.34898e-06       8.33051e-16       1.13484e-07       5.45077e-01       1.07384e-01      
 5.67000e-01       1.91802e-05       1.51442e-06       8.45285e-16       1.23738e-07       5.45077e-01       1.12052e-01      
 5.76000e-01       2.08608e-05       1.69461e-06       8.56872e-16       1.34513e-07       5.45077e-01       1.16882e-01      
 5.85000e-01       2.26224e-05       1.89030e-06       8.67825e-16       1.45812e-07       5.45077e-01       1.21870e-01      
 5.94000e-01       2.44613e-05       2.10219e-06       8.78157e-16       1.57636e-07       5.45077e-01       1.27010e-01      
 6.03000e-01       2.63729e-05       2.33097e-06       8.87888e-16       1.69986e-07       5.45077e-01       1.32296e-01      
 6.12000e-01       2.83520e-05       2.57726e-06       8.97039e-16       1.82859e-07       5.45077e-01       1.37721e-01      
 6.21000e-01       3.03927e-05       2.84165e-06       9.05635e-16       1.96252e-07       5.45077e-01       1.43277e-01      
 6.30000e-01       3.24885e-05       3.12465e-06       9.13700e-16       2.10160e-07       5.45077e-01       1.48957e-01      
 6.39000e-01       3.46326e-05       3.42675e-06       9.21261e-16       2.24576e-07       5.45077e-01       1.54754e-01      
 6.48000e-01       3.68183e-05       3.74833e-06       9.28346e-16       2.39494e-07       5.45077e-01       1.60658e-01      
 6.57000e-01       3.90383e-05       4.08974e-06       9.34981e-16       2.54903e-07       5.45077e-01       1.66662e-01      
 6.66000e-01       4.12858e-05       4.45126e-06       9.41192e-16       2.70794e-07       5.45077e-01       1.72757e-01      
 6.75000e-01       4.35540e-05       4.83310e-06       9.47006e-16       2.87157e-07       5.45077e-01       1.78935e-01      
 6.84000e-01       4.58364e-05       5.23543e-06       9.52448e-16       3.03979e-07       5.45077e-01       1.85188e-01      
 6.93000e-01       4.81267e-05       5.65833e-06       9.57543e-16       3.21250e-07       5.45077e-01       1.91508e-01      
 7.02000e-01       5.04192e-05       6.10186e-06       9.62314e-16       3.38958e-07       5.45077e-01       1.97887e-01      
 7.11000e-01       5.27085e-05       6.56601e-06       9.66784e-16       3.57089e-07       5.45077e-01       2.04319e-01      
 7.20000e-01       5.49897e-05       7.05073e-06       9.70973e-16       3.75633e-07       5.45077e-01       2.10796e-01      
 7.29000e-01       5.72583e-05       7.55592e-06       9.74902e-16       3.94577e-07       5.45077e-01       2.17312e-01      
 7.38000e-01       5.95105e-05       8.08145e-06       9.78588e-16       4.13909e-07       5.45077e-01       2.23860e-01      
 7.47000e-01       6.17426e-05       8.62716e-06       9.82051e-16       4.33617e-07       5.45077e-01       2.30435e-01      
 7.56000e-01       6.39517e-05       9.19286e-06       9.85306e-16       4.53691e-07       5.45077e-01       2.37031e-01      
 7.65000e-01       6.61350e-05       9.77832e-06       9.88369e-16       4.74119e-07       5.45077e-01       2.43644e-01      
 7.74000e-01       6.82903e-05       1.03833e-05       9.91254e-16       4.94890e-07       5.45077e-01       2.50268e-01      
 7.83000e-01       7.04157e-05       1.10075e-05       9.93974e-16       5.15996e-07       5.45077e-01       2.56900e-01      
 7.92000e-01       7.25095e-05       1.16508e-05       9.96542e-16       5.37425e-07       5.45077e-01       2.63535e-01      
 8.01000e-01       7.45706e-05       1.23127e-05       9.98968e-16       5.59168e-07       5.45077e-01       2.70171e-01      
 8.10000e-01       7.65980e-05       1.29930e-05       1.00126e-15       5.81218e-07       5.45077e-01       2.76803e-01      
 8.19000e-01       7.85907e-05       1.36914e-05       1.00344e-15       6.03566e-07       5.45077e-01       2.83430e-01      
 8.28000e-01       8.05484e-05       1.44076e-05       1.00550e-15       6.26203e-07       5.45077e-01       2.90048e-01      
 8.37000e-01       8.24705e-05       1.51412e-05       1.00746e-15       6.49123e-07       5.45077e-01       2.96655e-01      
 8.46000e-01       8.43569e-05       1.58920e-05       1.00933e-15       6.72319e-07       5.45077e-01       3.03250e-01      
 8.55000e-01       8.62075e-05       1.66595e-05       1.01110e-15       6.95784e-07       5.45077e-01       3.09829e-01      
 8.64000e-01       8.80223e-05       1.74436e-05       1.01279e-15       7.19512e-07       5.45077e-01       3.16392e-01      
 8.73000e-01       8.98015e-05       1.82438e-05       1.01441e-15       7.43498e-07       5.45077e-01       3.22938e-01      
 8.82000e-01       9.15452e-05       1.90599e-05       1.01596e-15       7.67735e-07       5.45077e-01       3.29465e-01      
 8.91000e-01       9.32537e-05       1.98916e-05       1.01744e-15       7.92221e-07       5.45077e-01       3.35971e-01      
 9.00000e-01       9.49275e-05       2.07384e-05       1.01886e-15       8.16949e-07       5.45077e-01       3.42457e-01      
 9.09000e-01       9.65668e-05       2.16001e-05       1.02022e-15       8.41915e-07       5.45077e-01       3.48921e-01      
 9.18000e-01       9.81720e-05       2.24765e-05       1.02153e-15       8.67116e-07       5.45077e-01       3.55362e-01      
 9.27000e-01       9.97437e-05       2.33671e-05       1.02279e-15       8.92548e-07       5.45077e-01       3.61781e-01      
 9.36000e-01       1.01282e-04       2.42717e-05       1.02400e-15       9.18208e-07       5.45077e-01       3.68176e-01      
 9.45000e-01       1.02788e-04       2.51900e-05       1.02517e-15       9.44092e-07       5.45077e-01       3.74548e-01      
 9.54000e-01       1.04262e-04       2.61218e-05       1.02630e-15       9.70198e-07       5.45077e-01       3.80895e-01      
 9.63000e-01       1.05704e-04       2.70666e-05       1.02740e-15       9.96523e-07       5.45077e-01       3.87219e-01      
 9.72000e-01       1.07115e-04       2.80243e-05       1.02846e-15       1.02306e-06       5.45077e-01       3.93519e-01      
 9.81000e-01       1.08495e-04       2.89945e-05       1.02948e-15       1.04982e-06       5.45077e-01       3.99794e-01      
 9.90000e-01       1.09845e-04       2.99770e-05       1.03048e-15       1.07679e-06       5.45077e-01       4.06045e-01      
 9.99000e-01       1.11165e-04       3.09716e-05       1.03144e-15       1.10397e-06       5.45077e-01       4.12272e-01      
 1.00800e+00       1.12456e-04       3.19778e-05       1.03238e-15       1.13136e-06       5.45077e-01       4.18475e-01      
 1.01700e+00       1.13718e-04       3.29956e-05       1.03330e-15       1.15896e-06       5.45077e-01       4.24653e-01      
 1.02600e+00       1.14951e-04       3.40246e-05       1.03419e-15       1.18676e-06       5.45077e-01       4.30809e-01      
 1.03500e+00       1.16157e-04       3.50646e-05       1.03506e-15       1.21477e-06       5.45077e-01       4.36940e-01      
 1.04400e+00       1.17335e-04       3.61153e-05       1.03591e-15       1.24299e-06       5.45077e-01       4.43049e-01      
 1.05300e+00       1.18487e-04       3.71764e-05       1.03674e-15       1.27141e-06       5.45077e-01       4.49134e-01      
 1.06200e+00       1.19611e-04       3.82479e-05       1.03755e-15       1.30003e-06       5.45077e-01       4.55197e-01      
 1.07100e+00       1.20710e-04       3.93293e-05       1.03834e-15       1.32886e-06       5.45077e-01       4.61237e-01      
 1.08000e+00       1.21783e-04       4.04205e-05       1.03911e-15       1.35789e-06       5.45077e-01       4.67256e-01      
 1.08900e+00       1.22830e-04       4.15212e-05       1.03987e-15       1.38713e-06       5.45077e-01       4.73252e-01      
 1.09800e+00       1.23852e-04       4.26312e-05       1.04062e-15       1.41656e-06       5.45077e-01       4.79227e-01      
 1.10700e+00       1.24850e-04       4.37504e-05       1.04135e-15       1.44620e-06       5.45077e-01       4.85182e-01      
 1.11600e+00       1.25823e-04       4.48784e-05       1.04207e-15       1.47605e-06       5.45077e-01       4.91115e-01      
 1.12500e+00       1.26772e-04       4.60150e-05       1.04277e-15       1.50609e-06       5.45077e-01       4.97028e-01      
 1.13400e+00       1.27698e-04       4.71601e-05       1.04347e-15       1.53634e-06       5.45077e-01       5.02922e-01      
 1.14300e+00       1.28600e-04       4.83134e-05       1.04415e-15       1.56680e-06       5.45077e-01       5.08795e-01      
 1.15200e+00       1.29480e-04       4.94748e-05       1.04482e-15       1.59746e-06       5.45077e-01       5.14650e-01      
 1.16100e+00       1.30336e-04       5.06439e-05       1.04548e-15       1.62832e-06       5.45077e-01       5.20486e-01      
 1.17000e+00       1.31171e-04       5.18206e-05       1.04614e-15       1.65940e-06       5.45077e-01       5.26304e-01      
 1.17900e+00       1.31983e-04       5.30048e-05       1.04678e-15       1.69068e-06       5.45077e-01       5.32104e-01      
 1.18800e+00       1.32774e-04       5.41962e-05       1.04741e-15       1.72217e-06       5.45077e-01       5.37886e-01      
 1.19700e+00       1.33544e-04       5.53946e-05       1.04804e-15       1.75387e-06       5.45077e-01       5.43651e-01      
 1.20600e+00       1.34292e-04       5.65998e-05       1.04866e-15       1.78578e-06       5.45077e-01       5.49400e-01      
 1.21500e+00       1.35020e-04       5.78117e-05       1.04927e-15       1.81791e-06       5.45077e-01       5.55132e-01      
 1.22400e+00       1.35727e-04       5.90301e-05       1.04988e-15       1.85025e-06       5.45077e-01       5.60848e-01      
 1.23300e+00       1.36414e-04       6.02547e-05       1.05048e-15       1.88280e-06       5.45077e-01       5.66549e-01      
 1.24200e+00       1.37081e-04       6.14854e-05       1.05107e-15       1.91558e-06       5.45077e-01       5.72235e-01      
 1.25100e+00       1.37729e-04       6.27220e-05       1.05166e-15       1.94857e-06       5.45077e-01       5.77906e-01      
 1.26000e+00       1.38357e-04       6.39643e-05       1.05224e-15       1.98178e-06       5.45077e-01       5.83563e-01      
 1.26900e+00       1.38966e-04       6.52123e-05       1.05282e-15       2.01522e-06       5.45077e-01       5.89205e-01      
 1.27800e+00       1.39556e-04       6.64656e-05       1.05340e-15       2.04889e-06       5.45077e-01       5.94835e-01      
 1.28700e+00       1.40127e-04       6.77241e-05       1.05397e-15       2.08278e-06       5.45077e-01       6.00451e-01      
 1.29600e+00       1.40680e-04       6.89877e-05       1.05453e-15       2.11690e-06       5.45077e-01       6.06054e-01      
 1.30500e+00       1.41215e-04       7.02563e-05       1.05509e-15       2.15125e-06       5.45077e-01       6.11645e-01      
 1.31400e+00       1.41732e-04       7.15295e-05       1.05565e-15       2.18584e-06       5.45077e-01       6.17225e-01      
 1.32300e+00       1.42232e-04       7.28073e-05       1.05621e-15       2.22066e-06       5.45077e-01       6.22792e-01      
 1.33200e+00       1.42714e-04       7.40896e-05       1.05676e-15       2.25573e-06       5.45077e-01       6.28348e-01      
 1.34100e+00       1.43180e-04       7.53761e-05       1.05731e-15       2.29103e-06       5.45077e-01       6.33894e-01      
 1.35000e+00       1.43628e-04       7.66667e-05       1.05786e-15       2.32659e-06       5.45077e-01       6.39429e-01      
 1.35900e+00       1.44060e-04       7.79612e-05       1.05841e-15       2.36239e-06       5.45077e-01       6.44953e-01      
 1.36800e+00       1.44475e-04       7.92596e-05       1.05895e-15       2.39844e-06       5.45077e-01       6.50468e-01      
 1.37700e+00       1.44874e-04       8.05617e-05       1.05949e-15       2.43475e-06       5.45077e-01       6.55973e-01      
 1.38600e+00       1.45257e-04       8.18673e-05       1.06004e-15       2.47132e-06       5.45077e-01       6.61470e-01      
 1.39500e+00       1.45625e-04       8.31762e-05       1.06058e-15       2.50814e-06       5.45077e-01       6.66957e-01      
 1.40400e+00       1.45977e-04       8.44884e-05       1.06112e-15       2.54523e-06       5.45077e-01       6.72436e-01      
 1.41300e+00       1.46314e-04       8.58037e-05       1.06166e-15       2.58259e-06       5.45077e-01       6.77907e-01      
 1.42200e+00       1.46636e-04       8.71220e-05       1.06220e-15       2.62023e-06       5.45077e-01       6.83370e-01      
 1.43100e+00       1.46943e-04       8.84431e-05       1.06275e-15       2.65813e-06       5.45077e-01       6.88826e-01      
 1.44000e+00       1.47235e-04       8.97668e-05       1.06329e-15       2.69632e-06       5.45077e-01       6.94274e-01      
 1.44900e+00       1.47514e-04       9.10932e-05       1.06383e-15       2.73479e-06       5.45077e-01       6.99716e-01      
 1.45800e+00       1.47778e-04       9.24220e-05       1.06437e-15       2.77355e-06       5.45077e-01       7.05151e-01      
 1.46700e+00       1.48028e-04       9.37531e-05       1.06492e-15       2.81260e-06       5.45077e-01       7.10580e-01      
 1.47600e+00       1.48264e-04       9.50864e-05       1.06547e-15       2.85195e-06       5.45077e-01       7.16003e-01      
 1.48500e+00       1.48487e-04       9.64218e-05       1.06601e-15       2.89160e-06       5.45077e-01       7.21420e-01      
 1.49400e+00       1.48696e-04       9.77591e-05       1.06656e-15       2.93155e-06       5.45077e-01       7.26832e-01      
 1.50300e+00       1.48892e-04       9.90982e-05       1.06712e-15       2.97182e-06       5.45077e-01       7.32239e-01      
 1.51200e+00       1.49076e-04       1.00439e-04       1.06767e-15       3.01240e-06       5.45077e-01       7.37641e-01      
 1.52100e+00       1.49246e-04       1.01782e-04       1.06823e-15       3.05329e-06       5.45077e-01       7.43039e-01      
 1.53000e+00       1.49404e-04       1.03125e-04       1.06879e-15       3.09452e-06       5.45077e-01       7.48432e-01      
 1.53900e+00       1.49550e-04       1.04471e-04       1.06935e-15       3.13607e-06       5.45077e-01       7.53822e-01      
 1.54800e+00       1.49684e-04       1.05817e-04       1.06991e-15       3.17796e-06       5.45077e-01       7.59207e-01      
 1.55700e+00       1.49805e-04       1.07165e-04       1.07048e-15       3.22019e-06       5.45077e-01       7.64590e-01      
 1.56600e+00       1.49915e-04       1.08514e-04       1.07105e-15       3.26276e-06       5.45077e-01       7.69969e-01      
 1.57500e+00       1.50013e-04       1.09863e-04       1.07163e-15       3.30569e-06       5.45077e-01       7.75346e-01      
 1.58400e+00       1.50100e-04       1.11214e-04       1.07220e-15       3.34897e-06       5.45077e-01       7.80719e-01      
 1.59300e+00       1.50176e-04       1.12565e-04       1.07278e-15       3.39262e-06       5.45077e-01       7.86091e-01      
 1.60200e+00       1.50240e-04       1.13917e-04       1.07337e-15       3.43664e-06       5.45077e-01       7.91460e-01      
 1.61100e+00       1.50294e-04       1.15269e-04       1.07395e-15       3.48103e-06       5.45077e-01       7.96827e-01      
 1.62000e+00       1.50337e-04       1.16622e-04       1.07454e-15       3.52581e-06       5.45077e-01       8.02193e-01      
 1.62900e+00       1.50369e-04       1.17975e-04       1.07514e-15       3.57097e-06       5.45077e-01       8.07557e-01      
 1.63800e+00       1.50392e-04       1.19329e-04       1.07573e-15       3.61654e-06       5.45077e-01       8.12920e-01      
 1.64700e+00       1.50403e-04       1.20682e-04       1.07633e-15       3.66250e-06       5.45077e-01       8.18282e-01      
 1.65600e+00       1.50405e-04       1.22036e-04       1.07693e-15       3.70887e-06       5.45077e-01       8.23643e-01      
 1.66500e+00       1.50397e-04       1.23390e-04       1.07753e-15       3.75566e-06       5.45077e-01       8.29003e-01      
 1.67400e+00       1.50380e-04       1.24743e-04       1.07813e-15       3.80288e-06       5.45077e-01       8.34363e-01      
 1.68300e+00       1.50352e-04       1.26096e-04       1.07874e-15       3.85052e-06       5.45077e-01       8.39723e-01      
 1.69200e+00       1.50316e-04       1.27449e-04       1.07934e-15       3.89861e-06       5.45077e-01       8.45083e-01      
 1.70100e+00       1.50270e-04       1.28802e-04       1.07994e-15       3.94714e-06       5.45077e-01       8.50444e-01      
 1.71000e+00       1.50215e-04       1.30154e-04       1.08055e-15       3.99613e-06       5.45077e-01       8.55804e-01      
 1.71900e+00       1.50151e-04       1.31506e-04       1.08115e-15       4.04559e-06       5.45077e-01       8.61166e-01      
 1.72800e+00       1.50078e-04       1.32857e-04       1.08175e-15       4.09551e-06       5.45077e-01       8.66528e-01      
 1.73700e+00       1.49997e-04       1.34207e-04       1.08235e-15       4.14592e-06       5.45077e-01       8.71891e-01      
 1.74600e+00       1.49907e-04       1.35557e-04       1.08294e-15       4.19681e-06       5.45077e-01       8.77256e-01      
 1.75500e+00       1.49809e-04       1.36906e-04       1.08354e-15       4.24821e-06       5.45077e-01       8.82622e-01      
 1.76400e+00       1.49702e-04       1.38253e-04       1.08413e-15       4.30011e-06       5.45077e-01       8.87989e-01      
 1.77300e+00       1.49588e-04       1.39600e-04       1.08471e-15       4.35253e-06       5.45077e-01       8.93358e-01      
 1.78200e+00       1.49466e-04       1.40946e-04       1.08529e-15       4.40547e-06       5.45077e-01       8.98730e-01      
 1.79100e+00       1.49336e-04       1.42291e-04       1.08587e-15       4.45896e-06       5.45077e-01       9.04103e-01      
 1.80000e+00       1.49198e-04       1.43634e-04       1.08644e-15       4.51299e-06       5.45077e-01       9.09478e-01      
