
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd
 9.54000e-01       5.79289e-04       1.31506e-04       6.35019e-15       4.39963e-06       5.84480e-01       3.55124e-01      
 9.63000e-01       5.88649e-04       1.36761e-04       6.35822e-15       4.52413e-06       5.84480e-01       3.61584e-01      
 9.72000e-01       5.97803e-04       1.42100e-04       6.36596e-15       4.64963e-06       5.84480e-01       3.68021e-01      
 9.81000e-01       6.06755e-04       1.47521e-04       6.37342e-15       4.77611e-06       5.84480e-01       3.74436e-01      
 9.90000e-01       6.15507e-04       1.53021e-04       6.38063e-15       4.90356e-06       5.84480e-01       3.80827e-01      
 9.99000e-01       6.24062e-04       1.58599e-04       6.38760e-15       5.03197e-06       5.84480e-01       3.87194e-01      
 1.00800e+00       6.32423e-04       1.64253e-04       6.39434e-15       5.16133e-06       5.84480e-01       3.93538e-01      
 1.01700e+00       6.40593e-04       1.69982e-04       6.40087e-15       5.29164e-06       5.84480e-01       3.99858e-01      
 1.02600e+00       6.48574e-04       1.75783e-04       6.40720e-15       5.42288e-06       5.84480e-01       4.06155e-01      
 1.03500e+00       6.56370e-04       1.81655e-04       6.41335e-15       5.55505e-06       5.84480e-01       4.12428e-01      
 1.04400e+00       6.63983e-04       1.87597e-04       6.41933e-15       5.68815e-06       5.84480e-01       4.18678e-01      
 1.05300e+00       6.71416e-04       1.93606e-04       6.42515e-15       5.82216e-06       5.84480e-01       4.24904e-01      
 1.06200e+00       6.78672e-04       1.99681e-04       6.43082e-15       5.95710e-06       5.84480e-01       4.31108e-01      
 1.07100e+00       6.85753e-04       2.05821e-04       6.43634e-15       6.09295e-06       5.84480e-01       4.37288e-01      
 1.08000e+00       6.92663e-04       2.12024e-04       6.44173e-15       6.22972e-06       5.84480e-01       4.43446e-01      
 1.08900e+00       6.99403e-04       2.18288e-04       6.44699e-15       6.36740e-06       5.84480e-01       4.49581e-01      
 1.09800e+00       7.05977e-04       2.24612e-04       6.45213e-15       6.50599e-06       5.84480e-01       4.55695e-01      
 1.10700e+00       7.12387e-04       2.30995e-04       6.45716e-15       6.64550e-06       5.84480e-01       4.61786e-01      
 1.11600e+00       7.18635e-04       2.37434e-04       6.46209e-15       6.78592e-06       5.84480e-01       4.67857e-01      
 1.12500e+00       7.24724e-04       2.43929e-04       6.46692e-15       6.92726e-06       5.84480e-01       4.73906e-01      
 1.13400e+00       7.30656e-04       2.50478e-04       6.47165e-15       7.06952e-06       5.84480e-01       4.79935e-01      
 1.14300e+00       7.36433e-04       2.57080e-04       6.47630e-15       7.21270e-06       5.84480e-01       4.85943e-01      
 1.15200e+00       7.42059e-04       2.63733e-04       6.48086e-15       7.35681e-06       5.84480e-01       4.91932e-01      
 1.16100e+00       7.47534e-04       2.70436e-04       6.48534e-15       7.50185e-06       5.84480e-01       4.97901e-01      
 1.17000e+00       7.52862e-04       2.77188e-04       6.48975e-15       7.64783e-06       5.84480e-01       5.03851e-01      
 1.17900e+00       7.58044e-04       2.83987e-04       6.49409e-15       7.79474e-06       5.84480e-01       5.09783e-01      
 1.18800e+00       7.63082e-04       2.90831e-04       6.49836e-15       7.94261e-06       5.84480e-01       5.15696e-01      
 1.19700e+00       7.67979e-04       2.97721e-04       6.50258e-15       8.09143e-06       5.84480e-01       5.21591e-01      
 1.20600e+00       7.72737e-04       3.04654e-04       6.50673e-15       8.24122e-06       5.84480e-01       5.27469e-01      
 1.21500e+00       7.77358e-04       3.11629e-04       6.51082e-15       8.39197e-06       5.84480e-01       5.33331e-01      
 1.22400e+00       7.81843e-04       3.18646e-04       6.51487e-15       8.54370e-06       5.84480e-01       5.39175e-01      
 1.23300e+00       7.86194e-04       3.25702e-04       6.51886e-15       8.69642e-06       5.84480e-01       5.45004e-01      
 1.24200e+00       7.90414e-04       3.32796e-04       6.52281e-15       8.85013e-06       5.84480e-01       5.50817e-01      
 1.25100e+00       7.94504e-04       3.39928e-04       6.52671e-15       9.00484e-06       5.84480e-01       5.56614e-01      
 1.26000e+00       7.98467e-04       3.47096e-04       6.53058e-15       9.16058e-06       5.84480e-01       5.62397e-01      
 1.26900e+00       8.02304e-04       3.54300e-04       6.53440e-15       9.31734e-06       5.84480e-01       5.68166e-01      
 1.27800e+00       8.06016e-04       3.61537e-04       6.53819e-15       9.47513e-06       5.84480e-01       5.73920e-01      
 1.28700e+00       8.09606e-04       3.68807e-04       6.54195e-15       9.63397e-06       5.84480e-01       5.79661e-01      
 1.29600e+00       8.13076e-04       3.76109e-04       6.54567e-15       9.79388e-06       5.84480e-01       5.85389e-01      
 1.30500e+00       8.16426e-04       3.83442e-04       6.54937e-15       9.95486e-06       5.84480e-01       5.91104e-01      
 1.31400e+00       8.19660e-04       3.90804e-04       6.55303e-15       1.01169e-05       5.84480e-01       5.96807e-01      
 1.32300e+00       8.22778e-04       3.98195e-04       6.55668e-15       1.02801e-05       5.84480e-01       6.02498e-01      
 1.33200e+00       8.25782e-04       4.05613e-04       6.56030e-15       1.04444e-05       5.84480e-01       6.08177e-01      
 1.34100e+00       8.28674e-04       4.13058e-04       6.56390e-15       1.06098e-05       5.84480e-01       6.13845e-01      
 1.35000e+00       8.31456e-04       4.20529e-04       6.56748e-15       1.07763e-05       5.84480e-01       6.19502e-01      
 1.35900e+00       8.34129e-04       4.28024e-04       6.57105e-15       1.09440e-05       5.84480e-01       6.25149e-01      
 1.36800e+00       8.36695e-04       4.35542e-04       6.57460e-15       1.11129e-05       5.84480e-01       6.30787e-01      
 1.37700e+00       8.39155e-04       4.43083e-04       6.57814e-15       1.12830e-05       5.84480e-01       6.36414e-01      
 1.38600e+00       8.41511e-04       4.50646e-04       6.58167e-15       1.14543e-05       5.84480e-01       6.42032e-01      
 1.39500e+00       8.43765e-04       4.58230e-04       6.58518e-15       1.16268e-05       5.84480e-01       6.47642e-01      
 1.40400e+00       8.45918e-04       4.65833e-04       6.58869e-15       1.18006e-05       5.84480e-01       6.53243e-01      
 1.41300e+00       8.47971e-04       4.73456e-04       6.59220e-15       1.19756e-05       5.84480e-01       6.58836e-01      
 1.42200e+00       8.49926e-04       4.81096e-04       6.59570e-15       1.21519e-05       5.84480e-01       6.64421e-01      
 1.43100e+00       8.51785e-04       4.88754e-04       6.59920e-15       1.23296e-05       5.84480e-01       6.69999e-01      
 1.44000e+00       8.53549e-04       4.96428e-04       6.60270e-15       1.25085e-05       5.84480e-01       6.75569e-01      
 1.44900e+00       8.55220e-04       5.04117e-04       6.60619e-15       1.26888e-05       5.84480e-01       6.81133e-01      
 1.45800e+00       8.56799e-04       5.11821e-04       6.60970e-15       1.28704e-05       5.84480e-01       6.86691e-01      
 1.46700e+00       8.58287e-04       5.19539e-04       6.61320e-15       1.30535e-05       5.84480e-01       6.92243e-01      
 1.47600e+00       8.59686e-04       5.27270e-04       6.61671e-15       1.32379e-05       5.84480e-01       6.97788e-01      
 1.48500e+00       8.60997e-04       5.35013e-04       6.62023e-15       1.34238e-05       5.84480e-01       7.03329e-01      
 1.49400e+00       8.62222e-04       5.42767e-04       6.62375e-15       1.36112e-05       5.84480e-01       7.08864e-01      
 1.50300e+00       8.63362e-04       5.50532e-04       6.62729e-15       1.38000e-05       5.84480e-01       7.14395e-01      
 1.51200e+00       8.64419e-04       5.58307e-04       6.63083e-15       1.39903e-05       5.84480e-01       7.19921e-01      
 1.52100e+00       8.65393e-04       5.66091e-04       6.63439e-15       1.41822e-05       5.84480e-01       7.25443e-01      
 1.53000e+00       8.66286e-04       5.73884e-04       6.63796e-15       1.43756e-05       5.84480e-01       7.30961e-01      
 1.53900e+00       8.67100e-04       5.81684e-04       6.64155e-15       1.45707e-05       5.84480e-01       7.36476e-01      
 1.54800e+00       8.67836e-04       5.89491e-04       6.64515e-15       1.47673e-05       5.84480e-01       7.41987e-01      
 1.55700e+00       8.68494e-04       5.97305e-04       6.64876e-15       1.49656e-05       5.84480e-01       7.47495e-01      
 1.56600e+00       8.69077e-04       6.05124e-04       6.65239e-15       1.51655e-05       5.84480e-01       7.53001e-01      
 1.57500e+00       8.69586e-04       6.12948e-04       6.65604e-15       1.53672e-05       5.84480e-01       7.58504e-01      
 1.58400e+00       8.70021e-04       6.20776e-04       6.65970e-15       1.55706e-05       5.84480e-01       7.64005e-01      
 1.59300e+00       8.70385e-04       6.28608e-04       6.66338e-15       1.57757e-05       5.84480e-01       7.69504e-01      
 1.60200e+00       8.70678e-04       6.36442e-04       6.66708e-15       1.59827e-05       5.84480e-01       7.75001e-01      
 1.61100e+00       8.70901e-04       6.44279e-04       6.67079e-15       1.61914e-05       5.84480e-01       7.80497e-01      
 1.62000e+00       8.71056e-04       6.52118e-04       6.67452e-15       1.64021e-05       5.84480e-01       7.85992e-01      
 1.62900e+00       8.71144e-04       6.59958e-04       6.67826e-15       1.66146e-05       5.84480e-01       7.91486e-01      
 1.63800e+00       8.71166e-04       6.67798e-04       6.68201e-15       1.68291e-05       5.84480e-01       7.96979e-01      
 1.64700e+00       8.71123e-04       6.75639e-04       6.68578e-15       1.70455e-05       5.84480e-01       8.02472e-01      
 1.65600e+00       8.71016e-04       6.83478e-04       6.68955e-15       1.72639e-05       5.84480e-01       8.07965e-01      
 1.66500e+00       8.70847e-04       6.91317e-04       6.69334e-15       1.74844e-05       5.84480e-01       8.13458e-01      
 1.67400e+00       8.70617e-04       6.99153e-04       6.69712e-15       1.77070e-05       5.84480e-01       8.18951e-01      
 1.68300e+00       8.70326e-04       7.06988e-04       6.70091e-15       1.79317e-05       5.84480e-01       8.24444e-01      
 1.69200e+00       8.69976e-04       7.14819e-04       6.70470e-15       1.81585e-05       5.84480e-01       8.29938e-01      
 1.70100e+00       8.69568e-04       7.22647e-04       6.70848e-15       1.83876e-05       5.84480e-01       8.35434e-01      
 1.71000e+00       8.69102e-04       7.30471e-04       6.71226e-15       1.86189e-05       5.84480e-01       8.40930e-01      
 1.71900e+00       8.68581e-04       7.38290e-04       6.71602e-15       1.88525e-05       5.84480e-01       8.46428e-01      
 1.72800e+00       8.68004e-04       7.46105e-04       6.71977e-15       1.90884e-05       5.84480e-01       8.51927e-01      
 1.73700e+00       8.67373e-04       7.53914e-04       6.72351e-15       1.93267e-05       5.84480e-01       8.57428e-01      
 1.74600e+00       8.66689e-04       7.61718e-04       6.72722e-15       1.95674e-05       5.84480e-01       8.62930e-01      
 1.75500e+00       8.65954e-04       7.69514e-04       6.73091e-15       1.98107e-05       5.84480e-01       8.68435e-01      
 1.76400e+00       8.65167e-04       7.77305e-04       6.73457e-15       2.00564e-05       5.84480e-01       8.73943e-01      
 1.77300e+00       8.64329e-04       7.85087e-04       6.73821e-15       2.03047e-05       5.84480e-01       8.79452e-01      
 1.78200e+00       8.63443e-04       7.92862e-04       6.74181e-15       2.05556e-05       5.84480e-01       8.84965e-01      
 1.79100e+00       8.62508e-04       8.00629e-04       6.74537e-15       2.08093e-05       5.84480e-01       8.90480e-01      
 1.80000e+00       8.61526e-04       8.08387e-04       6.74890e-15       2.10656e-05       5.84480e-01       8.95998e-01      
