
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd

 0.00000e+00       2.86065e-11       1.04511e-12       1.87771e-15       1.32651e-13       5.81977e-01       4.96500e-02      
 9.00000e-03       3.77844e-11       1.33655e-12       1.87299e-15       1.75217e-13       5.81977e-01       4.96500e-02      
 1.80000e-02       4.99058e-11       1.72389e-12       1.86839e-15       2.31438e-13       5.81977e-01       4.96500e-02      
 2.70000e-02       6.59144e-11       2.23764e-12       1.86388e-15       3.05695e-13       5.81977e-01       4.96500e-02      
 3.60000e-02       8.70559e-11       2.91811e-12       1.85949e-15       4.03769e-13       5.81977e-01       4.96500e-02      
 4.50000e-02       1.14975e-10       3.81854e-12       1.85520e-15       5.33297e-13       5.81977e-01       4.96500e-02      
 5.40000e-02       1.51842e-10       5.00925e-12       1.85101e-15       7.04360e-13       5.81977e-01       4.96501e-02      
 6.30000e-02       2.00523e-10       6.58311e-12       1.84692e-15       9.30269e-13       5.81977e-01       4.96501e-02      
 7.20000e-02       2.64800e-10       8.66270e-12       1.84295e-15       1.22860e-12       5.81977e-01       4.96501e-02      
 8.10000e-02       3.49661e-10       1.14099e-11       1.83908e-15       1.62253e-12       5.81977e-01       4.96502e-02      
 9.00000e-02       4.61691e-10       1.50383e-11       1.83534e-15       2.14269e-12       5.81977e-01       4.96502e-02      
 9.90000e-02       6.09571e-10       1.98299e-11       1.83171e-15       2.82948e-12       5.81977e-01       4.96503e-02      
 1.08000e-01       8.04752e-10       2.61568e-11       1.82823e-15       3.73618e-12       5.81977e-01       4.96504e-02      
 1.17000e-01       1.06233e-09       3.45096e-11       1.82489e-15       4.93311e-12       5.81977e-01       4.96506e-02      
 1.26000e-01       1.40219e-09       4.55359e-11       1.82172e-15       6.51302e-12       5.81977e-01       4.96508e-02      
 1.35000e-01       1.85055e-09       6.00894e-11       1.81874e-15       8.59817e-12       5.81977e-01       4.96511e-02      
 1.44000e-01       2.44191e-09       7.92954e-11       1.81598e-15       1.13497e-11       5.81977e-01       4.96514e-02      
 1.53000e-01       3.22170e-09       1.04637e-10       1.81345e-15       1.49801e-11       5.81977e-01       4.96519e-02      
 1.62000e-01       4.24964e-09       1.38068e-10       1.81122e-15       1.97690e-11       5.81977e-01       4.96525e-02      
 1.71000e-01       5.60425e-09       1.82160e-10       1.80931e-15       2.60847e-11       5.81977e-01       4.96533e-02      
 1.80000e-01       7.38841e-09       2.40299e-10       1.80776e-15       3.44116e-11       5.81977e-01       4.96544e-02      
 1.89000e-01       9.73703e-09       3.16933e-10       1.80663e-15       4.53863e-11       5.81977e-01       4.96558e-02      
 1.98000e-01       1.28272e-08       4.17907e-10       1.80603e-15       5.98450e-11       5.81977e-01       4.96577e-02      
 2.07000e-01       1.68906e-08       5.50897e-10       1.80606e-15       7.88851e-11       5.81977e-01       4.96601e-02      
 2.16000e-01       2.22295e-08       7.25967e-10       1.80683e-15       1.03945e-10       5.81977e-01       4.96633e-02      
 2.25000e-01       2.92382e-08       9.56304e-10       1.80846e-15       1.36909e-10       5.81977e-01       4.96676e-02      
 2.34000e-01       3.84297e-08       1.25916e-09       1.81111e-15       1.80238e-10       5.81977e-01       4.96731e-02      
 2.43000e-01       5.04695e-08       1.65705e-09       1.81495e-15       2.37146e-10       5.81977e-01       4.96804e-02      
 2.52000e-01       6.62185e-08       2.17934e-09       1.82017e-15       3.11813e-10       5.81977e-01       4.96900e-02      
 2.61000e-01       8.67866e-08       2.86424e-09       1.82699e-15       4.09674e-10       5.81977e-01       4.97026e-02      
 2.70000e-01       1.13599e-07       3.76129e-09       1.83566e-15       5.37764e-10       5.81977e-01       4.97191e-02      
 2.79000e-01       1.48476e-07       4.93459e-09       1.84642e-15       7.05162e-10       5.81977e-01       4.97406e-02      
 2.88000e-01       1.93733e-07       6.46680e-09       1.85957e-15       9.23541e-10       5.81977e-01       4.97687e-02      
 2.97000e-01       2.52292e-07       8.46405e-09       1.87539e-15       1.20783e-09       5.81977e-01       4.98053e-02      
 3.06000e-01       3.27819e-07       1.10620e-08       1.89419e-15       1.57704e-09       5.81977e-01       4.98529e-02      
 3.15000e-01       4.24868e-07       1.44334e-08       1.91625e-15       2.05519e-09       5.81977e-01       4.99144e-02      
 3.24000e-01       5.49051e-07       1.87963e-08       1.94187e-15       2.67241e-09       5.81977e-01       4.99939e-02      
 3.33000e-01       7.07202e-07       2.44249e-08       1.97132e-15       3.46619e-09       5.81977e-01       5.00962e-02      
 3.42000e-01       9.07545e-07       3.16611e-08       2.00483e-15       4.48270e-09       5.81977e-01       5.02272e-02      
 3.51000e-01       1.15984e-06       4.09277e-08       2.04260e-15       5.77809e-09       5.81977e-01       5.03941e-02      
 3.60000e-01       1.47548e-06       5.27425e-08       2.08478e-15       7.41980e-09       5.81977e-01       5.06057e-02      
 3.69000e-01       1.86755e-06       6.77337e-08       2.13146e-15       9.48752e-09       5.81977e-01       5.08721e-02      
 3.78000e-01       2.35080e-06       8.66549e-08       2.18267e-15       1.20738e-08       5.81977e-01       5.12053e-02      
 3.87000e-01       2.94145e-06       1.10399e-07       2.23837e-15       1.52838e-08       5.81977e-01       5.16186e-02      
 3.96000e-01       3.65699e-06       1.40012e-07       2.29846e-15       1.92348e-08       5.81977e-01       5.21269e-02      
 4.05000e-01       4.51573e-06       1.76699e-07       2.36277e-15       2.40533e-08       5.81977e-01       5.27461e-02      
 4.14000e-01       5.53631e-06       2.21835e-07       2.43105e-15       2.98730e-08       5.81977e-01       5.34928e-02      
 4.23000e-01       6.73709e-06       2.76960e-07       2.50300e-15       3.68297e-08       5.81977e-01       5.43835e-02      
 4.32000e-01       8.13550e-06       3.43776e-07       2.57826e-15       4.50571e-08       5.81977e-01       5.54342e-02      
 4.41000e-01       9.74744e-06       4.24136e-07       2.65642e-15       5.46811e-08       5.81977e-01       5.66595e-02      
 4.50000e-01       1.15869e-05       5.20026e-07       2.73703e-15       6.58157e-08       5.81977e-01       5.80720e-02      
 4.59000e-01       1.36656e-05       6.33551e-07       2.81959e-15       7.85587e-08       5.81977e-01       5.96815e-02      
 4.68000e-01       1.59934e-05       7.66910e-07       2.90362e-15       9.29900e-08       5.81977e-01       6.14954e-02      
 4.77000e-01       1.85786e-05       9.22383e-07       2.98859e-15       1.09171e-07       5.81977e-01       6.35180e-02      
 4.86000e-01       2.14284e-05       1.10232e-06       3.07399e-15       1.27146e-07       5.81977e-01       6.57512e-02      
 4.95000e-01       2.45502e-05       1.30914e-06       3.15932e-15       1.46944e-07       5.81977e-01       6.81945e-02      
 5.04000e-01       2.79524e-05       1.54532e-06       3.24411e-15       1.68586e-07       5.81977e-01       7.08459e-02      
 5.13000e-01       3.16446e-05       1.81344e-06       3.32790e-15       1.92083e-07       5.81977e-01       7.37022e-02      
 5.22000e-01       3.56382e-05       2.11615e-06       3.41029e-15       2.17446e-07       5.81977e-01       7.67594e-02      
 5.31000e-01       3.99461e-05       2.45622e-06       3.49091e-15       2.44683e-07       5.81977e-01       8.00136e-02      
 5.40000e-01       4.45822e-05       2.83654e-06       3.56943e-15       2.73807e-07       5.81977e-01       8.34606e-02      
 5.49000e-01       4.95608e-05       3.26013e-06       3.64559e-15       3.04829e-07       5.81977e-01       8.70964e-02      
 5.58000e-01       5.48957e-05       3.73014e-06       3.71915e-15       3.37768e-07       5.81977e-01       9.09174e-02      
 5.67000e-01       6.05988e-05       4.24983e-06       3.78995e-15       3.72640e-07       5.81977e-01       9.49199e-02      
 5.76000e-01       6.66799e-05       4.82255e-06       3.85784e-15       4.09464e-07       5.81977e-01       9.91003e-02      
 5.85000e-01       7.31453e-05       5.45175e-06       3.92274e-15       4.48260e-07       5.81977e-01       1.03455e-01      
 5.94000e-01       7.99973e-05       6.14089e-06       3.98459e-15       4.89044e-07       5.81977e-01       1.07980e-01      
 6.03000e-01       8.72343e-05       6.89344e-06       4.04339e-15       5.31829e-07       5.81977e-01       1.12672e-01      
 6.12000e-01       9.48499e-05       7.71285e-06       4.09915e-15       5.76624e-07       5.81977e-01       1.17525e-01      
 6.21000e-01       1.02833e-04       8.60248e-06       4.15192e-15       6.23434e-07       5.81977e-01       1.22534e-01      
 6.30000e-01       1.11169e-04       9.56557e-06       4.20175e-15       6.72255e-07       5.81977e-01       1.27694e-01      
 6.39000e-01       1.19839e-04       1.06052e-05       4.24873e-15       7.23081e-07       5.81977e-01       1.32998e-01      
 6.48000e-01       1.28819e-04       1.17243e-05       4.29295e-15       7.75897e-07       5.81977e-01       1.38441e-01      
 6.57000e-01       1.38085e-04       1.29255e-05       4.33453e-15       8.30682e-07       5.81977e-01       1.44014e-01      
 6.66000e-01       1.47609e-04       1.42113e-05       4.37359e-15       8.87410e-07       5.81977e-01       1.49710e-01      
 6.75000e-01       1.57360e-04       1.55839e-05       4.41024e-15       9.46051e-07       5.81977e-01       1.55522e-01      
 6.84000e-01       1.67307e-04       1.70451e-05       4.44461e-15       1.00657e-06       5.81977e-01       1.61441e-01      
 6.93000e-01       1.77421e-04       1.85966e-05       4.47682e-15       1.06892e-06       5.81977e-01       1.67460e-01      
 7.02000e-01       1.87668e-04       2.02398e-05       4.50700e-15       1.13306e-06       5.81977e-01       1.73570e-01      
 7.11000e-01       1.98019e-04       2.19757e-05       4.53526e-15       1.19895e-06       5.81977e-01       1.79763e-01      
 7.20000e-01       2.08444e-04       2.38051e-05       4.56174e-15       1.26654e-06       5.81977e-01       1.86031e-01      
 7.29000e-01       2.18915e-04       2.57285e-05       4.58655e-15       1.33577e-06       5.81977e-01       1.92367e-01      
 7.38000e-01       2.29404e-04       2.77463e-05       4.60979e-15       1.40661e-06       5.81977e-01       1.98763e-01      
 7.47000e-01       2.39888e-04       2.98584e-05       4.63157e-15       1.47899e-06       5.81977e-01       2.05211e-01      
 7.56000e-01       2.50342e-04       3.20648e-05       4.65200e-15       1.55287e-06       5.81977e-01       2.11706e-01      
 7.65000e-01       2.60747e-04       3.43650e-05       4.67116e-15       1.62820e-06       5.81977e-01       2.18240e-01      
 7.74000e-01       2.71083e-04       3.67586e-05       4.68915e-15       1.70493e-06       5.81977e-01       2.24807e-01      
 7.83000e-01       2.81333e-04       3.92448e-05       4.70606e-15       1.78301e-06       5.81977e-01       2.31402e-01      
 7.92000e-01       2.91483e-04       4.18228e-05       4.72195e-15       1.86241e-06       5.81977e-01       2.38018e-01      
 8.01000e-01       3.01520e-04       4.44916e-05       4.73691e-15       1.94307e-06       5.81977e-01       2.44652e-01      
 8.10000e-01       3.11433e-04       4.72502e-05       4.75100e-15       2.02495e-06       5.81977e-01       2.51298e-01      
 8.19000e-01       3.21211e-04       5.00974e-05       4.76429e-15       2.10802e-06       5.81977e-01       2.57953e-01      
 8.28000e-01       3.30848e-04       5.30319e-05       4.77683e-15       2.19223e-06       5.81977e-01       2.64612e-01      
 8.37000e-01       3.40336e-04       5.60525e-05       4.78868e-15       2.27755e-06       5.81977e-01       2.71271e-01      
 8.46000e-01       3.49671e-04       5.91578e-05       4.79990e-15       2.36396e-06       5.81977e-01       2.77929e-01      
 8.55000e-01       3.58847e-04       6.23464e-05       4.81053e-15       2.45141e-06       5.81977e-01       2.84581e-01      
 8.64000e-01       3.67862e-04       6.56168e-05       4.82061e-15       2.53987e-06       5.81977e-01       2.91225e-01      
 8.73000e-01       3.76714e-04       6.89676e-05       4.83018e-15       2.62933e-06       5.81977e-01       2.97859e-01      
 8.82000e-01       3.85400e-04       7.23973e-05       4.83929e-15       2.71975e-06       5.81977e-01       3.04481e-01      
 8.91000e-01       3.93920e-04       7.59044e-05       4.84796e-15       2.81111e-06       5.81977e-01       3.11088e-01      
 9.00000e-01       4.02274e-04       7.94874e-05       4.85623e-15       2.90338e-06       5.81977e-01       3.17680e-01      
 9.09000e-01       4.10461e-04       8.31448e-05       4.86412e-15       2.99655e-06       5.81977e-01       3.24254e-01      
 9.18000e-01       4.18483e-04       8.68752e-05       4.87166e-15       3.09060e-06       5.81977e-01       3.30810e-01      
 9.27000e-01       4.26340e-04       9.06770e-05       4.87889e-15       3.18552e-06       5.81977e-01       3.37347e-01      
 9.36000e-01       4.34034e-04       9.45488e-05       4.88581e-15       3.28127e-06       5.81977e-01       3.43863e-01      
 9.45000e-01       4.41565e-04       9.84890e-05       4.89245e-15       3.37786e-06       5.81977e-01       3.50358e-01      
 9.54000e-01       4.48936e-04       1.02496e-04       4.89884e-15       3.47526e-06       5.81977e-01       3.56831e-01      
 9.63000e-01       4.56149e-04       1.06569e-04       4.90498e-15       3.57346e-06       5.81977e-01       3.63281e-01      
 9.72000e-01       4.63204e-04       1.10706e-04       4.91090e-15       3.67246e-06       5.81977e-01       3.69709e-01      
 9.81000e-01       4.70106e-04       1.14906e-04       4.91661e-15       3.77224e-06       5.81977e-01       3.76113e-01      
 9.90000e-01       4.76854e-04       1.19168e-04       4.92213e-15       3.87279e-06       5.81977e-01       3.82494e-01      
 9.99000e-01       4.83452e-04       1.23489e-04       4.92746e-15       3.97410e-06       5.81977e-01       3.88851e-01      
 1.00800e+00       4.89901e-04       1.27869e-04       4.93262e-15       4.07618e-06       5.81977e-01       3.95185e-01      
 1.01700e+00       4.96205e-04       1.32307e-04       4.93762e-15       4.17901e-06       5.81977e-01       4.01495e-01      
 1.02600e+00       5.02364e-04       1.36800e-04       4.94247e-15       4.28258e-06       5.81977e-01       4.07781e-01      
 1.03500e+00       5.08382e-04       1.41348e-04       4.94718e-15       4.38689e-06       5.81977e-01       4.14043e-01      
 1.04400e+00       5.14260e-04       1.45950e-04       4.95176e-15       4.49194e-06       5.81977e-01       4.20282e-01      
 1.05300e+00       5.20000e-04       1.50604e-04       4.95622e-15       4.59773e-06       5.81977e-01       4.26497e-01      
 1.06200e+00       5.25605e-04       1.55309e-04       4.96056e-15       4.70424e-06       5.81977e-01       4.32690e-01      
 1.07100e+00       5.31076e-04       1.60064e-04       4.96479e-15       4.81149e-06       5.81977e-01       4.38859e-01      
 1.08000e+00       5.36416e-04       1.64868e-04       4.96892e-15       4.91946e-06       5.81977e-01       4.45005e-01      
