
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd

 0.00000e+00       3.34098e-11       1.24413e-12       2.62392e-15       1.53057e-13       5.85078e-01       4.96871e-02      
 9.00000e-03       4.41711e-11       1.58339e-12       2.61726e-15       2.02365e-13       5.85078e-01       4.96871e-02      
 1.80000e-02       5.83976e-11       2.03530e-12       2.61076e-15       2.67553e-13       5.85078e-01       4.96871e-02      
 2.70000e-02       7.72045e-11       2.63576e-12       2.60440e-15       3.53737e-13       5.85078e-01       4.96871e-02      
 3.60000e-02       1.02066e-10       3.43230e-12       2.59820e-15       4.67673e-13       5.85078e-01       4.96872e-02      
 4.50000e-02       1.34929e-10       4.48773e-12       2.59213e-15       6.18297e-13       5.85078e-01       4.96872e-02      
 5.40000e-02       1.78368e-10       5.88512e-12       2.58621e-15       8.17413e-13       5.85078e-01       4.96872e-02      
 6.30000e-02       2.35783e-10       7.73425e-12       2.58044e-15       1.08063e-12       5.85078e-01       4.96872e-02      
 7.20000e-02       3.11667e-10       1.01802e-11       2.57481e-15       1.42855e-12       5.85078e-01       4.96872e-02      
 8.10000e-02       4.11952e-10       1.34148e-11       2.56934e-15       1.88844e-12       5.85078e-01       4.96873e-02      
 9.00000e-02       5.44476e-10       1.76915e-11       2.56403e-15       2.49628e-12       5.85078e-01       4.96873e-02      
 9.90000e-02       7.19587e-10       2.33448e-11       2.55888e-15       3.29962e-12       5.85078e-01       4.96874e-02      
 1.08000e-01       9.50944e-10       3.08171e-11       2.55392e-15       4.36126e-12       5.85078e-01       4.96875e-02      
 1.17000e-01       1.25658e-09       4.06923e-11       2.54916e-15       5.76414e-12       5.85078e-01       4.96876e-02      
 1.26000e-01       1.66027e-09       5.37415e-11       2.54463e-15       7.61777e-12       5.85078e-01       4.96878e-02      
 1.35000e-01       2.19341e-09       7.09826e-11       2.54034e-15       1.00667e-11       5.85078e-01       4.96880e-02      
 1.44000e-01       2.89734e-09       9.37591e-11       2.53633e-15       1.33016e-11       5.85078e-01       4.96883e-02      
 1.53000e-01       3.82658e-09       1.23843e-10       2.53265e-15       1.75742e-11       5.85078e-01       4.96887e-02      
 1.62000e-01       5.05293e-09       1.63573e-10       2.52934e-15       2.32163e-11       5.85078e-01       4.96893e-02      
 1.71000e-01       6.67086e-09       2.16030e-10       2.52646e-15       3.06652e-11       5.85078e-01       4.96899e-02      
 1.80000e-01       8.80459e-09       2.85275e-10       2.52407e-15       4.04973e-11       5.85078e-01       4.96909e-02      
 1.89000e-01       1.16167e-08       3.76652e-10       2.52220e-15       5.34706e-11       5.85078e-01       4.96921e-02      
 1.98000e-01       1.53214e-08       4.97191e-10       2.52103e-15       7.05824e-11       5.85078e-01       4.96936e-02      
 2.07000e-01       2.01993e-08       6.56140e-10       2.52067e-15       9.31436e-11       5.85078e-01       4.96957e-02      
 2.16000e-01       2.66174e-08       8.65642e-10       2.52127e-15       1.22875e-10       5.85078e-01       4.96985e-02      
 2.25000e-01       3.50553e-08       1.14163e-09       2.52300e-15       1.62034e-10       5.85078e-01       4.97021e-02      
 2.34000e-01       4.61380e-08       1.50499e-09       2.52607e-15       2.13577e-10       5.85078e-01       4.97069e-02      
 2.43000e-01       6.06789e-08       1.98305e-09       2.53069e-15       2.81367e-10       5.85078e-01       4.97132e-02      
 2.52000e-01       7.97329e-08       2.61148e-09       2.53713e-15       3.70448e-10       5.85078e-01       4.97215e-02      
 2.61000e-01       1.04664e-07       3.43683e-09       2.54568e-15       4.87385e-10       5.85078e-01       4.97323e-02      
 2.70000e-01       1.37230e-07       4.51961e-09       2.55666e-15       6.40701e-10       5.85078e-01       4.97465e-02      
 2.79000e-01       1.79683e-07       5.93829e-09       2.57044e-15       8.41432e-10       5.85078e-01       4.97652e-02      
 2.88000e-01       2.34901e-07       7.79437e-09       2.58739e-15       1.10381e-09       5.85078e-01       4.97895e-02      
 2.97000e-01       3.06533e-07       1.02186e-08       2.60792e-15       1.44609e-09       5.85078e-01       4.98213e-02      
 3.06000e-01       3.99177e-07       1.33787e-08       2.63244e-15       1.89163e-09       5.85078e-01       4.98627e-02      
 3.15000e-01       5.18585e-07       1.74889e-08       2.66139e-15       2.47007e-09       5.85078e-01       4.99164e-02      
 3.24000e-01       6.71884e-07       2.28213e-08       2.69517e-15       3.21880e-09       5.85078e-01       4.99860e-02      
 3.33000e-01       8.67819e-07       2.97190e-08       2.73417e-15       4.18457e-09       5.85078e-01       5.00758e-02      
 3.42000e-01       1.11700e-06       3.86124e-08       2.77876e-15       5.42535e-09       5.85078e-01       5.01912e-02      
 3.51000e-01       1.43211e-06       5.00364e-08       2.82922e-15       7.01217e-09       5.85078e-01       5.03388e-02      
 3.60000e-01       1.82813e-06       6.46506e-08       2.88580e-15       9.03104e-09       5.85078e-01       5.05266e-02      
 3.69000e-01       2.32244e-06       8.32601e-08       2.94866e-15       1.15845e-08       5.85078e-01       5.07641e-02      
 3.78000e-01       2.93483e-06       1.06837e-07       3.01788e-15       1.47930e-08       5.85078e-01       5.10626e-02      
 3.87000e-01       3.68740e-06       1.36544e-07       3.09344e-15       1.87948e-08       5.85078e-01       5.14348e-02      
 3.96000e-01       4.60426e-06       1.73749e-07       3.17524e-15       2.37461e-08       5.85078e-01       5.18950e-02      
 4.05000e-01       5.71108e-06       2.20046e-07       3.26307e-15       2.98180e-08       5.85078e-01       5.24589e-02      
 4.14000e-01       7.03441e-06       2.77267e-07       3.35661e-15       3.71939e-08       5.85078e-01       5.31431e-02      
 4.23000e-01       8.60089e-06       3.47480e-07       3.45548e-15       4.60632e-08       5.85078e-01       5.39646e-02      
 4.32000e-01       1.04363e-05       4.32993e-07       3.55919e-15       5.66159e-08       5.85078e-01       5.49399e-02      
 4.41000e-01       1.25647e-05       5.36337e-07       3.66720e-15       6.90346e-08       5.85078e-01       5.60847e-02      
 4.50000e-01       1.50075e-05       6.60248e-07       3.77887e-15       8.34876e-08       5.85078e-01       5.74129e-02      
 4.59000e-01       1.77832e-05       8.07645e-07       3.89355e-15       1.00123e-07       5.85078e-01       5.89361e-02      
 4.68000e-01       2.09071e-05       9.81594e-07       4.01052e-15       1.19064e-07       5.85078e-01       6.06628e-02      
 4.77000e-01       2.43916e-05       1.18529e-06       4.12908e-15       1.40407e-07       5.85078e-01       6.25991e-02      
 4.86000e-01       2.82475e-05       1.42203e-06       4.24849e-15       1.64223e-07       5.85078e-01       6.47479e-02      
 4.95000e-01       3.24847e-05       1.69519e-06       4.36804e-15       1.90561e-07       5.85078e-01       6.71098e-02      
 5.04000e-01       3.71135e-05       2.00827e-06       4.48705e-15       2.19450e-07       5.85078e-01       6.96833e-02      
 5.13000e-01       4.21461e-05       2.36483e-06       4.60487e-15       2.50910e-07       5.85078e-01       7.24655e-02      
 5.22000e-01       4.75967e-05       2.76858e-06       4.72090e-15       2.84950e-07       5.85078e-01       7.54525e-02      
 5.31000e-01       5.34819e-05       3.22334e-06       4.83461e-15       3.21580e-07       5.85078e-01       7.86401e-02      
 5.40000e-01       5.98201e-05       3.73312e-06       4.94551e-15       3.60810e-07       5.85078e-01       8.20239e-02      
 5.49000e-01       6.66308e-05       4.30208e-06       5.05321e-15       4.02654e-07       5.85078e-01       8.55996e-02      
 5.58000e-01       7.39331e-05       4.93455e-06       5.15736e-15       4.47129e-07       5.85078e-01       8.93632e-02      
 5.67000e-01       8.17447e-05       5.63504e-06       5.25769e-15       4.94254e-07       5.85078e-01       9.33107e-02      
 5.76000e-01       9.00802e-05       6.40821e-06       5.35400e-15       5.44054e-07       5.85078e-01       9.74384e-02      
 5.85000e-01       9.89502e-05       7.25882e-06       5.44613e-15       5.96549e-07       5.85078e-01       1.01742e-01      
 5.94000e-01       1.08360e-04       8.19170e-06       5.53401e-15       6.51762e-07       5.85078e-01       1.06219e-01      
 6.03000e-01       1.18309e-04       9.21172e-06       5.61760e-15       7.09710e-07       5.85078e-01       1.10863e-01      
 6.12000e-01       1.28791e-04       1.03237e-05       5.69691e-15       7.70404e-07       5.85078e-01       1.15672e-01      
 6.21000e-01       1.39792e-04       1.15324e-05       5.77199e-15       8.33850e-07       5.85078e-01       1.20638e-01      
 6.30000e-01       1.51294e-04       1.28424e-05       5.84292e-15       9.00046e-07       5.85078e-01       1.25758e-01      
 6.39000e-01       1.63271e-04       1.42581e-05       5.90981e-15       9.68982e-07       5.85078e-01       1.31024e-01      
 6.48000e-01       1.75693e-04       1.57836e-05       5.97280e-15       1.04064e-06       5.85078e-01       1.36431e-01      
 6.57000e-01       1.88525e-04       1.74227e-05       6.03203e-15       1.11499e-06       5.85078e-01       1.41970e-01      
 6.66000e-01       2.01729e-04       1.91791e-05       6.08766e-15       1.19199e-06       5.85078e-01       1.47636e-01      
 6.75000e-01       2.15264e-04       2.10559e-05       6.13987e-15       1.27162e-06       5.85078e-01       1.53419e-01      
 6.84000e-01       2.29087e-04       2.30557e-05       6.18883e-15       1.35380e-06       5.85078e-01       1.59313e-01      
 6.93000e-01       2.43153e-04       2.51812e-05       6.23471e-15       1.43850e-06       5.85078e-01       1.65308e-01      
 7.02000e-01       2.57419e-04       2.74341e-05       6.27769e-15       1.52564e-06       5.85078e-01       1.71398e-01      
 7.11000e-01       2.71842e-04       2.98162e-05       6.31795e-15       1.61517e-06       5.85078e-01       1.77573e-01      
 7.20000e-01       2.86378e-04       3.23286e-05       6.35565e-15       1.70703e-06       5.85078e-01       1.83826e-01      
 7.29000e-01       3.00988e-04       3.49722e-05       6.39096e-15       1.80113e-06       5.85078e-01       1.90148e-01      
 7.38000e-01       3.15633e-04       3.77474e-05       6.42404e-15       1.89741e-06       5.85078e-01       1.96533e-01      
 7.47000e-01       3.30278e-04       4.06545e-05       6.45503e-15       1.99580e-06       5.85078e-01       2.02973e-01      
 7.56000e-01       3.44888e-04       4.36932e-05       6.48408e-15       2.09623e-06       5.85078e-01       2.09460e-01      
 7.65000e-01       3.59435e-04       4.68631e-05       6.51133e-15       2.19864e-06       5.85078e-01       2.15989e-01      
 7.74000e-01       3.73891e-04       5.01635e-05       6.53690e-15       2.30295e-06       5.85078e-01       2.22553e-01      
 7.83000e-01       3.88231e-04       5.35936e-05       6.56092e-15       2.40910e-06       5.85078e-01       2.29145e-01      
 7.92000e-01       4.02435e-04       5.71520e-05       6.58349e-15       2.51703e-06       5.85078e-01       2.35762e-01      
 8.01000e-01       4.16482e-04       6.08376e-05       6.60473e-15       2.62667e-06       5.85078e-01       2.42397e-01      
 8.10000e-01       4.30357e-04       6.46488e-05       6.62473e-15       2.73797e-06       5.85078e-01       2.49045e-01      
 8.19000e-01       4.44045e-04       6.85840e-05       6.64358e-15       2.85088e-06       5.85078e-01       2.55703e-01      
 8.28000e-01       4.57536e-04       7.26415e-05       6.66137e-15       2.96534e-06       5.85078e-01       2.62367e-01      
 8.37000e-01       4.70818e-04       7.68195e-05       6.67818e-15       3.08129e-06       5.85078e-01       2.69032e-01      
 8.46000e-01       4.83885e-04       8.11160e-05       6.69407e-15       3.19871e-06       5.85078e-01       2.75696e-01      
 8.55000e-01       4.96731e-04       8.55291e-05       6.70913e-15       3.31753e-06       5.85078e-01       2.82355e-01      
 8.64000e-01       5.09349e-04       9.00568e-05       6.72340e-15       3.43773e-06       5.85078e-01       2.89007e-01      
 8.73000e-01       5.21737e-04       9.46970e-05       6.73695e-15       3.55925e-06       5.85078e-01       2.95649e-01      
 8.82000e-01       5.33893e-04       9.94476e-05       6.74984e-15       3.68208e-06       5.85078e-01       3.02280e-01      
 8.91000e-01       5.45814e-04       1.04306e-04       6.76210e-15       3.80617e-06       5.85078e-01       3.08897e-01      
 9.00000e-01       5.57501e-04       1.09272e-04       6.77378e-15       3.93149e-06       5.85078e-01       3.15499e-01      
 9.09000e-01       5.68953e-04       1.14341e-04       6.78494e-15       4.05801e-06       5.85078e-01       3.22083e-01      
