
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd
 3.33000e-01       7.46214e-07       2.57020e-08       2.16196e-15       3.63854e-09       5.82962e-01       5.00888e-02      
 3.42000e-01       9.58529e-07       3.33412e-08       2.19824e-15       4.70939e-09       5.82962e-01       5.02147e-02      
 3.51000e-01       1.22626e-06       4.31335e-08       2.23918e-15       6.07560e-09       5.82962e-01       5.03753e-02      
 3.60000e-01       1.56170e-06       5.56321e-08       2.28496e-15       7.80922e-09       5.82962e-01       5.05790e-02      
 3.69000e-01       1.97902e-06       7.15090e-08       2.33569e-15       9.99565e-09       5.82962e-01       5.08360e-02      
 3.78000e-01       2.49423e-06       9.15724e-08       2.39140e-15       1.27344e-08       5.82962e-01       5.11579e-02      
 3.87000e-01       3.12504e-06       1.16783e-07       2.45208e-15       1.61391e-08       5.82962e-01       5.15578e-02      
 3.96000e-01       3.89061e-06       1.48266e-07       2.51760e-15       2.03365e-08       5.82962e-01       5.20505e-02      
 4.05000e-01       4.81111e-06       1.87326e-07       2.58779e-15       2.54648e-08       5.82962e-01       5.26518e-02      
 4.14000e-01       5.90718e-06       2.35451e-07       2.66240e-15       3.16700e-08       5.82962e-01       5.33783e-02      
 4.23000e-01       7.19926e-06       2.94314e-07       2.74109e-15       3.91014e-08       5.82962e-01       5.42468e-02      
 4.32000e-01       8.70689e-06       3.65770e-07       2.82347e-15       4.79070e-08       5.82962e-01       5.52733e-02      
 4.41000e-01       1.04480e-05       4.51842e-07       2.90910e-15       5.82271e-08       5.82962e-01       5.64730e-02      
 4.50000e-01       1.24385e-05       5.54705e-07       2.99748e-15       7.01892e-08       5.82962e-01       5.78586e-02      
 4.59000e-01       1.46917e-05       6.76666e-07       3.08808e-15       8.39038e-08       5.82962e-01       5.94407e-02      
 4.68000e-01       1.72189e-05       8.20144e-07       3.18035e-15       9.94615e-08       5.82962e-01       6.12271e-02      
 4.77000e-01       2.00291e-05       9.87648e-07       3.27372e-15       1.16932e-07       5.82962e-01       6.32225e-02      
 4.86000e-01       2.31308e-05       1.18176e-06       3.36763e-15       1.36367e-07       5.82962e-01       6.54291e-02      
 4.95000e-01       2.65317e-05       1.40515e-06       3.46153e-15       1.57801e-07       5.82962e-01       6.78468e-02      
 5.04000e-01       3.02407e-05       1.66054e-06       3.55488e-15       1.81254e-07       5.82962e-01       7.04738e-02      
 5.13000e-01       3.42681e-05       1.95075e-06       3.64718e-15       2.06742e-07       5.82962e-01       7.33068e-02      
 5.22000e-01       3.86259e-05       2.27870e-06       3.73798e-15       2.34274e-07       5.82962e-01       7.63420e-02      
 5.31000e-01       4.33280e-05       2.64742e-06       3.82688e-15       2.63860e-07       5.82962e-01       7.95752e-02      
 5.40000e-01       4.83895e-05       3.06009e-06       3.91350e-15       2.95509e-07       5.82962e-01       8.30023e-02      
 5.49000e-01       5.38260e-05       3.52000e-06       3.99754e-15       3.29236e-07       5.82962e-01       8.66192e-02      
 5.58000e-01       5.96526e-05       4.03061e-06       4.07876e-15       3.65058e-07       5.82962e-01       9.04221e-02      
 5.67000e-01       6.58828e-05       4.59547e-06       4.15693e-15       4.02992e-07       5.82962e-01       9.44072e-02      
 5.76000e-01       7.25275e-05       5.21829e-06       4.23193e-15       4.43059e-07       5.82962e-01       9.85710e-02      
 5.85000e-01       7.95940e-05       5.90281e-06       4.30363e-15       4.85279e-07       5.82962e-01       1.02910e-01      
 5.94000e-01       8.70856e-05       6.65287e-06       4.37200e-15       5.29668e-07       5.82962e-01       1.07420e-01      
 6.03000e-01       9.50007e-05       7.47227e-06       4.43699e-15       5.76242e-07       5.82962e-01       1.12096e-01      
 6.12000e-01       1.03333e-04       8.36480e-06       4.49864e-15       6.25011e-07       5.82962e-01       1.16935e-01      
 6.21000e-01       1.12071e-04       9.33418e-06       4.55698e-15       6.75978e-07       5.82962e-01       1.21931e-01      
 6.30000e-01       1.21199e-04       1.03840e-05       4.61208e-15       7.29142e-07       5.82962e-01       1.27078e-01      
 6.39000e-01       1.30696e-04       1.15176e-05       4.66404e-15       7.84494e-07       5.82962e-01       1.32370e-01      
 6.48000e-01       1.40537e-04       1.27383e-05       4.71295e-15       8.42018e-07       5.82962e-01       1.37801e-01      
 6.57000e-01       1.50695e-04       1.40490e-05       4.75894e-15       9.01693e-07       5.82962e-01       1.43364e-01      
 6.66000e-01       1.61139e-04       1.54525e-05       4.80214e-15       9.63489e-07       5.82962e-01       1.49050e-01      
 6.75000e-01       1.71836e-04       1.69511e-05       4.84268e-15       1.02737e-06       5.82962e-01       1.54853e-01      
 6.84000e-01       1.82753e-04       1.85470e-05       4.88069e-15       1.09331e-06       5.82962e-01       1.60765e-01      
 6.93000e-01       1.93855e-04       2.02420e-05       4.91632e-15       1.16124e-06       5.82962e-01       1.66776e-01      
 7.02000e-01       2.05108e-04       2.20376e-05       4.94969e-15       1.23114e-06       5.82962e-01       1.72879e-01      
 7.11000e-01       2.16477e-04       2.39350e-05       4.98096e-15       1.30293e-06       5.82962e-01       1.79067e-01      
 7.20000e-01       2.27930e-04       2.59352e-05       5.01024e-15       1.37659e-06       5.82962e-01       1.85330e-01      
 7.29000e-01       2.39436e-04       2.80387e-05       5.03767e-15       1.45204e-06       5.82962e-01       1.91662e-01      
 7.38000e-01       2.50965e-04       3.02459e-05       5.06337e-15       1.52923e-06       5.82962e-01       1.98054e-01      
 7.47000e-01       2.62489e-04       3.25568e-05       5.08746e-15       1.60812e-06       5.82962e-01       2.04500e-01      
 7.56000e-01       2.73982e-04       3.49712e-05       5.11004e-15       1.68863e-06       5.82962e-01       2.10992e-01      
 7.65000e-01       2.85423e-04       3.74889e-05       5.13122e-15       1.77073e-06       5.82962e-01       2.17525e-01      
 7.74000e-01       2.96789e-04       4.01092e-05       5.15111e-15       1.85435e-06       5.82962e-01       2.24091e-01      
 7.83000e-01       3.08062e-04       4.28314e-05       5.16979e-15       1.93945e-06       5.82962e-01       2.30685e-01      
 7.92000e-01       3.19225e-04       4.56546e-05       5.18735e-15       2.02598e-06       5.82962e-01       2.37301e-01      
 8.01000e-01       3.30265e-04       4.85776e-05       5.20388e-15       2.11388e-06       5.82962e-01       2.43936e-01      
 8.10000e-01       3.41168e-04       5.15994e-05       5.21944e-15       2.20312e-06       5.82962e-01       2.50583e-01      
 8.19000e-01       3.51924e-04       5.47186e-05       5.23412e-15       2.29365e-06       5.82962e-01       2.57238e-01      
 8.28000e-01       3.62524e-04       5.79340e-05       5.24798e-15       2.38542e-06       5.82962e-01       2.63899e-01      
 8.37000e-01       3.72961e-04       6.12439e-05       5.26107e-15       2.47840e-06       5.82962e-01       2.70560e-01      
 8.46000e-01       3.83229e-04       6.46471e-05       5.27345e-15       2.57256e-06       5.82962e-01       2.77219e-01      
 8.55000e-01       3.93322e-04       6.81418e-05       5.28519e-15       2.66785e-06       5.82962e-01       2.83874e-01      
 8.64000e-01       4.03238e-04       7.17266e-05       5.29632e-15       2.76425e-06       5.82962e-01       2.90520e-01      
 8.73000e-01       4.12974e-04       7.53998e-05       5.30688e-15       2.86172e-06       5.82962e-01       2.97157e-01      
 8.82000e-01       4.22527e-04       7.91597e-05       5.31693e-15       2.96024e-06       5.82962e-01       3.03782e-01      
 8.91000e-01       4.31898e-04       8.30048e-05       5.32650e-15       3.05978e-06       5.82962e-01       3.10392e-01      
 9.00000e-01       4.41085e-04       8.69334e-05       5.33562e-15       3.16032e-06       5.82962e-01       3.16987e-01      
 9.09000e-01       4.50088e-04       9.09438e-05       5.34433e-15       3.26183e-06       5.82962e-01       3.23565e-01      
 9.18000e-01       4.58909e-04       9.50344e-05       5.35265e-15       3.36429e-06       5.82962e-01       3.30124e-01      
 9.27000e-01       4.67548e-04       9.92036e-05       5.36062e-15       3.46769e-06       5.82962e-01       3.36664e-01      
 9.36000e-01       4.76007e-04       1.03450e-04       5.36826e-15       3.57200e-06       5.82962e-01       3.43184e-01      
 9.45000e-01       4.84287e-04       1.07771e-04       5.37558e-15       3.67721e-06       5.82962e-01       3.49682e-01      
 9.54000e-01       4.92390e-04       1.12166e-04       5.38263e-15       3.78331e-06       5.82962e-01       3.56159e-01      
 9.63000e-01       5.00318e-04       1.16633e-04       5.38940e-15       3.89028e-06       5.82962e-01       3.62613e-01      
 9.72000e-01       5.08073e-04       1.21171e-04       5.39593e-15       3.99811e-06       5.82962e-01       3.69045e-01      
 9.81000e-01       5.15658e-04       1.25778e-04       5.40222e-15       4.10679e-06       5.82962e-01       3.75453e-01      
 9.90000e-01       5.23074e-04       1.30452e-04       5.40830e-15       4.21631e-06       5.82962e-01       3.81838e-01      
 9.99000e-01       5.30324e-04       1.35193e-04       5.41417e-15       4.32666e-06       5.82962e-01       3.88199e-01      
 1.00800e+00       5.37411e-04       1.39997e-04       5.41986e-15       4.43782e-06       5.82962e-01       3.94537e-01      
 1.01700e+00       5.44337e-04       1.44865e-04       5.42537e-15       4.54981e-06       5.82962e-01       4.00851e-01      
 1.02600e+00       5.51103e-04       1.49795e-04       5.43072e-15       4.66260e-06       5.82962e-01       4.07141e-01      
 1.03500e+00       5.57713e-04       1.54784e-04       5.43591e-15       4.77620e-06       5.82962e-01       4.13408e-01      
 1.04400e+00       5.64170e-04       1.59833e-04       5.44095e-15       4.89060e-06       5.82962e-01       4.19651e-01      
 1.05300e+00       5.70474e-04       1.64939e-04       5.44587e-15       5.00580e-06       5.82962e-01       4.25870e-01      
 1.06200e+00       5.76629e-04       1.70100e-04       5.45065e-15       5.12178e-06       5.82962e-01       4.32067e-01      
 1.07100e+00       5.82637e-04       1.75317e-04       5.45531e-15       5.23856e-06       5.82962e-01       4.38241e-01      
 1.08000e+00       5.88500e-04       1.80587e-04       5.45986e-15       5.35613e-06       5.82962e-01       4.44391e-01      
 1.08900e+00       5.94220e-04       1.85909e-04       5.46430e-15       5.47449e-06       5.82962e-01       4.50520e-01      
 1.09800e+00       5.99800e-04       1.91282e-04       5.46865e-15       5.59364e-06       5.82962e-01       4.56627e-01      
 1.10700e+00       6.05241e-04       1.96705e-04       5.47290e-15       5.71358e-06       5.82962e-01       4.62711e-01      
 1.11600e+00       6.10546e-04       2.02176e-04       5.47706e-15       5.83430e-06       5.82962e-01       4.68775e-01      
 1.12500e+00       6.15716e-04       2.07694e-04       5.48114e-15       5.95582e-06       5.82962e-01       4.74817e-01      
 1.13400e+00       6.20755e-04       2.13258e-04       5.48514e-15       6.07813e-06       5.82962e-01       4.80838e-01      
 1.14300e+00       6.25662e-04       2.18866e-04       5.48906e-15       6.20124e-06       5.82962e-01       4.86840e-01      
 1.15200e+00       6.30442e-04       2.24519e-04       5.49292e-15       6.32515e-06       5.82962e-01       4.92821e-01      
 1.16100e+00       6.35094e-04       2.30214e-04       5.49670e-15       6.44987e-06       5.82962e-01       4.98783e-01      
 1.17000e+00       6.39622e-04       2.35950e-04       5.50043e-15       6.57539e-06       5.82962e-01       5.04726e-01      
 1.17900e+00       6.44027e-04       2.41726e-04       5.50410e-15       6.70172e-06       5.82962e-01       5.10650e-01      
 1.18800e+00       6.48310e-04       2.47541e-04       5.50771e-15       6.82887e-06       5.82962e-01       5.16555e-01      
 1.19700e+00       6.52475e-04       2.53395e-04       5.51127e-15       6.95684e-06       5.82962e-01       5.22443e-01      
 1.20600e+00       6.56521e-04       2.59285e-04       5.51478e-15       7.08565e-06       5.82962e-01       5.28314e-01      
 1.21500e+00       6.60451e-04       2.65211e-04       5.51824e-15       7.21528e-06       5.82962e-01       5.34167e-01      
 1.22400e+00       6.64267e-04       2.71172e-04       5.52166e-15       7.34576e-06       5.82962e-01       5.40004e-01      
 1.23300e+00       6.67970e-04       2.77167e-04       5.52503e-15       7.47709e-06       5.82962e-01       5.45825e-01      
 1.24200e+00       6.71562e-04       2.83195e-04       5.52837e-15       7.60927e-06       5.82962e-01       5.51630e-01      
 1.25100e+00       6.75044e-04       2.89255e-04       5.53167e-15       7.74232e-06       5.82962e-01       5.57419e-01      
 1.26000e+00       6.78419e-04       2.95345e-04       5.53494e-15       7.87625e-06       5.82962e-01       5.63194e-01      
 1.26900e+00       6.81686e-04       3.01466e-04       5.53817e-15       8.01106e-06       5.82962e-01       5.68954e-01      
 1.27800e+00       6.84849e-04       3.07615e-04       5.54137e-15       8.14676e-06       5.82962e-01       5.74700e-01      
 1.28700e+00       6.87908e-04       3.13792e-04       5.54455e-15       8.28336e-06       5.82962e-01       5.80433e-01      
 1.29600e+00       6.90865e-04       3.19996e-04       5.54770e-15       8.42087e-06       5.82962e-01       5.86152e-01      
 1.30500e+00       6.93722e-04       3.26227e-04       5.55083e-15       8.55931e-06       5.82962e-01       5.91859e-01      
 1.31400e+00       6.96479e-04       3.32483e-04       5.55393e-15       8.69868e-06       5.82962e-01       5.97553e-01      
 1.32300e+00       6.99139e-04       3.38763e-04       5.55701e-15       8.83900e-06       5.82962e-01       6.03235e-01      
 1.33200e+00       7.01703e-04       3.45067e-04       5.56007e-15       8.98027e-06       5.82962e-01       6.08905e-01      
 1.34100e+00       7.04171e-04       3.51393e-04       5.56312e-15       9.12252e-06       5.82962e-01       6.14565e-01      
 1.35000e+00       7.06547e-04       3.57741e-04       5.56615e-15       9.26575e-06       5.82962e-01       6.20213e-01      
 1.35900e+00       7.08830e-04       3.64110e-04       5.56917e-15       9.40997e-06       5.82962e-01       6.25851e-01      
 1.36800e+00       7.11022e-04       3.70499e-04       5.57217e-15       9.55520e-06       5.82962e-01       6.31479e-01      
 1.37700e+00       7.13125e-04       3.76908e-04       5.57516e-15       9.70146e-06       5.82962e-01       6.37098e-01      
 1.38600e+00       7.15139e-04       3.83335e-04       5.57815e-15       9.84876e-06       5.82962e-01       6.42707e-01      
 1.39500e+00       7.17067e-04       3.89780e-04       5.58112e-15       9.99711e-06       5.82962e-01       6.48307e-01      
 1.40400e+00       7.18909e-04       3.96242e-04       5.58409e-15       1.01465e-05       5.82962e-01       6.53898e-01      
 1.41300e+00       7.20668e-04       4.02720e-04       5.58706e-15       1.02970e-05       5.82962e-01       6.59482e-01      
 1.42200e+00       7.22343e-04       4.09213e-04       5.59002e-15       1.04486e-05       5.82962e-01       6.65057e-01      
 1.43100e+00       7.23936e-04       4.15721e-04       5.59298e-15       1.06014e-05       5.82962e-01       6.70625e-01      
 1.44000e+00       7.25449e-04       4.22243e-04       5.59594e-15       1.07552e-05       5.82962e-01       6.76186e-01      
 1.44900e+00       7.26883e-04       4.28779e-04       5.59890e-15       1.09102e-05       5.82962e-01       6.81740e-01      
 1.45800e+00       7.28239e-04       4.35327e-04       5.60186e-15       1.10664e-05       5.82962e-01       6.87288e-01      
 1.46700e+00       7.29518e-04       4.41887e-04       5.60483e-15       1.12238e-05       5.82962e-01       6.92829e-01      
 1.47600e+00       7.30721e-04       4.48458e-04       5.60780e-15       1.13824e-05       5.82962e-01       6.98365e-01      
 1.48500e+00       7.31850e-04       4.55039e-04       5.61078e-15       1.15422e-05       5.82962e-01       7.03895e-01      
 1.49400e+00       7.32906e-04       4.61631e-04       5.61376e-15       1.17033e-05       5.82962e-01       7.09420e-01      
 1.50300e+00       7.33890e-04       4.68231e-04       5.61675e-15       1.18656e-05       5.82962e-01       7.14940e-01      
 1.51200e+00       7.34803e-04       4.74840e-04       5.61976e-15       1.20293e-05       5.82962e-01       7.20456e-01      
 1.52100e+00       7.35646e-04       4.81457e-04       5.62277e-15       1.21942e-05       5.82962e-01       7.25967e-01      
 1.53000e+00       7.36421e-04       4.88081e-04       5.62579e-15       1.23605e-05       5.82962e-01       7.31475e-01      
 1.53900e+00       7.37128e-04       4.94712e-04       5.62883e-15       1.25281e-05       5.82962e-01       7.36978e-01      
 1.54800e+00       7.37768e-04       5.01349e-04       5.63187e-15       1.26972e-05       5.82962e-01       7.42479e-01      
 1.55700e+00       7.38343e-04       5.07992e-04       5.63493e-15       1.28676e-05       5.82962e-01       7.47976e-01      
 1.56600e+00       7.38854e-04       5.14639e-04       5.63801e-15       1.30395e-05       5.82962e-01       7.53470e-01      
 1.57500e+00       7.39302e-04       5.21291e-04       5.64110e-15       1.32128e-05       5.82962e-01       7.58962e-01      
 1.58400e+00       7.39688e-04       5.27946e-04       5.64420e-15       1.33876e-05       5.82962e-01       7.64452e-01      
 1.59300e+00       7.40012e-04       5.34605e-04       5.64731e-15       1.35639e-05       5.82962e-01       7.69940e-01      
 1.60200e+00       7.40277e-04       5.41266e-04       5.65044e-15       1.37418e-05       5.82962e-01       7.75426e-01      
 1.61100e+00       7.40482e-04       5.47930e-04       5.65359e-15       1.39212e-05       5.82962e-01       7.80910e-01      
 1.62000e+00       7.40630e-04       5.54595e-04       5.65674e-15       1.41022e-05       5.82962e-01       7.86394e-01      
 1.62900e+00       7.40720e-04       5.61261e-04       5.65991e-15       1.42848e-05       5.82962e-01       7.91876e-01      
 1.63800e+00       7.40754e-04       5.67927e-04       5.66309e-15       1.44691e-05       5.82962e-01       7.97357e-01      
 1.64700e+00       7.40734e-04       5.74594e-04       5.66628e-15       1.46551e-05       5.82962e-01       8.02838e-01      
 1.65600e+00       7.40659e-04       5.81260e-04       5.66948e-15       1.48428e-05       5.82962e-01       8.08319e-01      
 1.66500e+00       7.40531e-04       5.87926e-04       5.67268e-15       1.50322e-05       5.82962e-01       8.13800e-01      
 1.67400e+00       7.40350e-04       5.94589e-04       5.67588e-15       1.52235e-05       5.82962e-01       8.19281e-01      
 1.68300e+00       7.40119e-04       6.01252e-04       5.67909e-15       1.54165e-05       5.82962e-01       8.24762e-01      
 1.69200e+00       7.39837e-04       6.07911e-04       5.68230e-15       1.56114e-05       5.82962e-01       8.30244e-01      
 1.70100e+00       7.39505e-04       6.14568e-04       5.68551e-15       1.58082e-05       5.82962e-01       8.35727e-01      
 1.71000e+00       7.39125e-04       6.21222e-04       5.68870e-15       1.60069e-05       5.82962e-01       8.41211e-01      
 1.71900e+00       7.38697e-04       6.27872e-04       5.69189e-15       1.62075e-05       5.82962e-01       8.46696e-01      
 1.72800e+00       7.38222e-04       6.34519e-04       5.69507e-15       1.64101e-05       5.82962e-01       8.52183e-01      
 1.73700e+00       7.37701e-04       6.41160e-04       5.69824e-15       1.66148e-05       5.82962e-01       8.57671e-01      
 1.74600e+00       7.37135e-04       6.47797e-04       5.70138e-15       1.68216e-05       5.82962e-01       8.63161e-01      
 1.75500e+00       7.36525e-04       6.54429e-04       5.70451e-15       1.70305e-05       5.82962e-01       8.68654e-01      
 1.76400e+00       7.35871e-04       6.61054e-04       5.70761e-15       1.72415e-05       5.82962e-01       8.74148e-01      
 1.77300e+00       7.35174e-04       6.67674e-04       5.71069e-15       1.74547e-05       5.82962e-01       8.79645e-01      
 1.78200e+00       7.34435e-04       6.74287e-04       5.71374e-15       1.76702e-05       5.82962e-01       8.85144e-01      
 1.79100e+00       7.33656e-04       6.80894e-04       5.71676e-15       1.78880e-05       5.82962e-01       8.90647e-01      
 1.80000e+00       7.32835e-04       6.87493e-04       5.71975e-15       1.81081e-05       5.82962e-01       8.96152e-01      
