
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd

 0.00000e+00       3.15054e-11       1.16603e-12       2.34409e-15       1.44865e-13       5.84146e-01       4.96759e-02      
 9.00000e-03       4.16412e-11       1.48629e-12       2.33816e-15       1.91479e-13       5.84146e-01       4.96759e-02      
 1.80000e-02       5.50370e-11       1.91259e-12       2.33237e-15       2.53088e-13       5.84146e-01       4.96759e-02      
 2.70000e-02       7.27405e-11       2.47872e-12       2.32671e-15       3.34515e-13       5.84146e-01       4.96759e-02      
 3.60000e-02       9.61362e-11       3.22936e-12       2.32118e-15       4.42132e-13       5.84146e-01       4.96759e-02      
 4.50000e-02       1.27053e-10       4.22356e-12       2.31578e-15       5.84360e-13       5.84146e-01       4.96759e-02      
 5.40000e-02       1.67908e-10       5.53938e-12       2.31051e-15       7.72322e-13       5.84146e-01       4.96759e-02      
 6.30000e-02       2.21890e-10       7.27999e-12       2.30537e-15       1.02072e-12       5.84146e-01       4.96760e-02      
 7.20000e-02       2.93216e-10       9.58166e-12       2.30036e-15       1.34896e-12       5.84146e-01       4.96760e-02      
 8.10000e-02       3.87451e-10       1.26245e-11       2.29549e-15       1.78271e-12       5.84146e-01       4.96760e-02      
 9.00000e-02       5.11941e-10       1.66462e-11       2.29076e-15       2.35582e-12       5.84146e-01       4.96761e-02      
 9.90000e-02       6.76385e-10       2.19610e-11       2.28619e-15       3.11304e-12       5.84146e-01       4.96762e-02      
 1.08000e-01       8.93584e-10       2.89837e-11       2.28178e-15       4.11344e-12       5.84146e-01       4.96763e-02      
 1.17000e-01       1.18042e-09       3.82618e-11       2.27756e-15       5.43499e-12       5.84146e-01       4.96764e-02      
 1.26000e-01       1.55918e-09       5.05183e-11       2.27353e-15       7.18062e-12       5.84146e-01       4.96766e-02      
 1.35000e-01       2.05921e-09       6.67071e-11       2.26974e-15       9.48613e-12       5.84146e-01       4.96768e-02      
 1.44000e-01       2.71923e-09       8.80866e-11       2.26619e-15       1.25307e-11       5.84146e-01       4.96772e-02      
 1.53000e-01       3.59021e-09       1.16317e-10       2.26295e-15       1.65506e-11       5.84146e-01       4.96776e-02      
 1.62000e-01       4.73928e-09       1.53586e-10       2.26003e-15       2.18573e-11       5.84146e-01       4.96781e-02      
 1.71000e-01       6.25474e-09       2.02779e-10       2.25752e-15       2.88612e-11       5.84146e-01       4.96788e-02      
 1.80000e-01       8.25256e-09       2.67693e-10       2.25544e-15       3.81027e-11       5.84146e-01       4.96798e-02      
 1.89000e-01       1.08846e-08       3.53325e-10       2.25385e-15       5.02926e-11       5.84146e-01       4.96811e-02      
 1.98000e-01       1.43508e-08       4.66248e-10       2.25289e-15       6.63654e-11       5.84146e-01       4.96827e-02      
 2.07000e-01       1.89129e-08       6.15099e-10       2.25267e-15       8.75491e-11       5.84146e-01       4.96849e-02      
 2.16000e-01       2.49129e-08       8.11220e-10       2.25333e-15       1.15455e-10       5.84146e-01       4.96878e-02      
 2.25000e-01       3.27976e-08       1.06948e-09       2.25503e-15       1.52195e-10       5.84146e-01       4.96916e-02      
 2.34000e-01       4.31491e-08       1.40937e-09       2.25793e-15       2.00535e-10       5.84146e-01       4.96966e-02      
 2.43000e-01       5.67239e-08       1.85636e-09       2.26226e-15       2.64085e-10       5.84146e-01       4.97032e-02      
 2.52000e-01       7.45028e-08       2.44370e-09       2.26824e-15       3.47557e-10       5.84146e-01       4.97118e-02      
 2.61000e-01       9.77525e-08       3.21472e-09       2.27613e-15       4.57079e-10       5.84146e-01       4.97232e-02      
 2.70000e-01       1.28103e-07       4.22573e-09       2.28624e-15       6.00602e-10       5.84146e-01       4.97381e-02      
 2.79000e-01       1.67645e-07       5.54970e-09       2.29888e-15       7.88409e-10       5.84146e-01       4.97575e-02      
 2.88000e-01       2.19039e-07       7.28092e-09       2.31440e-15       1.03375e-09       5.84146e-01       4.97830e-02      
 2.97000e-01       2.85659e-07       9.54074e-09       2.33316e-15       1.35361e-09       5.84146e-01       4.98161e-02      
 3.06000e-01       3.71751e-07       1.24847e-08       2.35553e-15       1.76969e-09       5.84146e-01       4.98593e-02      
 3.15000e-01       4.82613e-07       1.63111e-08       2.38189e-15       2.30947e-09       5.84146e-01       4.99153e-02      
 3.24000e-01       6.24802e-07       2.12716e-08       2.41261e-15       3.00759e-09       5.84146e-01       4.99877e-02      
 3.33000e-01       8.06344e-07       2.76832e-08       2.44803e-15       3.90731e-09       5.84146e-01       5.00811e-02      
 3.42000e-01       1.03695e-06       3.59429e-08       2.48846e-15       5.06210e-09       5.84146e-01       5.02010e-02      
 3.51000e-01       1.32821e-06       4.65430e-08       2.53416e-15       6.53741e-09       5.84146e-01       5.03542e-02      
 3.60000e-01       1.69377e-06       6.00898e-08       2.58534e-15       8.41224e-09       5.84146e-01       5.05489e-02      
 3.69000e-01       2.14939e-06       7.73219e-08       2.64213e-15       1.07806e-08       5.84146e-01       5.07949e-02      
 3.78000e-01       2.71300e-06       9.91293e-08       2.70460e-15       1.37524e-08       5.84146e-01       5.11035e-02      
 3.87000e-01       3.40449e-06       1.26573e-07       2.77272e-15       1.74536e-08       5.84146e-01       5.14877e-02      
 3.96000e-01       4.24552e-06       1.60900e-07       2.84639e-15       2.20259e-08       5.84146e-01       5.19620e-02      
 4.05000e-01       5.25902e-06       2.03561e-07       2.92540e-15       2.76238e-08       5.84146e-01       5.25422e-02      
 4.14000e-01       6.46859e-06       2.56215e-07       3.00948e-15       3.44121e-08       5.84146e-01       5.32449e-02      
 4.23000e-01       7.89779e-06       3.20733e-07       3.09826e-15       4.25604e-08       5.84146e-01       5.40869e-02      
 4.32000e-01       9.56929e-06       3.99197e-07       3.19131e-15       5.22377e-08       5.84146e-01       5.50847e-02      
 4.41000e-01       1.15041e-05       4.93884e-07       3.28813e-15       6.36054e-08       5.84146e-01       5.62536e-02      
 4.50000e-01       1.37208e-05       6.07251e-07       3.38817e-15       7.68117e-08       5.84146e-01       5.76071e-02      
 4.59000e-01       1.62355e-05       7.41911e-07       3.49081e-15       9.19857e-08       5.84146e-01       5.91562e-02      
 4.68000e-01       1.90611e-05       9.00607e-07       3.59544e-15       1.09234e-07       5.84146e-01       6.09093e-02      
 4.77000e-01       2.22087e-05       1.08619e-06       3.70141e-15       1.28641e-07       5.84146e-01       6.28717e-02      
 4.86000e-01       2.56877e-05       1.30160e-06       3.80807e-15       1.50267e-07       5.84146e-01       6.50461e-02      
 4.95000e-01       2.95069e-05       1.54987e-06       3.91480e-15       1.74152e-07       5.84146e-01       6.74327e-02      
 5.04000e-01       3.36759e-05       1.83409e-06       4.02098e-15       2.00324e-07       5.84146e-01       7.00299e-02      
 5.13000e-01       3.82060e-05       2.15746e-06       4.12605e-15       2.28797e-07       5.84146e-01       7.28346e-02      
 5.22000e-01       4.31102e-05       2.52330e-06       4.22947e-15       2.59583e-07       5.84146e-01       7.58430e-02      
 5.31000e-01       4.84038e-05       2.93504e-06       4.33077e-15       2.92691e-07       5.84146e-01       7.90508e-02      
 5.40000e-01       5.41036e-05       3.39625e-06       4.42954e-15       3.28131e-07       5.84146e-01       8.24538e-02      
 5.49000e-01       6.02271e-05       3.91067e-06       4.52541e-15       3.65916e-07       5.84146e-01       8.60477e-02      
 5.58000e-01       6.67915e-05       4.48220e-06       4.61809e-15       4.06063e-07       5.84146e-01       8.98287e-02      
 5.67000e-01       7.38123e-05       5.11486e-06       4.70734e-15       4.48592e-07       5.84146e-01       9.37928e-02      
 5.76000e-01       8.13023e-05       5.81284e-06       4.79299e-15       4.93525e-07       5.84146e-01       9.79365e-02      
 5.85000e-01       8.92706e-05       6.58040e-06       4.87491e-15       5.40881e-07       5.84146e-01       1.02256e-01      
 5.94000e-01       9.77213e-05       7.42185e-06       4.95303e-15       5.90682e-07       5.84146e-01       1.06747e-01      
