
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd
 1.09800e+00       4.93614e-04       1.57950e-04       4.48515e-15       4.68164e-06       5.80776e-01       4.57970e-01      
 1.10700e+00       4.98088e-04       1.62413e-04       4.48862e-15       4.78201e-06       5.80776e-01       4.64045e-01      
 1.11600e+00       5.02449e-04       1.66915e-04       4.49201e-15       4.88305e-06       5.80776e-01       4.70098e-01      
 1.12500e+00       5.06702e-04       1.71456e-04       4.49534e-15       4.98475e-06       5.80776e-01       4.76130e-01      
 1.13400e+00       5.10846e-04       1.76035e-04       4.49860e-15       5.08712e-06       5.80776e-01       4.82141e-01      
 1.14300e+00       5.14884e-04       1.80651e-04       4.50181e-15       5.19017e-06       5.80776e-01       4.88132e-01      
 1.15200e+00       5.18818e-04       1.85302e-04       4.50496e-15       5.29388e-06       5.80776e-01       4.94103e-01      
 1.16100e+00       5.22648e-04       1.89989e-04       4.50805e-15       5.39827e-06       5.80776e-01       5.00054e-01      
 1.17000e+00       5.26376e-04       1.94709e-04       4.51109e-15       5.50334e-06       5.80776e-01       5.05987e-01      
 1.17900e+00       5.30004e-04       1.99463e-04       4.51409e-15       5.60909e-06       5.80776e-01       5.11900e-01      
 1.18800e+00       5.33533e-04       2.04249e-04       4.51704e-15       5.71552e-06       5.80776e-01       5.17795e-01      
 1.19700e+00       5.36964e-04       2.09066e-04       4.51994e-15       5.82265e-06       5.80776e-01       5.23672e-01      
 1.20600e+00       5.40299e-04       2.13913e-04       4.52281e-15       5.93048e-06       5.80776e-01       5.29531e-01      
 1.21500e+00       5.43540e-04       2.18791e-04       4.52564e-15       6.03900e-06       5.80776e-01       5.35373e-01      
 1.22400e+00       5.46687e-04       2.23696e-04       4.52843e-15       6.14823e-06       5.80776e-01       5.41199e-01      
 1.23300e+00       5.49742e-04       2.28630e-04       4.53119e-15       6.25818e-06       5.80776e-01       5.47008e-01      
 1.24200e+00       5.52706e-04       2.33591e-04       4.53392e-15       6.36884e-06       5.80776e-01       5.52802e-01      
 1.25100e+00       5.55580e-04       2.38578e-04       4.53661e-15       6.48023e-06       5.80776e-01       5.58580e-01      
 1.26000e+00       5.58366e-04       2.43591e-04       4.53928e-15       6.59235e-06       5.80776e-01       5.64343e-01      
 1.26900e+00       5.61065e-04       2.48628e-04       4.54193e-15       6.70521e-06       5.80776e-01       5.70092e-01      
 1.27800e+00       5.63679e-04       2.53690e-04       4.54454e-15       6.81882e-06       5.80776e-01       5.75826e-01      
 1.28700e+00       5.66207e-04       2.58774e-04       4.54714e-15       6.93318e-06       5.80776e-01       5.81546e-01      
 1.29600e+00       5.68652e-04       2.63881e-04       4.54972e-15       7.04831e-06       5.80776e-01       5.87254e-01      
 1.30500e+00       5.71015e-04       2.69009e-04       4.55227e-15       7.16421e-06       5.80776e-01       5.92948e-01      
 1.31400e+00       5.73297e-04       2.74158e-04       4.55481e-15       7.28089e-06       5.80776e-01       5.98630e-01      
 1.32300e+00       5.75499e-04       2.79328e-04       4.55733e-15       7.39837e-06       5.80776e-01       6.04299e-01      
 1.33200e+00       5.77622e-04       2.84517e-04       4.55983e-15       7.51664e-06       5.80776e-01       6.09957e-01      
 1.34100e+00       5.79667e-04       2.89725e-04       4.56232e-15       7.63573e-06       5.80776e-01       6.15604e-01      
 1.35000e+00       5.81636e-04       2.94950e-04       4.56480e-15       7.75563e-06       5.80776e-01       6.21239e-01      
 1.35900e+00       5.83530e-04       3.00194e-04       4.56727e-15       7.87637e-06       5.80776e-01       6.26864e-01      
 1.36800e+00       5.85349e-04       3.05453e-04       4.56972e-15       7.99796e-06       5.80776e-01       6.32479e-01      
 1.37700e+00       5.87094e-04       3.10729e-04       4.57217e-15       8.12040e-06       5.80776e-01       6.38084e-01      
 1.38600e+00       5.88768e-04       3.16021e-04       4.57461e-15       8.24370e-06       5.80776e-01       6.43680e-01      
 1.39500e+00       5.90370e-04       3.21327e-04       4.57705e-15       8.36789e-06       5.80776e-01       6.49267e-01      
 1.40400e+00       5.91903e-04       3.26647e-04       4.57948e-15       8.49297e-06       5.80776e-01       6.54845e-01      
 1.41300e+00       5.93366e-04       3.31980e-04       4.58190e-15       8.61896e-06       5.80776e-01       6.60414e-01      
 1.42200e+00       5.94761e-04       3.37327e-04       4.58433e-15       8.74586e-06       5.80776e-01       6.65976e-01      
 1.43100e+00       5.96090e-04       3.42686e-04       4.58675e-15       8.87370e-06       5.80776e-01       6.71530e-01      
 1.44000e+00       5.97352e-04       3.48056e-04       4.58917e-15       9.00249e-06       5.80776e-01       6.77076e-01      
 1.44900e+00       5.98549e-04       3.53438e-04       4.59159e-15       9.13224e-06       5.80776e-01       6.82616e-01      
 1.45800e+00       5.99683e-04       3.58830e-04       4.59402e-15       9.26296e-06       5.80776e-01       6.88149e-01      
 1.46700e+00       6.00753e-04       3.64232e-04       4.59645e-15       9.39468e-06       5.80776e-01       6.93676e-01      
 1.47600e+00       6.01761e-04       3.69643e-04       4.59888e-15       9.52741e-06       5.80776e-01       6.99197e-01      
 1.48500e+00       6.02708e-04       3.75063e-04       4.60132e-15       9.66116e-06       5.80776e-01       7.04713e-01      
 1.49400e+00       6.03596e-04       3.80491e-04       4.60376e-15       9.79595e-06       5.80776e-01       7.10223e-01      
 1.50300e+00       6.04424e-04       3.85927e-04       4.60621e-15       9.93180e-06       5.80776e-01       7.15728e-01      
 1.51200e+00       6.05193e-04       3.91371e-04       4.60866e-15       1.00687e-05       5.80776e-01       7.21228e-01      
 1.52100e+00       6.05906e-04       3.96820e-04       4.61113e-15       1.02068e-05       5.80776e-01       7.26724e-01      
 1.53000e+00       6.06562e-04       4.02276e-04       4.61360e-15       1.03459e-05       5.80776e-01       7.32216e-01      
 1.53900e+00       6.07162e-04       4.07738e-04       4.61609e-15       1.04862e-05       5.80776e-01       7.37704e-01      
 1.54800e+00       6.07708e-04       4.13205e-04       4.61858e-15       1.06276e-05       5.80776e-01       7.43189e-01      
 1.55700e+00       6.08200e-04       4.18677e-04       4.62109e-15       1.07702e-05       5.80776e-01       7.48671e-01      
 1.56600e+00       6.08640e-04       4.24152e-04       4.62361e-15       1.09140e-05       5.80776e-01       7.54149e-01      
 1.57500e+00       6.09027e-04       4.29632e-04       4.62614e-15       1.10590e-05       5.80776e-01       7.59625e-01      
 1.58400e+00       6.09363e-04       4.35115e-04       4.62868e-15       1.12052e-05       5.80776e-01       7.65098e-01      
 1.59300e+00       6.09649e-04       4.40600e-04       4.63123e-15       1.13527e-05       5.80776e-01       7.70570e-01      
 1.60200e+00       6.09886e-04       4.46088e-04       4.63379e-15       1.15014e-05       5.80776e-01       7.76039e-01      
 1.61100e+00       6.10074e-04       4.51578e-04       4.63637e-15       1.16515e-05       5.80776e-01       7.81507e-01      
 1.62000e+00       6.10214e-04       4.57069e-04       4.63895e-15       1.18029e-05       5.80776e-01       7.86974e-01      
 1.62900e+00       6.10308e-04       4.62561e-04       4.64155e-15       1.19557e-05       5.80776e-01       7.92439e-01      
 1.63800e+00       6.10355e-04       4.68054e-04       4.64415e-15       1.21098e-05       5.80776e-01       7.97904e-01      
 1.64700e+00       6.10357e-04       4.73548e-04       4.64676e-15       1.22653e-05       5.80776e-01       8.03368e-01      
 1.65600e+00       6.10314e-04       4.79041e-04       4.64938e-15       1.24222e-05       5.80776e-01       8.08831e-01      
 1.66500e+00       6.10227e-04       4.84533e-04       4.65201e-15       1.25806e-05       5.80776e-01       8.14295e-01      
 1.67400e+00       6.10097e-04       4.90025e-04       4.65463e-15       1.27405e-05       5.80776e-01       8.19758e-01      
 1.68300e+00       6.09925e-04       4.95515e-04       4.65726e-15       1.29019e-05       5.80776e-01       8.25222e-01      
 1.69200e+00       6.09712e-04       5.01003e-04       4.65989e-15       1.30648e-05       5.80776e-01       8.30687e-01      
 1.70100e+00       6.09457e-04       5.06489e-04       4.66252e-15       1.32293e-05       5.80776e-01       8.36152e-01      
 1.71000e+00       6.09163e-04       5.11973e-04       4.66514e-15       1.33954e-05       5.80776e-01       8.41618e-01      
 1.71900e+00       6.08829e-04       5.17454e-04       4.66775e-15       1.35631e-05       5.80776e-01       8.47085e-01      
 1.72800e+00       6.08457e-04       5.22932e-04       4.67036e-15       1.37325e-05       5.80776e-01       8.52553e-01      
 1.73700e+00       6.08046e-04       5.28406e-04       4.67295e-15       1.39035e-05       5.80776e-01       8.58023e-01      
 1.74600e+00       6.07598e-04       5.33876e-04       4.67553e-15       1.40763e-05       5.80776e-01       8.63495e-01      
 1.75500e+00       6.07114e-04       5.39343e-04       4.67809e-15       1.42508e-05       5.80776e-01       8.68969e-01      
 1.76400e+00       6.06593e-04       5.44804e-04       4.68064e-15       1.44272e-05       5.80776e-01       8.74445e-01      
 1.77300e+00       6.06037e-04       5.50261e-04       4.68316e-15       1.46053e-05       5.80776e-01       8.79923e-01      
 1.78200e+00       6.05447e-04       5.55713e-04       4.68566e-15       1.47853e-05       5.80776e-01       8.85404e-01      
 1.79100e+00       6.04822e-04       5.61159e-04       4.68814e-15       1.49672e-05       5.80776e-01       8.90887e-01      
 1.80000e+00       6.04165e-04       5.66600e-04       4.69059e-15       1.51511e-05       5.80776e-01       8.96373e-01      
