
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd
 2.25000e-01       1.98312e-08       6.50861e-10       4.69058e-16       9.71125e-11       5.54661e-01       4.83089e-02      
 2.34000e-01       2.60025e-08       8.56025e-10       4.70864e-16       1.27684e-10       5.54661e-01       4.83224e-02      
 2.43000e-01       3.40464e-08       1.12484e-09       4.73151e-16       1.67713e-10       5.54661e-01       4.83401e-02      
 2.52000e-01       4.45061e-08       1.47652e-09       4.75987e-16       2.20040e-10       5.54661e-01       4.83632e-02      
 2.61000e-01       5.80703e-08       1.93581e-09       4.79446e-16       2.88305e-10       5.54661e-01       4.83934e-02      
 2.70000e-01       7.56050e-08       2.53441e-09       4.83605e-16       3.77163e-10       5.54661e-01       4.84327e-02      
 2.79000e-01       9.81913e-08       3.31278e-09       4.88544e-16       4.92518e-10       5.54661e-01       4.84838e-02      
 2.88000e-01       1.27165e-07       4.32223e-09       4.94340e-16       6.41813e-10       5.54661e-01       4.85498e-02      
 2.97000e-01       1.64161e-07       5.62739e-09       5.01071e-16       8.34351e-10       5.54661e-01       4.86350e-02      
 3.06000e-01       2.11154e-07       7.30915e-09       5.08807e-16       1.08165e-09       5.54661e-01       4.87444e-02      
 3.15000e-01       2.70495e-07       9.46782e-09       5.17612e-16       1.39782e-09       5.54661e-01       4.88843e-02      
 3.24000e-01       3.44945e-07       1.22267e-08       5.27538e-16       1.79990e-09       5.54661e-01       4.90621e-02      
 3.33000e-01       4.37685e-07       1.57360e-08       5.38625e-16       2.30822e-09       5.54661e-01       4.92869e-02      
 3.42000e-01       5.52310e-07       2.01761e-08       5.50897e-16       2.94657e-09       5.54661e-01       4.95689e-02      
 3.51000e-01       6.92798e-07       2.57620e-08       5.64364e-16       3.74231e-09       5.54661e-01       4.99201e-02      
 3.60000e-01       8.63443e-07       3.27455e-08       5.79015e-16       4.72620e-09       5.54661e-01       5.03537e-02      
 3.69000e-01       1.06876e-06       4.14186e-08       5.94822e-16       5.93203e-09       5.54661e-01       5.08842e-02      
 3.78000e-01       1.31336e-06       5.21142e-08       6.11741e-16       7.39592e-09       5.54661e-01       5.15268e-02      
 3.87000e-01       1.60180e-06       6.52066e-08       6.29706e-16       9.15531e-09       5.54661e-01       5.22968e-02      
 3.96000e-01       1.93844e-06       8.11106e-08       6.48637e-16       1.12478e-08       5.54661e-01       5.32094e-02      
 4.05000e-01       2.32729e-06       1.00278e-07       6.68439e-16       1.37098e-08       5.54661e-01       5.42786e-02      
 4.14000e-01       2.77189e-06       1.23197e-07       6.89002e-16       1.65751e-08       5.54661e-01       5.55169e-02      
 4.23000e-01       3.27533e-06       1.50381e-07       7.10206e-16       1.98742e-08       5.54661e-01       5.69346e-02      
 4.32000e-01       3.84020e-06       1.82375e-07       7.31922e-16       2.36331e-08       5.54661e-01       5.85396e-02      
 4.41000e-01       4.46880e-06       2.19740e-07       7.54018e-16       2.78731e-08       5.54661e-01       6.03373e-02      
 4.50000e-01       5.16324e-06       2.63061e-07       7.76357e-16       3.26113e-08       5.54661e-01       6.23306e-02      
 4.59000e-01       5.92574e-06       3.12939e-07       7.98803e-16       3.78607e-08       5.54661e-01       6.45204e-02      
 4.68000e-01       6.75876e-06       3.69999e-07       8.21224e-16       4.36316e-08       5.54661e-01       6.69062e-02      
 4.77000e-01       7.66522e-06       4.34888e-07       8.43494e-16       4.99320e-08       5.54661e-01       6.94860e-02      
 4.86000e-01       8.64854e-06       5.08283e-07       8.65495e-16       5.67692e-08       5.54661e-01       7.22575e-02      
 4.95000e-01       9.71262e-06       5.90891e-07       8.87119e-16       6.41502e-08       5.54661e-01       7.52180e-02      
 5.04000e-01       1.08617e-05       6.83460e-07       9.08269e-16       7.20823e-08       5.54661e-01       7.83645e-02      
 5.13000e-01       1.21003e-05       7.86774e-07       9.28860e-16       8.05733e-08       5.54661e-01       8.16946e-02      
 5.22000e-01       1.34326e-05       9.01658e-07       9.48821e-16       8.96320e-08       5.54661e-01       8.52058e-02      
 5.31000e-01       1.48627e-05       1.02897e-06       9.68093e-16       9.92676e-08       5.54661e-01       8.88957e-02      
 5.40000e-01       1.63940e-05       1.16962e-06       9.86630e-16       1.09489e-07       5.54661e-01       9.27619e-02      
 5.49000e-01       1.80291e-05       1.32452e-06       1.00440e-15       1.20307e-07       5.54661e-01       9.68019e-02      
 5.58000e-01       1.97695e-05       1.49460e-06       1.02138e-15       1.31729e-07       5.54661e-01       1.01013e-01      
 5.67000e-01       2.16157e-05       1.68084e-06       1.03755e-15       1.43763e-07       5.54661e-01       1.05392e-01      
 5.76000e-01       2.35670e-05       1.88416e-06       1.05292e-15       1.56416e-07       5.54661e-01       1.09936e-01      
 5.85000e-01       2.56212e-05       2.10552e-06       1.06748e-15       1.69693e-07       5.54661e-01       1.14640e-01      
 5.94000e-01       2.77751e-05       2.34582e-06       1.08126e-15       1.83596e-07       5.54661e-01       1.19500e-01      
 6.03000e-01       3.00242e-05       2.60594e-06       1.09426e-15       1.98127e-07       5.54661e-01       1.24509e-01      
 6.12000e-01       3.23631e-05       2.88671e-06       1.10651e-15       2.13285e-07       5.54661e-01       1.29663e-01      
 6.21000e-01       3.47852e-05       3.18892e-06       1.11804e-15       2.29066e-07       5.54661e-01       1.34955e-01      
 6.30000e-01       3.72835e-05       3.51327e-06       1.12888e-15       2.45467e-07       5.54661e-01       1.40377e-01      
 6.39000e-01       3.98499e-05       3.86043e-06       1.13905e-15       2.62478e-07       5.54661e-01       1.45923e-01      
 6.48000e-01       4.24764e-05       4.23095e-06       1.14860e-15       2.80093e-07       5.54661e-01       1.51584e-01      
 6.57000e-01       4.51544e-05       4.62536e-06       1.15754e-15       2.98300e-07       5.54661e-01       1.57353e-01      
 6.66000e-01       4.78754e-05       5.04406e-06       1.16592e-15       3.17088e-07       5.54661e-01       1.63222e-01      
 6.75000e-01       5.06307e-05       5.48742e-06       1.17377e-15       3.36445e-07       5.54661e-01       1.69183e-01      
 6.84000e-01       5.34120e-05       5.95569e-06       1.18112e-15       3.56357e-07       5.54661e-01       1.75227e-01      
 6.93000e-01       5.62114e-05       6.44909e-06       1.18800e-15       3.76809e-07       5.54661e-01       1.81347e-01      
 7.02000e-01       5.90211e-05       6.96772e-06       1.19444e-15       3.97787e-07       5.54661e-01       1.87535e-01      
 7.11000e-01       6.18341e-05       7.51166e-06       1.20048e-15       4.19276e-07       5.54661e-01       1.93784e-01      
 7.20000e-01       6.46436e-05       8.08091e-06       1.20614e-15       4.41260e-07       5.54661e-01       2.00087e-01      
 7.29000e-01       6.74437e-05       8.67540e-06       1.21144e-15       4.63725e-07       5.54661e-01       2.06436e-01      
 7.38000e-01       7.02287e-05       9.29502e-06       1.21641e-15       4.86655e-07       5.54661e-01       2.12825e-01      
 7.47000e-01       7.29938e-05       9.93962e-06       1.22108e-15       5.10036e-07       5.54661e-01       2.19249e-01      
 7.56000e-01       7.57346e-05       1.06090e-05       1.22546e-15       5.33853e-07       5.54661e-01       2.25701e-01      
 7.65000e-01       7.84472e-05       1.13029e-05       1.22959e-15       5.58093e-07       5.54661e-01       2.32176e-01      
 7.74000e-01       8.11283e-05       1.20211e-05       1.23346e-15       5.82742e-07       5.54661e-01       2.38670e-01      
 7.83000e-01       8.37751e-05       1.27632e-05       1.23712e-15       6.07786e-07       5.54661e-01       2.45177e-01      
 7.92000e-01       8.63851e-05       1.35290e-05       1.24056e-15       6.33214e-07       5.54661e-01       2.51694e-01      
 8.01000e-01       8.89563e-05       1.43182e-05       1.24381e-15       6.59014e-07       5.54661e-01       2.58217e-01      
 8.10000e-01       9.14873e-05       1.51302e-05       1.24688e-15       6.85175e-07       5.54661e-01       2.64741e-01      
 8.19000e-01       9.39765e-05       1.59649e-05       1.24979e-15       7.11686e-07       5.54661e-01       2.71265e-01      
 8.28000e-01       9.64232e-05       1.68217e-05       1.25254e-15       7.38536e-07       5.54661e-01       2.77785e-01      
 8.37000e-01       9.88265e-05       1.77004e-05       1.25516e-15       7.65718e-07       5.54661e-01       2.84299e-01      
 8.46000e-01       1.01186e-04       1.86005e-05       1.25764e-15       7.93221e-07       5.54661e-01       2.90803e-01      
 8.55000e-01       1.03501e-04       1.95217e-05       1.25999e-15       8.21037e-07       5.54661e-01       2.97298e-01      
 8.64000e-01       1.05772e-04       2.04635e-05       1.26224e-15       8.49159e-07       5.54661e-01       3.03779e-01      
 8.73000e-01       1.07999e-04       2.14255e-05       1.26438e-15       8.77580e-07       5.54661e-01       3.10246e-01      
 8.82000e-01       1.10181e-04       2.24073e-05       1.26642e-15       9.06292e-07       5.54661e-01       3.16698e-01      
 8.91000e-01       1.12320e-04       2.34086e-05       1.26838e-15       9.35290e-07       5.54661e-01       3.23132e-01      
 9.00000e-01       1.14415e-04       2.44290e-05       1.27024e-15       9.64568e-07       5.54661e-01       3.29549e-01      
 9.09000e-01       1.16467e-04       2.54680e-05       1.27204e-15       9.94120e-07       5.54661e-01       3.35946e-01      
 9.18000e-01       1.18477e-04       2.65252e-05       1.27376e-15       1.02394e-06       5.54661e-01       3.42324e-01      
 9.27000e-01       1.20444e-04       2.76004e-05       1.27541e-15       1.05403e-06       5.54661e-01       3.48682e-01      
 9.36000e-01       1.22369e-04       2.86931e-05       1.27700e-15       1.08437e-06       5.54661e-01       3.55018e-01      
 9.45000e-01       1.24254e-04       2.98029e-05       1.27853e-15       1.11498e-06       5.54661e-01       3.61334e-01      
 9.54000e-01       1.26098e-04       3.09295e-05       1.28001e-15       1.14583e-06       5.54661e-01       3.67627e-01      
 9.63000e-01       1.27902e-04       3.20725e-05       1.28143e-15       1.17694e-06       5.54661e-01       3.73899e-01      
 9.72000e-01       1.29667e-04       3.32315e-05       1.28281e-15       1.20829e-06       5.54661e-01       3.80148e-01      
 9.81000e-01       1.31394e-04       3.44063e-05       1.28415e-15       1.23989e-06       5.54661e-01       3.86374e-01      
 9.90000e-01       1.33082e-04       3.55964e-05       1.28544e-15       1.27172e-06       5.54661e-01       3.92579e-01      
 9.99000e-01       1.34733e-04       3.68016e-05       1.28669e-15       1.30380e-06       5.54661e-01       3.98761e-01      
 1.00800e+00       1.36347e-04       3.80214e-05       1.28791e-15       1.33612e-06       5.54661e-01       4.04920e-01      
 1.01700e+00       1.37925e-04       3.92557e-05       1.28910e-15       1.36867e-06       5.54661e-01       4.11058e-01      
 1.02600e+00       1.39467e-04       4.05039e-05       1.29025e-15       1.40146e-06       5.54661e-01       4.17173e-01      
 1.03500e+00       1.40975e-04       4.17659e-05       1.29137e-15       1.43448e-06       5.54661e-01       4.23266e-01      
 1.04400e+00       1.42447e-04       4.30412e-05       1.29246e-15       1.46773e-06       5.54661e-01       4.29337e-01      
 1.05300e+00       1.43886e-04       4.43297e-05       1.29353e-15       1.50121e-06       5.54661e-01       4.35387e-01      
 1.06200e+00       1.45292e-04       4.56310e-05       1.29457e-15       1.53493e-06       5.54661e-01       4.41415e-01      
 1.07100e+00       1.46664e-04       4.69448e-05       1.29559e-15       1.56887e-06       5.54661e-01       4.47422e-01      
 1.08000e+00       1.48004e-04       4.82707e-05       1.29658e-15       1.60305e-06       5.54661e-01       4.53408e-01      
 1.08900e+00       1.49313e-04       4.96086e-05       1.29756e-15       1.63745e-06       5.54661e-01       4.59374e-01      
 1.09800e+00       1.50589e-04       5.09582e-05       1.29851e-15       1.67209e-06       5.54661e-01       4.65319e-01      
 1.10700e+00       1.51835e-04       5.23190e-05       1.29945e-15       1.70695e-06       5.54661e-01       4.71245e-01      
 1.11600e+00       1.53051e-04       5.36910e-05       1.30037e-15       1.74205e-06       5.54661e-01       4.77151e-01      
 1.12500e+00       1.54237e-04       5.50738e-05       1.30127e-15       1.77738e-06       5.54661e-01       4.83038e-01      
 1.13400e+00       1.55393e-04       5.64671e-05       1.30215e-15       1.81293e-06       5.54661e-01       4.88906e-01      
 1.14300e+00       1.56520e-04       5.78706e-05       1.30302e-15       1.84872e-06       5.54661e-01       4.94756e-01      
 1.15200e+00       1.57618e-04       5.92842e-05       1.30388e-15       1.88474e-06       5.54661e-01       5.00588e-01      
 1.16100e+00       1.58688e-04       6.07076e-05       1.30472e-15       1.92100e-06       5.54661e-01       5.06401e-01      
 1.17000e+00       1.59731e-04       6.21404e-05       1.30556e-15       1.95749e-06       5.54661e-01       5.12198e-01      
 1.17900e+00       1.60745e-04       6.35825e-05       1.30637e-15       1.99422e-06       5.54661e-01       5.17977e-01      
 1.18800e+00       1.61733e-04       6.50336e-05       1.30718e-15       2.03118e-06       5.54661e-01       5.23740e-01      
 1.19700e+00       1.62694e-04       6.64935e-05       1.30798e-15       2.06838e-06       5.54661e-01       5.29487e-01      
 1.20600e+00       1.63629e-04       6.79619e-05       1.30876e-15       2.10583e-06       5.54661e-01       5.35218e-01      
 1.21500e+00       1.64538e-04       6.94387e-05       1.30954e-15       2.14351e-06       5.54661e-01       5.40934e-01      
 1.22400e+00       1.65422e-04       7.09234e-05       1.31031e-15       2.18144e-06       5.54661e-01       5.46634e-01      
 1.23300e+00       1.66280e-04       7.24161e-05       1.31107e-15       2.21962e-06       5.54661e-01       5.52320e-01      
 1.24200e+00       1.67114e-04       7.39163e-05       1.31182e-15       2.25804e-06       5.54661e-01       5.57992e-01      
 1.25100e+00       1.67923e-04       7.54239e-05       1.31257e-15       2.29671e-06       5.54661e-01       5.63649e-01      
 1.26000e+00       1.68708e-04       7.69387e-05       1.31330e-15       2.33564e-06       5.54661e-01       5.69293e-01      
 1.26900e+00       1.69470e-04       7.84605e-05       1.31403e-15       2.37482e-06       5.54661e-01       5.74925e-01      
 1.27800e+00       1.70207e-04       7.99890e-05       1.31476e-15       2.41425e-06       5.54661e-01       5.80543e-01      
 1.28700e+00       1.70922e-04       8.15241e-05       1.31548e-15       2.45395e-06       5.54661e-01       5.86149e-01      
 1.29600e+00       1.71614e-04       8.30655e-05       1.31619e-15       2.49391e-06       5.54661e-01       5.91743e-01      
 1.30500e+00       1.72284e-04       8.46130e-05       1.31690e-15       2.53413e-06       5.54661e-01       5.97325e-01      
 1.31400e+00       1.72931e-04       8.61664e-05       1.31760e-15       2.57463e-06       5.54661e-01       6.02896e-01      
 1.32300e+00       1.73557e-04       8.77256e-05       1.31830e-15       2.61539e-06       5.54661e-01       6.08456e-01      
 1.33200e+00       1.74161e-04       8.92903e-05       1.31900e-15       2.65643e-06       5.54661e-01       6.14005e-01      
 1.34100e+00       1.74744e-04       9.08603e-05       1.31969e-15       2.69774e-06       5.54661e-01       6.19544e-01      
 1.35000e+00       1.75306e-04       9.24355e-05       1.32038e-15       2.73934e-06       5.54661e-01       6.25074e-01      
 1.35900e+00       1.75847e-04       9.40157e-05       1.32107e-15       2.78122e-06       5.54661e-01       6.30593e-01      
 1.36800e+00       1.76368e-04       9.56006e-05       1.32175e-15       2.82339e-06       5.54661e-01       6.36104e-01      
 1.37700e+00       1.76870e-04       9.71902e-05       1.32243e-15       2.86585e-06       5.54661e-01       6.41606e-01      
 1.38600e+00       1.77351e-04       9.87841e-05       1.32312e-15       2.90861e-06       5.54661e-01       6.47099e-01      
 1.39500e+00       1.77813e-04       1.00382e-04       1.32379e-15       2.95167e-06       5.54661e-01       6.52584e-01      
 1.40400e+00       1.78256e-04       1.01985e-04       1.32447e-15       2.99503e-06       5.54661e-01       6.58061e-01      
 1.41300e+00       1.78680e-04       1.03591e-04       1.32515e-15       3.03869e-06       5.54661e-01       6.63531e-01      
 1.42200e+00       1.79085e-04       1.05201e-04       1.32583e-15       3.08267e-06       5.54661e-01       6.68993e-01      
 1.43100e+00       1.79472e-04       1.06814e-04       1.32651e-15       3.12697e-06       5.54661e-01       6.74448e-01      
 1.44000e+00       1.79842e-04       1.08431e-04       1.32718e-15       3.17159e-06       5.54661e-01       6.79897e-01      
 1.44900e+00       1.80193e-04       1.10051e-04       1.32786e-15       3.21653e-06       5.54661e-01       6.85340e-01      
 1.45800e+00       1.80527e-04       1.11674e-04       1.32854e-15       3.26181e-06       5.54661e-01       6.90776e-01      
 1.46700e+00       1.80843e-04       1.13301e-04       1.32922e-15       3.30742e-06       5.54661e-01       6.96207e-01      
 1.47600e+00       1.81143e-04       1.14930e-04       1.32990e-15       3.35337e-06       5.54661e-01       7.01632e-01      
 1.48500e+00       1.81426e-04       1.16561e-04       1.33058e-15       3.39967e-06       5.54661e-01       7.07052e-01      
 1.49400e+00       1.81692e-04       1.18195e-04       1.33127e-15       3.44632e-06       5.54661e-01       7.12468e-01      
 1.50300e+00       1.81943e-04       1.19831e-04       1.33195e-15       3.49332e-06       5.54661e-01       7.17878e-01      
 1.51200e+00       1.82177e-04       1.21470e-04       1.33264e-15       3.54069e-06       5.54661e-01       7.23285e-01      
 1.52100e+00       1.82396e-04       1.23111e-04       1.33333e-15       3.58843e-06       5.54661e-01       7.28687e-01      
 1.53000e+00       1.82599e-04       1.24753e-04       1.33403e-15       3.63654e-06       5.54661e-01       7.34086e-01      
 1.53900e+00       1.82787e-04       1.26397e-04       1.33473e-15       3.68502e-06       5.54661e-01       7.39481e-01      
 1.54800e+00       1.82960e-04       1.28043e-04       1.33543e-15       3.73390e-06       5.54661e-01       7.44873e-01      
 1.55700e+00       1.83118e-04       1.29690e-04       1.33613e-15       3.78317e-06       5.54661e-01       7.50262e-01      
 1.56600e+00       1.83261e-04       1.31339e-04       1.33684e-15       3.83284e-06       5.54661e-01       7.55648e-01      
 1.57500e+00       1.83391e-04       1.32989e-04       1.33755e-15       3.88291e-06       5.54661e-01       7.61031e-01      
 1.58400e+00       1.83506e-04       1.34640e-04       1.33826e-15       3.93340e-06       5.54661e-01       7.66413e-01      
 1.59300e+00       1.83608e-04       1.36292e-04       1.33898e-15       3.98430e-06       5.54661e-01       7.71792e-01      
 1.60200e+00       1.83696e-04       1.37945e-04       1.33970e-15       4.03563e-06       5.54661e-01       7.77169e-01      
 1.61100e+00       1.83770e-04       1.39599e-04       1.34042e-15       4.08740e-06       5.54661e-01       7.82545e-01      
 1.62000e+00       1.83832e-04       1.41253e-04       1.34115e-15       4.13960e-06       5.54661e-01       7.87920e-01      
 1.62900e+00       1.83880e-04       1.42907e-04       1.34187e-15       4.19226e-06       5.54661e-01       7.93294e-01      
 1.63800e+00       1.83916e-04       1.44563e-04       1.34261e-15       4.24537e-06       5.54661e-01       7.98666e-01      
 1.64700e+00       1.83939e-04       1.46218e-04       1.34334e-15       4.29895e-06       5.54661e-01       8.04038e-01      
 1.65600e+00       1.83950e-04       1.47873e-04       1.34408e-15       4.35300e-06       5.54661e-01       8.09410e-01      
 1.66500e+00       1.83948e-04       1.49529e-04       1.34481e-15       4.40753e-06       5.54661e-01       8.14781e-01      
 1.67400e+00       1.83935e-04       1.51184e-04       1.34555e-15       4.46255e-06       5.54661e-01       8.20152e-01      
 1.68300e+00       1.83910e-04       1.52840e-04       1.34629e-15       4.51806e-06       5.54661e-01       8.25524e-01      
 1.69200e+00       1.83873e-04       1.54495e-04       1.34702e-15       4.57409e-06       5.54661e-01       8.30895e-01      
 1.70100e+00       1.83826e-04       1.56149e-04       1.34776e-15       4.63063e-06       5.54661e-01       8.36268e-01      
 1.71000e+00       1.83767e-04       1.57803e-04       1.34849e-15       4.68770e-06       5.54661e-01       8.41641e-01      
 1.71900e+00       1.83697e-04       1.59457e-04       1.34923e-15       4.74531e-06       5.54661e-01       8.47014e-01      
 1.72800e+00       1.83616e-04       1.61110e-04       1.34996e-15       4.80345e-06       5.54661e-01       8.52390e-01      
 1.73700e+00       1.83525e-04       1.62762e-04       1.35068e-15       4.86216e-06       5.54661e-01       8.57766e-01      
 1.74600e+00       1.83423e-04       1.64413e-04       1.35140e-15       4.92143e-06       5.54661e-01       8.63144e-01      
 1.75500e+00       1.83311e-04       1.66064e-04       1.35212e-15       4.98128e-06       5.54661e-01       8.68523e-01      
 1.76400e+00       1.83189e-04       1.67713e-04       1.35283e-15       5.04171e-06       5.54661e-01       8.73904e-01      
 1.77300e+00       1.83057e-04       1.69361e-04       1.35353e-15       5.10274e-06       5.54661e-01       8.79287e-01      
 1.78200e+00       1.82916e-04       1.71008e-04       1.35423e-15       5.16438e-06       5.54661e-01       8.84673e-01      
 1.79100e+00       1.82764e-04       1.72653e-04       1.35492e-15       5.22664e-06       5.54661e-01       8.90060e-01      
 1.80000e+00       1.82604e-04       1.74298e-04       1.35560e-15       5.28953e-06       5.54661e-01       8.95451e-01      
