
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       2.80100e-05      -2.17738e-05       1.40403e-14       3.43169e-07      -4.45163e-01      -1.24649e+00      -4.45163e-01      
 9.00000e-02       2.67941e-05      -1.93071e-05       1.40268e-14       2.93001e-07      -4.45163e-01      -1.15441e+00      -4.45163e-01      
 1.80000e-01       2.55060e-05      -1.69531e-05       1.40099e-14       2.50113e-07      -4.45163e-01      -1.06429e+00      -4.45163e-01      
 2.70000e-01       2.41433e-05      -1.47183e-05       1.39896e-14       2.12481e-07      -4.45163e-01      -9.76071e-01      -4.45163e-01      
 3.60000e-01       2.27025e-05      -1.26096e-05       1.39652e-14       1.79046e-07      -4.45163e-01      -8.89681e-01      -4.45163e-01      
 4.50000e-01       2.11798e-05      -1.06343e-05       1.39351e-14       1.49192e-07      -4.45163e-01      -8.05054e-01      -4.45163e-01      
 5.40000e-01       1.95711e-05      -8.79983e-06       1.38976e-14       1.22535e-07      -4.45163e-01      -7.22125e-01      -4.45163e-01      
 6.30000e-01       1.78724e-05      -7.11418e-06       1.38500e-14       9.88156e-08      -4.45163e-01      -6.40834e-01      -4.45163e-01      
 7.20000e-01       1.60795e-05      -5.58562e-06       1.37885e-14       7.78511e-08      -4.45163e-01      -5.61129e-01      -4.45163e-01      
 8.10000e-01       1.41871e-05      -4.22286e-06       1.37071e-14       5.95088e-08      -4.45163e-01      -4.82972e-01      -4.45163e-01      
 9.00000e-01       1.21881e-05      -3.03515e-06       1.35945e-14       4.36932e-08      -4.45163e-01      -4.06360e-01      -4.45163e-01      
 9.90000e-01       1.00716e-05      -2.03254e-06       1.34262e-14       3.03410e-08      -4.45163e-01      -3.31394e-01      -4.45163e-01      
 1.08000e+00       7.82487e-06      -1.22619e-06       1.31415e-14       1.94245e-08      -4.45163e-01      -2.58443e-01      -4.45163e-01      
 1.17000e+00       5.45529e-06      -6.27845e-07       1.25789e-14       1.09596e-08      -4.45163e-01      -1.88612e-01      -4.45163e-01      
 1.26000e+00       3.08487e-06      -2.44585e-07       1.13420e-14       5.00321e-09      -4.45163e-01      -1.24882e-01      -4.45163e-01      
 1.35000e+00       1.13966e-06      -6.01241e-08       8.85512e-15       1.56193e-09      -4.45163e-01      -7.42047e-02      -4.45163e-01      
 1.44000e+00       2.03487e-07      -8.04151e-09       5.66828e-15       2.63231e-10      -4.45163e-01      -4.71454e-02      -4.45163e-01      
 1.53000e+00       1.99182e-08      -6.85719e-10       3.83665e-15       2.43647e-11      -4.45163e-01      -4.08048e-02      -4.45163e-01      
 1.62000e+00       1.40740e-09      -4.65707e-11       3.40360e-15       1.64776e-12      -4.45163e-01      -4.01639e-02      -4.45163e-01      
 1.71000e+00       8.70523e-11      -4.25180e-12       3.40213e-15       1.00451e-13      -4.45163e-01      -4.01202e-02      -4.45163e-01      
 1.80000e+00       5.18760e-12      -2.67229e-12       3.50900e-15       5.96751e-15      -4.45163e-01      -4.01175e-02      -4.45163e-01      
