
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       1.14959e-05      -8.85076e-06       3.44560e-14       6.41610e-08      -4.41447e-01      -1.24858e+00      -4.41447e-01      
 9.00000e-02       1.09737e-05      -7.83943e-06       3.44297e-14       5.35444e-08      -4.41447e-01      -1.15617e+00      -4.41447e-01      
 1.80000e-01       1.04244e-05      -6.87631e-06       3.43955e-14       4.51010e-08      -4.41447e-01      -1.06576e+00      -4.41447e-01      
 2.70000e-01       9.84736e-06      -5.96387e-06       3.43522e-14       3.80249e-08      -4.41447e-01      -9.77296e-01      -4.41447e-01      
 3.60000e-01       9.24120e-06      -5.10466e-06       3.42974e-14       3.19162e-08      -4.41447e-01      -8.90700e-01      -4.41447e-01      
 4.50000e-01       8.60455e-06      -4.30137e-06       3.42276e-14       2.65591e-08      -4.41447e-01      -8.05912e-01      -4.41447e-01      
 5.40000e-01       7.93600e-06      -3.55680e-06       3.41386e-14       2.18277e-08      -4.41447e-01      -7.22871e-01      -4.41447e-01      
 6.30000e-01       7.23415e-06      -2.87389e-06       3.40242e-14       1.76440e-08      -4.41447e-01      -6.41521e-01      -4.41447e-01      
 7.20000e-01       6.49756e-06      -2.25569e-06       3.38753e-14       1.39564e-08      -4.41447e-01      -5.61811e-01      -4.41447e-01      
 8.10000e-01       5.72447e-06      -1.70542e-06       3.36775e-14       1.07299e-08      -4.41447e-01      -4.83706e-01      -4.41447e-01      
 9.00000e-01       4.91236e-06      -1.22646e-06       3.34038e-14       7.94005e-09      -4.41447e-01      -4.07202e-01      -4.41447e-01      
 9.90000e-01       4.05724e-06      -8.22491e-07       3.29964e-14       5.57100e-09      -4.41447e-01      -3.32391e-01      -4.41447e-01      
 1.08000e+00       3.15424e-06      -4.97603e-07       3.23120e-14       3.61520e-09      -4.41447e-01      -2.59621e-01      -4.41447e-01      
 1.17000e+00       2.20549e-06      -2.56136e-07       3.09674e-14       2.07569e-09      -4.41447e-01      -1.89941e-01      -4.41447e-01      
 1.26000e+00       1.25652e-06      -1.00745e-07       2.80019e-14       9.68388e-10      -4.41447e-01      -1.26212e-01      -4.41447e-01      
 1.35000e+00       4.72183e-07      -2.51487e-08       2.19309e-14       3.09948e-10      -4.41447e-01      -7.51402e-02      -4.41447e-01      
 1.44000e+00       8.58966e-08      -3.39334e-09       1.39023e-14       5.32590e-11      -4.41447e-01      -4.72373e-02      -4.41447e-01      
 1.53000e+00       8.38261e-09      -2.87287e-10       9.14843e-15       4.91976e-12      -4.41447e-01      -4.04998e-02      -4.41447e-01      
 1.62000e+00       5.82539e-10      -1.96254e-11       8.00614e-15       3.26628e-13      -4.41447e-01      -3.98156e-02      -4.41447e-01      
 1.71000e+00       3.52083e-11      -2.58597e-12       7.99264e-15       1.94452e-14      -4.41447e-01      -3.97698e-02      -4.41447e-01      
 1.80000e+00       2.04714e-12      -2.57176e-12       8.25976e-15       1.12699e-15      -4.41447e-01      -3.97670e-02      -4.41447e-01      
