
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       2.14625e-05      -1.66174e-05       1.83836e-14       2.06270e-07      -4.43709e-01      -1.24768e+00      -4.43709e-01      
 9.00000e-02       2.05129e-05      -1.47281e-05       1.83673e-14       1.75169e-07      -4.43709e-01      -1.15541e+00      -4.43709e-01      
 1.80000e-01       1.95101e-05      -1.29267e-05       1.83468e-14       1.49059e-07      -4.43709e-01      -1.06514e+00      -4.43709e-01      
 2.70000e-01       1.84522e-05      -1.12180e-05       1.83216e-14       1.26404e-07      -4.43709e-01      -9.76780e-01      -4.43709e-01      
 3.60000e-01       1.73367e-05      -9.60702e-06       1.82907e-14       1.06414e-07      -4.43709e-01      -8.90271e-01      -4.43709e-01      
 4.50000e-01       1.61608e-05      -8.09917e-06       1.82522e-14       8.86416e-08      -4.43709e-01      -8.05547e-01      -4.43709e-01      
 5.40000e-01       1.49217e-05      -6.69997e-06       1.82037e-14       7.28152e-08      -4.43709e-01      -7.22543e-01      -4.43709e-01      
 6.30000e-01       1.36164e-05      -5.41526e-06       1.81419e-14       5.87554e-08      -4.43709e-01      -6.41202e-01      -4.43709e-01      
 7.20000e-01       1.22419e-05      -4.25111e-06       1.80618e-14       4.63384e-08      -4.43709e-01      -5.61472e-01      -4.43709e-01      
 8.10000e-01       1.07945e-05      -3.21391e-06       1.79556e-14       3.54757e-08      -4.43709e-01      -4.83314e-01      -4.43709e-01      
 9.00000e-01       9.26911e-06      -2.31044e-06       1.78087e-14       2.61038e-08      -4.43709e-01      -4.06728e-01      -4.43709e-01      
 9.90000e-01       7.65769e-06      -1.54806e-06       1.75896e-14       1.81806e-08      -4.43709e-01      -3.31809e-01      -4.43709e-01      
 1.08000e+00       5.95081e-06      -9.34939e-07       1.72198e-14       1.16861e-08      -4.43709e-01      -2.58918e-01      -4.43709e-01      
 1.17000e+00       4.15341e-06      -4.79701e-07       1.64907e-14       6.62917e-09      -4.43709e-01      -1.89138e-01      -4.43709e-01      
 1.26000e+00       2.35555e-06      -1.87578e-07       1.48855e-14       3.04771e-09      -4.43709e-01      -1.25404e-01      -4.43709e-01      
 1.35000e+00       8.76074e-07      -4.63868e-08       1.16349e-14       9.59521e-10      -4.43709e-01      -7.45670e-02      -4.43709e-01      
 1.44000e+00       1.57540e-07      -6.22413e-09       7.41771e-15       1.62732e-10      -4.43709e-01      -4.71768e-02      -4.43709e-01      
 1.53000e+00       1.53984e-08      -5.29036e-10       4.96589e-15       1.50414e-11      -4.43709e-01      -4.06841e-02      -4.43709e-01      
 1.62000e+00       1.08073e-09      -3.58465e-11       4.38267e-15       1.00973e-12      -4.43709e-01      -4.00269e-02      -4.43709e-01      
 1.71000e+00       6.62322e-11      -3.57941e-12       4.37878e-15       6.09769e-14      -4.43709e-01      -3.99823e-02      -4.43709e-01      
 1.80000e+00       3.90841e-12      -2.63114e-12       4.51978e-15       3.58701e-15      -4.43709e-01      -3.99796e-02      -4.43709e-01      
