
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       8.91873e-06      -6.85722e-06       4.44475e-14       4.04298e-08      -4.40850e-01      -1.24862e+00      -4.40850e-01      
 9.00000e-02       8.51098e-06      -6.07272e-06       4.44149e-14       3.34148e-08      -4.40850e-01      -1.15620e+00      -4.40850e-01      
 1.80000e-01       8.08259e-06      -5.32586e-06       4.43723e-14       2.79823e-08      -4.40850e-01      -1.06579e+00      -4.40850e-01      
 2.70000e-01       7.63292e-06      -4.61850e-06       4.43177e-14       2.35120e-08      -4.40850e-01      -9.77313e-01      -4.40850e-01      
 3.60000e-01       7.16101e-06      -3.95260e-06       4.42480e-14       1.96989e-08      -4.40850e-01      -8.90715e-01      -4.40850e-01      
 4.50000e-01       6.66581e-06      -3.33021e-06       4.41589e-14       1.63803e-08      -4.40850e-01      -8.05928e-01      -4.40850e-01      
 5.40000e-01       6.14624e-06      -2.75349e-06       4.40447e-14       1.34632e-08      -4.40850e-01      -7.22893e-01      -4.40850e-01      
 6.30000e-01       5.60124e-06      -2.22465e-06       4.38975e-14       1.08905e-08      -4.40850e-01      -6.41554e-01      -4.40850e-01      
 7.20000e-01       5.02972e-06      -1.74606e-06       4.37059e-14       8.62569e-09      -4.40850e-01      -5.61862e-01      -4.40850e-01      
 8.10000e-01       4.43037e-06      -1.32014e-06       4.34512e-14       6.64404e-09      -4.40850e-01      -4.83781e-01      -4.40850e-01      
 9.00000e-01       3.80127e-06      -9.49487e-07       4.30987e-14       4.92882e-09      -4.40850e-01      -4.07307e-01      -4.40850e-01      
 9.90000e-01       3.13939e-06      -6.36898e-07       4.25743e-14       3.46924e-09      -4.40850e-01      -3.32531e-01      -4.40850e-01      
 1.08000e+00       2.44097e-06      -3.85499e-07       4.16943e-14       2.26027e-09      -4.40850e-01      -2.59799e-01      -4.40850e-01      
 1.17000e+00       1.70758e-06      -1.98600e-07       3.99672e-14       1.30405e-09      -4.40850e-01      -1.90150e-01      -4.40850e-01      
 1.26000e+00       9.74015e-07      -7.82348e-08       3.61567e-14       6.11834e-10      -4.40850e-01      -1.26425e-01      -4.40850e-01      
 1.35000e+00       3.67011e-07      -1.95783e-08       2.83339e-14       1.97060e-10      -4.40850e-01      -7.52934e-02      -4.40850e-01      
 1.44000e+00       6.69743e-08      -2.64596e-09       1.79364e-14       3.40509e-11      -4.40850e-01      -4.72557e-02      -4.40850e-01      
 1.53000e+00       6.53419e-09      -2.23869e-10       1.17496e-14       3.14766e-12      -4.40850e-01      -4.04520e-02      -4.40850e-01      
 1.62000e+00       4.52959e-10      -1.54321e-11       1.02588e-14       2.08388e-13      -4.40850e-01      -3.97604e-02      -4.40850e-01      
 1.71000e+00       2.72792e-11      -2.33370e-12       1.02392e-14       1.23602e-14      -4.40850e-01      -3.97142e-02      -4.40850e-01      
 1.80000e+00       1.58008e-12      -2.55695e-12       1.05846e-14       7.13615e-16      -4.40850e-01      -3.97114e-02      -4.40850e-01      
