
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       1.37389e-05      -1.05906e-05       2.88087e-14       8.91734e-08      -4.41962e-01      -1.24847e+00      -4.41962e-01      
 9.00000e-02       1.31183e-05      -9.38175e-06       2.87859e-14       7.48524e-08      -4.41962e-01      -1.15608e+00      -4.41962e-01      
 1.80000e-01       1.24651e-05      -8.23025e-06       2.87566e-14       6.32661e-08      -4.41962e-01      -1.06570e+00      -4.41962e-01      
 2.70000e-01       1.17781e-05      -7.13905e-06       2.87196e-14       5.34453e-08      -4.41962e-01      -9.77242e-01      -4.41962e-01      
 3.60000e-01       1.10559e-05      -6.11125e-06       2.86732e-14       4.49055e-08      -4.41962e-01      -8.90655e-01      -4.41962e-01      
 4.50000e-01       1.02968e-05      -5.15009e-06       2.86145e-14       3.73821e-08      -4.41962e-01      -8.05872e-01      -4.41962e-01      
 5.40000e-01       9.49907e-06      -4.25898e-06       2.85397e-14       3.07191e-08      -4.41962e-01      -7.22831e-01      -4.41962e-01      
 6.30000e-01       8.66096e-06      -3.44147e-06       2.84437e-14       2.48182e-08      -4.41962e-01      -6.41475e-01      -4.41962e-01      
 7.20000e-01       7.78072e-06      -2.70127e-06       2.83190e-14       1.96137e-08      -4.41962e-01      -5.61755e-01      -4.41962e-01      
 8.10000e-01       6.85622e-06      -2.04227e-06       2.81534e-14       1.50601e-08      -4.41962e-01      -4.83632e-01      -4.41962e-01      
 9.00000e-01       5.88436e-06      -1.46858e-06       2.79243e-14       1.11256e-08      -4.41962e-01      -4.07104e-01      -4.41962e-01      
 9.90000e-01       4.86030e-06      -9.84655e-07       2.75830e-14       7.78917e-09      -4.41962e-01      -3.32265e-01      -4.41962e-01      
 1.08000e+00       3.77817e-06      -5.95473e-07       2.70091e-14       5.04077e-09      -4.41962e-01      -2.59465e-01      -4.41962e-01      
 1.17000e+00       2.64066e-06      -3.06289e-07       2.58807e-14       2.88437e-09      -4.41962e-01      -1.89760e-01      -4.41962e-01      
 1.26000e+00       1.50290e-06      -1.20311e-07       2.33930e-14       1.34027e-09      -4.41962e-01      -1.26028e-01      -4.41962e-01      
 1.35000e+00       5.63444e-07      -2.99686e-08       1.83124e-14       4.27078e-10      -4.41962e-01      -7.50087e-02      -4.41962e-01      
 1.44000e+00       1.02224e-07      -4.03828e-09       1.16229e-14       7.31150e-11      -4.41962e-01      -4.72222e-02      -4.41962e-01      
 1.53000e+00       9.97882e-09      -3.42141e-10       7.67849e-15       6.75281e-12      -4.41962e-01      -4.05413e-02      -4.41962e-01      
 1.62000e+00       6.94985e-10      -2.32727e-11       6.73294e-15       4.49435e-13      -4.41962e-01      -3.98635e-02      -4.41962e-01      
 1.71000e+00       4.21353e-11      -2.80689e-12       6.72288e-15       2.68424e-14      -4.41962e-01      -3.98179e-02      -4.41962e-01      
 1.80000e+00       2.45805e-12      -2.58482e-12       6.94571e-15       1.56092e-15      -4.41962e-01      -3.98152e-02      -4.41962e-01      
