
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       1.27800e-05      -9.84622e-06       3.09807e-14       7.79842e-08      -4.41742e-01      -1.24853e+00      -4.41742e-01      
 9.00000e-02       1.22013e-05      -8.72183e-06       3.09566e-14       6.53117e-08      -4.41742e-01      -1.15613e+00      -4.41742e-01      
 1.80000e-01       1.15924e-05      -7.65089e-06       3.09254e-14       5.51284e-08      -4.41742e-01      -1.06573e+00      -4.41742e-01      
 2.70000e-01       1.09523e-05      -6.63614e-06       3.08860e-14       4.65353e-08      -4.41742e-01      -9.77270e-01      -4.41742e-01      
 3.60000e-01       1.02796e-05      -5.68045e-06       3.08363e-14       3.90841e-08      -4.41742e-01      -8.90678e-01      -4.41742e-01      
 4.50000e-01       9.57277e-06      -4.78684e-06       3.07734e-14       3.25314e-08      -4.41742e-01      -8.05892e-01      -4.41742e-01      
 5.40000e-01       8.83020e-06      -3.95843e-06       3.06931e-14       2.67345e-08      -4.41742e-01      -7.22851e-01      -4.41742e-01      
 6.30000e-01       8.05032e-06      -3.19852e-06       3.05900e-14       2.16036e-08      -4.41742e-01      -6.41497e-01      -4.41742e-01      
 7.20000e-01       7.23149e-06      -2.51054e-06       3.04560e-14       1.70793e-08      -4.41742e-01      -5.61780e-01      -4.41742e-01      
 8.10000e-01       6.37174e-06      -1.89808e-06       3.02780e-14       1.31208e-08      -4.41742e-01      -4.83664e-01      -4.41742e-01      
 9.00000e-01       5.46823e-06      -1.36494e-06       3.00318e-14       9.69954e-09      -4.41742e-01      -4.07146e-01      -4.41742e-01      
 9.90000e-01       4.51649e-06      -9.15251e-07       2.96650e-14       6.79670e-09      -4.41742e-01      -3.32319e-01      -4.41742e-01      
 1.08000e+00       3.51106e-06      -5.53595e-07       2.90487e-14       4.40338e-09      -4.41742e-01      -2.59531e-01      -4.41742e-01      
 1.17000e+00       2.45440e-06      -2.84838e-07       2.78371e-14       2.52313e-09      -4.41742e-01      -1.89838e-01      -4.41742e-01      
 1.26000e+00       1.39751e-06      -1.11949e-07       2.51656e-14       1.17434e-09      -4.41742e-01      -1.26107e-01      -4.41742e-01      
 1.35000e+00       5.24457e-07      -2.79111e-08       1.97041e-14       3.74884e-10      -4.41742e-01      -7.50647e-02      -4.41742e-01      
 1.44000e+00       9.52592e-08      -3.76316e-09       1.24995e-14       6.42750e-11      -4.41742e-01      -4.72286e-02      -4.41742e-01      
 1.53000e+00       9.29777e-09      -3.18727e-10       8.24382e-15       5.93657e-12      -4.41742e-01      -4.05236e-02      -4.41742e-01      
 1.62000e+00       6.46946e-10      -2.17135e-11       7.22263e-15       3.94692e-13      -4.41742e-01      -3.98431e-02      -4.41742e-01      
 1.71000e+00       3.91706e-11      -2.71228e-12       7.21125e-15       2.35406e-14      -4.41742e-01      -3.97974e-02      -4.41742e-01      
 1.80000e+00       2.28185e-12      -2.57921e-12       7.45111e-15       1.36696e-15      -4.41742e-01      -3.97946e-02      -4.41742e-01      
