
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       6.61239e-06      -5.07494e-06       6.00855e-14       2.37876e-08      -4.40302e-01      -1.24986e+00      -4.40302e-01      
 9.00000e-02       6.30766e-06      -4.49343e-06       6.00431e-14       1.93838e-08      -4.40302e-01      -1.15726e+00      -4.40302e-01      
 1.80000e-01       5.98790e-06      -3.94001e-06       5.99873e-14       1.60933e-08      -4.40302e-01      -1.06669e+00      -4.40302e-01      
 2.70000e-01       5.65267e-06      -3.41607e-06       5.99151e-14       1.34542e-08      -4.40302e-01      -9.78072e-01      -4.40302e-01      
 3.60000e-01       5.30127e-06      -2.92302e-06       5.98221e-14       1.12417e-08      -4.40302e-01      -8.91348e-01      -4.40302e-01      
 4.50000e-01       4.93293e-06      -2.46235e-06       5.97026e-14       9.33788e-09      -4.40302e-01      -8.06453e-01      -4.40302e-01      
 5.40000e-01       4.54688e-06      -2.03562e-06       5.95490e-14       7.67605e-09      -4.40302e-01      -7.23327e-01      -4.40302e-01      
 6.30000e-01       4.14234e-06      -1.64446e-06       5.93507e-14       6.21633e-09      -4.40302e-01      -6.41914e-01      -4.40302e-01      
 7.20000e-01       3.71854e-06      -1.29058e-06       5.90922e-14       4.93352e-09      -4.40302e-01      -5.62164e-01      -4.40302e-01      
 8.10000e-01       3.27453e-06      -9.75734e-07       5.87483e-14       3.81109e-09      -4.40302e-01      -4.84041e-01      -4.40302e-01      
 9.00000e-01       2.80892e-06      -7.01812e-07       5.82724e-14       2.83802e-09      -4.40302e-01      -4.07542e-01      -4.40302e-01      
 9.90000e-01       2.31950e-06      -4.70845e-07       5.75648e-14       2.00734e-09      -4.40302e-01      -3.32756e-01      -4.40302e-01      
 1.08000e+00       1.80353e-06      -2.85102e-07       5.63785e-14       1.31583e-09      -4.40302e-01      -2.60025e-01      -4.40302e-01      
 1.17000e+00       1.26213e-06      -1.46992e-07       5.40521e-14       7.64967e-10      -4.40302e-01      -1.90380e-01      -4.40302e-01      
 1.26000e+00       7.20701e-07      -5.79901e-08       4.89186e-14       3.62316e-10      -4.40302e-01      -1.26643e-01      -4.40302e-01      
 1.35000e+00       2.72264e-07      -1.45485e-08       3.83562e-14       1.18079e-10      -4.40302e-01      -7.54485e-02      -4.40302e-01      
 1.44000e+00       4.98507e-08      -1.97029e-09       2.42554e-14       2.06495e-11      -4.40302e-01      -4.72817e-02      -4.40302e-01      
 1.53000e+00       4.86679e-09      -1.66817e-10       1.58242e-14       1.91616e-12      -4.40302e-01      -4.04125e-02      -4.40302e-01      
 1.62000e+00       3.36985e-10      -1.16919e-11       1.37858e-14       1.26682e-13      -4.40302e-01      -3.97129e-02      -4.40302e-01      
 1.71000e+00       2.02514e-11      -2.11090e-12       1.37559e-14       7.49653e-15      -4.40302e-01      -3.96661e-02      -4.40302e-01      
 1.80000e+00       1.17020e-12      -2.54401e-12       1.42238e-14       4.31755e-16      -4.40302e-01      -3.96634e-02      -4.40302e-01      
