
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       6.09317e-06      -4.67304e-06       6.52976e-14       2.06573e-08      -4.40173e-01      -1.25085e+00      -4.40173e-01      
 9.00000e-02       5.81147e-06      -4.13723e-06       6.52519e-14       1.67566e-08      -4.40173e-01      -1.15811e+00      -4.40173e-01      
 1.80000e-01       5.51604e-06      -3.62739e-06       6.51917e-14       1.38740e-08      -4.40173e-01      -1.06741e+00      -4.40173e-01      
 2.70000e-01       5.20646e-06      -3.14477e-06       6.51136e-14       1.15805e-08      -4.40173e-01      -9.78678e-01      -4.40173e-01      
 3.60000e-01       4.88210e-06      -2.69067e-06       6.50128e-14       9.66856e-09      -4.40173e-01      -8.91853e-01      -4.40173e-01      
 4.50000e-01       4.54225e-06      -2.26645e-06       6.48832e-14       8.02923e-09      -4.40173e-01      -8.06869e-01      -4.40173e-01      
 5.40000e-01       4.18620e-06      -1.87355e-06       6.47165e-14       6.60149e-09      -4.40173e-01      -7.23666e-01      -4.40173e-01      
 6.30000e-01       3.81326e-06      -1.51345e-06       6.45011e-14       5.34894e-09      -4.40173e-01      -6.42186e-01      -4.40173e-01      
 7.20000e-01       3.42270e-06      -1.18769e-06       6.42203e-14       4.24872e-09      -4.40173e-01      -5.62381e-01      -4.40173e-01      
 8.10000e-01       3.01366e-06      -8.97915e-07       6.38467e-14       3.28593e-09      -4.40173e-01      -4.84212e-01      -4.40173e-01      
 9.00000e-01       2.58487e-06      -6.45828e-07       6.33297e-14       2.45068e-09      -4.40173e-01      -4.07677e-01      -4.40173e-01      
 9.90000e-01       2.13432e-06      -4.33293e-07       6.25609e-14       1.73674e-09      -4.40173e-01      -3.32864e-01      -4.40173e-01      
 1.08000e+00       1.65948e-06      -2.62383e-07       6.12723e-14       1.14128e-09      -4.40173e-01      -2.60113e-01      -4.40173e-01      
 1.17000e+00       1.16137e-06      -1.35303e-07       5.87458e-14       6.65614e-10      -4.40173e-01      -1.90456e-01      -4.40173e-01      
 1.26000e+00       6.63329e-07      -5.33989e-08       5.31709e-14       3.16589e-10      -4.40173e-01      -1.26708e-01      -4.40173e-01      
 1.35000e+00       2.50758e-07      -1.34061e-08       4.16965e-14       1.03763e-10      -4.40173e-01      -7.54927e-02      -4.40173e-01      
 1.44000e+00       4.59597e-08      -1.81703e-09       2.63639e-14       1.82559e-11      -4.40173e-01      -4.72923e-02      -4.40173e-01      
 1.53000e+00       4.48975e-09      -1.53954e-10       1.71841e-14       1.69813e-12      -4.40173e-01      -4.04054e-02      -4.40173e-01      
 1.62000e+00       3.10980e-10      -1.08561e-11       1.49620e-14       1.12304e-13      -4.40173e-01      -3.97033e-02      -4.40173e-01      
 1.71000e+00       1.86904e-11      -2.06157e-12       1.49283e-14       6.64588e-15      -4.40173e-01      -3.96564e-02      -4.40173e-01      
 1.80000e+00       1.08003e-12      -2.54117e-12       1.54369e-14       3.82765e-16      -4.40173e-01      -3.96536e-02      -4.40173e-01      
