
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       8.42586e-06      -6.47661e-06       4.70540e-14       3.65025e-08      -4.40735e-01      -1.24862e+00      -4.40735e-01      
 9.00000e-02       8.04019e-06      -5.73549e-06       4.70198e-14       3.00962e-08      -4.40735e-01      -1.15620e+00      -4.40735e-01      
 1.80000e-01       7.63506e-06      -5.02996e-06       4.69750e-14       2.51663e-08      -4.40735e-01      -1.06578e+00      -4.40735e-01      
 2.70000e-01       7.20989e-06      -4.36178e-06       4.69174e-14       2.11275e-08      -4.40735e-01      -9.77311e-01      -4.40735e-01      
 3.60000e-01       6.76377e-06      -3.73281e-06       4.68438e-14       1.76926e-08      -4.40735e-01      -8.90713e-01      -4.40735e-01      
 4.50000e-01       6.29571e-06      -3.14496e-06       4.67497e-14       1.47090e-08      -4.40735e-01      -8.05927e-01      -4.40735e-01      
 5.40000e-01       5.80469e-06      -2.60027e-06       4.66289e-14       1.20894e-08      -4.40735e-01      -7.22894e-01      -4.40735e-01      
 6.30000e-01       5.28972e-06      -2.10084e-06       4.64732e-14       9.78079e-09      -4.40735e-01      -6.41558e-01      -4.40735e-01      
 7.20000e-01       4.74978e-06      -1.64887e-06       4.62705e-14       7.74903e-09      -4.40735e-01      -5.61870e-01      -4.40735e-01      
 8.10000e-01       4.18363e-06      -1.24667e-06       4.60008e-14       5.97134e-09      -4.40735e-01      -4.83794e-01      -4.40735e-01      
 9.00000e-01       3.58946e-06      -8.96659e-07       4.56278e-14       4.43232e-09      -4.40735e-01      -4.07326e-01      -4.40735e-01      
 9.90000e-01       2.96443e-06      -6.01490e-07       4.50729e-14       3.12205e-09      -4.40735e-01      -3.32558e-01      -4.40735e-01      
 1.08000e+00       2.30499e-06      -3.64099e-07       4.41419e-14       2.03590e-09      -4.40735e-01      -2.59833e-01      -4.40735e-01      
 1.17000e+00       1.61260e-06      -1.87606e-07       4.23151e-14       1.17588e-09      -4.40735e-01      -1.90190e-01      -4.40735e-01      
 1.26000e+00       9.20050e-07      -7.39258e-08       3.82841e-14       5.52402e-10      -4.40735e-01      -1.26466e-01      -4.40735e-01      
 1.35000e+00       3.46856e-07      -1.85089e-08       3.00044e-14       1.78173e-10      -4.40735e-01      -7.53229e-02      -4.40735e-01      
 1.44000e+00       6.33349e-08      -2.50221e-09       1.89890e-14       3.08284e-11      -4.40735e-01      -4.72594e-02      -4.40735e-01      
 1.53000e+00       6.17884e-09      -2.11689e-10       1.24282e-14       2.85045e-12      -4.40735e-01      -4.04429e-02      -4.40735e-01      
 1.62000e+00       4.28123e-10      -1.46296e-11       1.08465e-14       1.88611e-13      -4.40735e-01      -3.97498e-02      -4.40735e-01      
 1.71000e+00       2.57660e-11      -2.28564e-12       1.08252e-14       1.11792e-14      -4.40735e-01      -3.97035e-02      -4.40735e-01      
 1.80000e+00       1.49134e-12      -2.55415e-12       1.11911e-14       6.44955e-16      -4.40735e-01      -3.97008e-02      -4.40735e-01      
