
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       5.78179e-05      -4.59046e-05       6.65893e-15       1.41108e-06      -4.51571e-01      -1.23575e+00      -4.51571e-01      
 9.00000e-02       5.55548e-05      -4.08016e-05       6.65001e-15       1.21909e-06      -4.51571e-01      -1.14522e+00      -4.51571e-01      
 1.80000e-01       5.31175e-05      -3.59100e-05       6.63940e-15       1.04841e-06      -4.51571e-01      -1.05651e+00      -4.51571e-01      
 2.70000e-01       5.04987e-05      -3.12458e-05       6.62751e-15       8.94993e-07      -4.51571e-01      -9.69543e-01      -4.51571e-01      
 3.60000e-01       4.76887e-05      -2.68259e-05       6.61408e-15       7.56524e-07      -4.51571e-01      -8.84257e-01      -4.51571e-01      
 4.50000e-01       4.46771e-05      -2.26679e-05       6.59841e-15       6.31554e-07      -4.51571e-01      -8.00577e-01      -4.51571e-01      
 5.40000e-01       4.14526e-05      -1.87905e-05       6.57951e-15       5.19109e-07      -4.51571e-01      -7.18438e-01      -4.51571e-01      
 6.30000e-01       3.80037e-05      -1.52132e-05       6.55608e-15       4.18500e-07      -4.51571e-01      -6.37775e-01      -4.51571e-01      
 7.20000e-01       3.43180e-05      -1.19569e-05       6.52626e-15       3.29228e-07      -4.51571e-01      -5.58535e-01      -4.51571e-01      
 8.10000e-01       3.03805e-05      -9.04352e-06       6.48704e-15       2.50934e-07      -4.51571e-01      -4.80676e-01      -4.51571e-01      
 9.00000e-01       2.61709e-05      -6.49659e-06       6.43276e-15       1.83372e-07      -4.51571e-01      -4.04203e-01      -4.51571e-01      
 9.90000e-01       2.16610e-05      -4.34180e-06       6.35106e-15       1.26412e-07      -4.51571e-01      -3.29228e-01      -4.51571e-01      
 1.08000e+00       1.68211e-05      -2.60757e-06       6.21117e-15       8.00520e-08      -4.51571e-01      -2.56164e-01      -4.51571e-01      
 1.17000e+00       1.16744e-05      -1.32344e-06       5.93238e-15       4.44440e-08      -4.51571e-01      -1.86217e-01      -4.51571e-01      
 1.26000e+00       6.51852e-06      -5.07170e-07       5.32419e-15       1.98204e-08      -4.51571e-01      -1.22587e-01      -4.51571e-01      
 1.35000e+00       2.33771e-06      -1.21531e-07       4.14212e-15       5.99712e-09      -4.51571e-01      -7.26750e-02      -4.51571e-01      
 1.44000e+00       4.05794e-07      -1.60795e-08       2.70747e-15       9.88057e-10      -4.51571e-01      -4.70803e-02      -4.51571e-01      
 1.53000e+00       4.01140e-08      -1.39596e-09       1.92156e-15       9.23735e-11      -4.51571e-01      -4.13636e-02      -4.51571e-01      
 1.62000e+00       2.92794e-09      -9.74128e-11       1.74012e-15       6.46963e-12      -4.51571e-01      -4.07867e-02      -4.51571e-01      
 1.71000e+00       1.89020e-10      -7.60684e-12       1.74206e-15       4.11938e-13      -4.51571e-01      -4.07460e-02      -4.51571e-01      
 1.80000e+00       1.17834e-11      -2.88837e-12       1.79075e-15       2.56030e-14      -4.51571e-01      -4.07434e-02      -4.51571e-01      
