
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       1.39482e-05      -1.07531e-05       2.83743e-14       9.17139e-08      -4.42010e-01      -1.24846e+00      -4.42010e-01      
 9.00000e-02       1.33185e-05      -9.52589e-06       2.83518e-14       7.70203e-08      -4.42010e-01      -1.15607e+00      -4.42010e-01      
 1.80000e-01       1.26556e-05      -8.35681e-06       2.83228e-14       6.51160e-08      -4.42010e-01      -1.06569e+00      -4.42010e-01      
 2.70000e-01       1.19584e-05      -7.24891e-06       2.82864e-14       5.50165e-08      -4.42010e-01      -9.77235e-01      -4.42010e-01      
 3.60000e-01       1.12255e-05      -6.20536e-06       2.82406e-14       4.62293e-08      -4.42010e-01      -8.90649e-01      -4.42010e-01      
 4.50000e-01       1.04550e-05      -5.22945e-06       2.81827e-14       3.84851e-08      -4.42010e-01      -8.05867e-01      -4.42010e-01      
 5.40000e-01       9.64517e-06      -4.32465e-06       2.81090e-14       3.16252e-08      -4.42010e-01      -7.22826e-01      -4.42010e-01      
 6.30000e-01       8.79437e-06      -3.49455e-06       2.80144e-14       2.55491e-08      -4.42010e-01      -6.41470e-01      -4.42010e-01      
 7.20000e-01       7.90073e-06      -2.74295e-06       2.78916e-14       2.01899e-08      -4.42010e-01      -5.61749e-01      -4.42010e-01      
 8.10000e-01       6.96209e-06      -2.07378e-06       2.77285e-14       1.55009e-08      -4.42010e-01      -4.83624e-01      -4.42010e-01      
 9.00000e-01       5.97530e-06      -1.49122e-06       2.75028e-14       1.14496e-08      -4.42010e-01      -4.07095e-01      -4.42010e-01      
 9.90000e-01       4.93544e-06      -9.99818e-07       2.71666e-14       8.01454e-09      -4.42010e-01      -3.32253e-01      -4.42010e-01      
 1.08000e+00       3.83654e-06      -6.04621e-07       2.66012e-14       5.18542e-09      -4.42010e-01      -2.59450e-01      -4.42010e-01      
 1.17000e+00       2.68136e-06      -3.10973e-07       2.54894e-14       2.96628e-09      -4.42010e-01      -1.89744e-01      -4.42010e-01      
 1.26000e+00       1.52591e-06      -1.22136e-07       2.30385e-14       1.37786e-09      -4.42010e-01      -1.26011e-01      -4.42010e-01      
 1.35000e+00       5.71947e-07      -3.04170e-08       1.80341e-14       4.38887e-10      -4.42010e-01      -7.49965e-02      -4.42010e-01      
 1.44000e+00       1.03741e-07      -4.09821e-09       1.14475e-14       7.51134e-11      -4.42010e-01      -4.72209e-02      -4.42010e-01      
 1.53000e+00       1.01272e-08      -3.47245e-10       7.56542e-15       6.93736e-12      -4.42010e-01      -4.05452e-02      -4.42010e-01      
 1.62000e+00       7.05464e-10      -2.36130e-11       6.63501e-15       4.61824e-13      -4.42010e-01      -3.98679e-02      -4.42010e-01      
 1.71000e+00       4.27830e-11      -2.82758e-12       6.62521e-15       2.75907e-14      -4.42010e-01      -3.98224e-02      -4.42010e-01      
 1.80000e+00       2.49661e-12      -2.58604e-12       6.84463e-15       1.60493e-15      -4.42010e-01      -3.98197e-02      -4.42010e-01      
