
dc (V)            getData("M0:gm    getData("M0:id    getData("M0:cg    getData("M0:gd    getData("M0:vt    getData("M0:vd    getData("M0:vt

 0.00000e+00       6.85582e-06      -5.26356e-06       5.79138e-14       2.53299e-08      -4.40363e-01      -1.24940e+00      -4.40363e-01      
 9.00000e-02       6.54034e-06      -4.66062e-06       5.78728e-14       2.06809e-08      -4.40363e-01      -1.15687e+00      -4.40363e-01      
 1.80000e-01       6.20922e-06      -4.08677e-06       5.78188e-14       1.71904e-08      -4.40363e-01      -1.06635e+00      -4.40363e-01      
 2.70000e-01       5.86200e-06      -3.54344e-06       5.77490e-14       1.43809e-08      -4.40363e-01      -9.77789e-01      -4.40363e-01      
 3.60000e-01       5.49796e-06      -3.03211e-06       5.76593e-14       1.20201e-08      -4.40363e-01      -8.91111e-01      -4.40363e-01      
 4.50000e-01       5.11629e-06      -2.55434e-06       5.75440e-14       9.98541e-09      -4.40363e-01      -8.06258e-01      -4.40363e-01      
 5.40000e-01       4.71619e-06      -2.11173e-06       5.73959e-14       8.20768e-09      -4.40363e-01      -7.23168e-01      -4.40363e-01      
 6.30000e-01       4.29685e-06      -1.70600e-06       5.72047e-14       6.64533e-09      -4.40363e-01      -6.41786e-01      -4.40363e-01      
 7.20000e-01       3.85747e-06      -1.33890e-06       5.69555e-14       5.27205e-09      -4.40363e-01      -5.62063e-01      -4.40363e-01      
 8.10000e-01       3.39705e-06      -1.01229e-06       5.66239e-14       4.07053e-09      -4.40363e-01      -4.83961e-01      -4.40363e-01      
 9.00000e-01       2.91416e-06      -7.28110e-07       5.61652e-14       3.02921e-09      -4.40363e-01      -4.07479e-01      -4.40363e-01      
 9.90000e-01       2.40650e-06      -4.88485e-07       5.54831e-14       2.14075e-09      -4.40363e-01      -3.32706e-01      -4.40363e-01      
 1.08000e+00       1.87121e-06      -2.95773e-07       5.43394e-14       1.40176e-09      -4.40363e-01      -2.59983e-01      -4.40363e-01      
 1.17000e+00       1.30946e-06      -1.52481e-07       5.20964e-14       8.13784e-10      -4.40363e-01      -1.90345e-01      -4.40363e-01      
 1.26000e+00       7.47644e-07      -6.01448e-08       4.71468e-14       3.84726e-10      -4.40363e-01      -1.26613e-01      -4.40363e-01      
 1.35000e+00       2.82354e-07      -1.50841e-08       3.69644e-14       1.25071e-10      -4.40363e-01      -7.54278e-02      -4.40363e-01      
 1.44000e+00       5.16735e-08      -2.04206e-09       2.33769e-14       2.18142e-11      -4.40363e-01      -4.72767e-02      -4.40363e-01      
 1.53000e+00       5.04325e-09      -1.72835e-10       1.52576e-14       2.02207e-12      -4.40363e-01      -4.04158e-02      -4.40363e-01      
 1.62000e+00       3.49150e-10      -1.20829e-11       1.32957e-14       1.33665e-13      -4.40363e-01      -3.97173e-02      -4.40363e-01      
 1.71000e+00       2.09815e-11      -2.13397e-12       1.32673e-14       7.90961e-15      -4.40363e-01      -3.96707e-02      -4.40363e-01      
 1.80000e+00       1.21238e-12      -2.54533e-12       1.37183e-14       4.55546e-16      -4.40363e-01      -3.96679e-02      -4.40363e-01      
